wavelength_nm,intensity,spectrum_id,spectrum_name,point_index,x_unit,y_unit
378.54,5.9534329999999995,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,152,nm,absorbance
378.757,4.447353,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,153,nm,absorbance
378.974,2.983009,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,154,nm,absorbance
379.191,4.124756999999999,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,155,nm,absorbance
379.408,3.805155,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,156,nm,absorbance
379.625,-1.510492,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,157,nm,absorbance
379.842,-3.3780650000000003,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,158,nm,absorbance
380.059,-1.0148430000000002,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,159,nm,absorbance
380.276,3.2187449999999997,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,160,nm,absorbance
380.493,0.2296890000000001,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,161,nm,absorbance
380.71,0.506437,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,162,nm,absorbance
380.927,-3.2152839999999996,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,163,nm,absorbance
381.143,3.215733,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,164,nm,absorbance
381.36,-1.6527059999999998,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,165,nm,absorbance
381.577,7.5712969999999995,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,166,nm,absorbance
381.794,2.629614,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,167,nm,absorbance
382.011,2.8448590000000005,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,168,nm,absorbance
382.228,-4.0719259999999995,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,169,nm,absorbance
382.444,-3.237639,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,170,nm,absorbance
382.661,1.116176,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,171,nm,absorbance
382.878,1.7417310000000001,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,172,nm,absorbance
383.095,0.7673119999999998,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,173,nm,absorbance
383.311,0.4674360000000002,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,174,nm,absorbance
383.528,2.91271,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,175,nm,absorbance
383.745,4.079428,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,176,nm,absorbance
383.962,5.907584000000001,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,177,nm,absorbance
384.178,3.01248,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,178,nm,absorbance
384.395,4.495427,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,179,nm,absorbance
384.612,3.9601850000000005,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,180,nm,absorbance
384.828,3.930747000000001,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,181,nm,absorbance
385.045,2.7769640000000004,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,182,nm,absorbance
385.261,0.12153899999999988,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,183,nm,absorbance
385.478,2.996607,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,184,nm,absorbance
385.695,0.122152,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,185,nm,absorbance
385.911,-1.4326260000000002,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,186,nm,absorbance
386.128,-0.349942,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,187,nm,absorbance
386.344,0.718566,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,188,nm,absorbance
386.561,4.078678999999999,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,189,nm,absorbance
386.777,1.8648629999999997,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,190,nm,absorbance
386.994,6.483619999999999,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,191,nm,absorbance
387.21,5.196463,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,192,nm,absorbance
387.427,6.592110000000001,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,193,nm,absorbance
387.643,4.92047,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,194,nm,absorbance
387.86,7.730032999999999,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,195,nm,absorbance
388.076,10.758753999999998,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,196,nm,absorbance
388.292,7.623622999999999,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,197,nm,absorbance
388.509,5.674548,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,198,nm,absorbance
388.725,-2.282756,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,199,nm,absorbance
388.942,-0.6798629999999999,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,200,nm,absorbance
389.158,-5.021216000000001,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,201,nm,absorbance
389.374,-4.170665,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,202,nm,absorbance
389.591,-3.3295930000000005,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,203,nm,absorbance
389.807,2.363722,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,204,nm,absorbance
390.023,10.056106999999999,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,205,nm,absorbance
390.239,9.772668999999999,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,206,nm,absorbance
390.456,4.360255,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,207,nm,absorbance
390.672,0.664407,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,208,nm,absorbance
390.888,-0.7570279999999999,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,209,nm,absorbance
391.104,3.140181,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,210,nm,absorbance
391.321,1.1808670000000003,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,211,nm,absorbance
391.537,3.1562740000000002,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,212,nm,absorbance
391.753,1.194756,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,213,nm,absorbance
391.969,-1.1584940000000001,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,214,nm,absorbance
392.185,-0.848743,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,215,nm,absorbance
392.401,2.625672,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,216,nm,absorbance
392.618,10.020822,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,217,nm,absorbance
392.834,7.090371,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,218,nm,absorbance
393.05,6.545153000000001,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,219,nm,absorbance
393.266,0.3066999999999999,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,220,nm,absorbance
393.482,0.009935000000000116,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,221,nm,absorbance
393.698,-3.6789500000000004,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,222,nm,absorbance
393.914,-0.5110000000000001,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,223,nm,absorbance
394.13,7.4522580000000005,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,224,nm,absorbance
394.346,7.820340999999999,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,225,nm,absorbance
394.562,7.4823119999999985,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,226,nm,absorbance
394.778,0.5133810000000001,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,227,nm,absorbance
394.994,3.2090179999999995,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,228,nm,absorbance
395.21,0.24884299999999993,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,229,nm,absorbance
395.426,1.1811899999999997,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,230,nm,absorbance
395.642,1.9312459999999998,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,231,nm,absorbance
395.858,5.350125,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,232,nm,absorbance
396.073,5.754251999999999,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,233,nm,absorbance
396.289,6.112287,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,234,nm,absorbance
396.505,3.1398810000000004,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,235,nm,absorbance
396.721,5.911025999999999,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,236,nm,absorbance
396.937,4.098818,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,237,nm,absorbance
397.153,5.379678,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,238,nm,absorbance
397.369,6.641566,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,239,nm,absorbance
397.584,7.211893999999999,d37b79a3-8c4f-4b8a-8508-1150e238c472,Xenon Lamp,240,nm,absorbance
