wavelength_nm,intensity,spectrum_id,spectrum_name,point_index,x_unit,y_unit,wavelength_calibrated_nm
362.004,25.338477,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,76,nm,absorbance,357.7051036771406
362.222,26.005212,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,77,nm,absorbance,357.92148786457096
362.44,26.507919999999995,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,78,nm,absorbance,358.1378720520014
362.658,24.090132,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,79,nm,absorbance,358.35425623943183
362.876,21.571819,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,80,nm,absorbance,358.5706404268622
363.094,24.172021,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,81,nm,absorbance,358.78702461429265
363.312,26.133466,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,82,nm,absorbance,359.0034088017231
363.53,25.344876,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,83,nm,absorbance,359.21979298915346
363.749,21.844076,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,84,nm,absorbance,359.4371697645996
363.967,20.924536,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,85,nm,absorbance,359.65355395203
364.184,18.291842,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,86,nm,absorbance,359.8689455514447
364.402,24.027719,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,87,nm,absorbance,360.0853297388751
364.62,22.865419,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,88,nm,absorbance,360.3017139263055
364.838,23.78838,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,89,nm,absorbance,360.51809811373596
365.056,14.030873999999995,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,90,nm,absorbance,360.73448230116634
365.274,8.868345999999999,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,91,nm,absorbance,360.9508664885968
365.492,5.834488,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,92,nm,absorbance,361.1672506760272
365.71,6.844206,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,93,nm,absorbance,361.3836348634576
365.928,8.083383999999999,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,94,nm,absorbance,361.60001905088797
366.146,11.048242,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,95,nm,absorbance,361.8164032383184
366.364,12.761114000000005,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,96,nm,absorbance,362.0327874257488
366.581,12.519818,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,97,nm,absorbance,362.2481790251635
366.799,13.255293,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,98,nm,absorbance,362.4645632125939
367.017,13.878786,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,99,nm,absorbance,362.6809474000243
367.235,13.761276,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,100,nm,absorbance,362.89733158745474
367.453,13.312611999999998,4ef7a7ad-18f5-4edc-8181-d1957c45b67f,Neon Lamp,101,nm,absorbance,363.1137157748851
