Created as New Dataset,Sample 008 By Administrator Date Thursday, October 16 2025
cm-1,%T
903.00,95.76
902.00,94.81
901.00,94.99
900.00,95.53
899.00,95.97
898.00,96.07
897.00,95.40
896.00,93.10
895.00,89.76
894.00,87.76
893.00,87.58
892.00,88.94
891.00,92.81
890.00,98.18
889.00,103.63
888.00,105.72
887.00,101.68
886.00,97.88
885.00,96.58
884.00,93.67
883.00,90.43
882.00,90.75
881.00,93.93
880.00,99.64
879.00,105.26
878.00,109.47
877.00,118.72
876.00,135.88
875.00,148.21
874.00,144.53
873.00,170.24
872.00,198.62
871.00,152.86
870.00,121.10
869.00,118.20
868.00,113.25
867.00,97.10
866.00,95.00
865.00,100.10
864.00,87.99
863.00,90.50
862.00,105.42
861.00,83.46
860.00,91.56
859.00,114.02
858.00,151.80
857.00,289.87
856.00,115.96
855.00,182.65
854.00,157.48
853.00,53.68
852.00,57.26
851.00,49.57
850.00,95.04
849.00,177.61
848.00,107.11
847.00,68.75
846.00,68.18
845.00,146.59
844.00,109.83
843.00,70.59
842.00,65.24
841.00,64.02
840.00,83.42
839.00,64.55
838.00,22.16
837.00,107.92
836.00,251.38
835.00,92.09
834.00,3.71
833.00,74.34
832.00,139.70
831.00,60.30
830.00,-9.33
829.00,56.42
828.00,399.50
827.00,86.21
826.00,39.88
825.00,206.33
824.00,182.60
823.00,216.61
822.00,95.43
821.00,52.24
820.00,80.32
819.00,112.65
818.00,34.41
817.00,170.01
816.00,421.43
815.00,120.32
814.00,4.15
813.00,122.32
812.00,228.25
811.00,122.54
810.00,30.40
809.00,64.80
808.00,160.66
807.00,74.26
806.00,32.82
805.00,161.74
804.00,147.70
803.00,97.56
802.00,68.75
801.00,54.61
800.00,62.51
799.00,80.54
798.00,39.11
797.00,71.53
796.00,238.04
795.00,83.63
794.00,2.54
793.00,41.58
792.00,157.34
791.00,79.43
790.00,54.08
789.00,57.89
788.00,141.40
787.00,165.23
786.00,61.80
785.00,137.52
784.00,181.47
783.00,157.11
782.00,145.70
781.00,75.47
780.00,60.73
779.00,79.63
778.00,78.23
777.00,80.33
776.00,142.92
775.00,135.22
774.00,39.03
773.00,53.40
772.00,85.41
771.00,73.95
770.00,18.69
769.00,126.52
768.00,351.49
767.00,279.85
766.00,96.62
765.00,112.06
764.00,102.03
763.00,62.17
762.00,33.85
761.00,86.42
760.00,161.00
759.00,277.34
758.00,388.96
757.00,135.76
756.00,72.98
755.00,44.95
754.00,34.64
753.00,22.84
752.00,48.61
751.00,43.39
750.00,18.21
749.00,98.92
748.00,162.04
747.00,149.52
746.00,109.79
745.00,302.00
744.00,106.95
743.00,111.44
742.00,298.74
741.00,98.25
740.00,135.61
739.00,197.23
738.00,145.80
737.00,241.56
736.00,87.83
735.00,128.03
734.00,148.21
733.00,126.07
732.00,139.88
731.00,194.27
730.00,47.34
729.00,122.83
728.00,442.99
727.00,310.13
726.00,29.09
725.00,125.63
724.00,125.92
723.00,77.27
722.00,41.78
721.00,66.32
720.00,319.44
719.00,205.06
718.00,136.22
717.00,266.03
716.00,101.33
715.00,106.67
714.00,78.68
713.00,143.38
712.00,189.13
711.00,171.83
710.00,56.84
709.00,80.76
708.00,211.61
707.00,103.53
706.00,90.02
705.00,44.21
704.00,62.84
703.00,67.99
702.00,78.72
701.00,94.08
700.00,113.24
699.00,225.45
698.00,184.91
697.00,91.69
696.00,101.70
695.00,258.94
694.00,139.80
693.00,132.75
692.00,248.65
691.00,70.87
690.00,18.65
689.00,28.65
688.00,48.78
687.00,42.45
686.00,31.82
685.00,40.07
684.00,157.08
683.00,55.47
682.00,10.27
681.00,58.74
680.00,102.25
679.00,66.45
678.00,4.69
677.00,37.75
676.00,92.11
675.00,40.19
674.00,267.93
673.00,40.21
672.00,23.18
671.00,59.27
670.00,189.78
669.00,56.99
668.00,19.92
667.00,127.24
666.00,103.60
665.00,135.83
664.00,73.52
663.00,29.89
662.00,74.62
661.00,61.52
660.00,61.35
659.00,69.91
658.00,405.29
657.00,228.43
656.00,107.12
655.00,113.32
654.00,139.70
653.00,152.32
652.00,58.21
651.00,92.53
650.00,153.11
649.00,83.53
648.00,35.29
647.00,44.80
646.00,84.62
645.00,58.86
644.00,6.71
643.00,47.49
642.00,40.56
641.00,28.99
640.00,150.85
639.00,47.25
638.00,18.17
637.00,19.31
636.00,100.37
635.00,70.24
634.00,51.60
633.00,66.43
632.00,113.95
631.00,63.84
630.00,24.94
629.00,71.83
628.00,138.52
627.00,25.23
626.00,38.81
625.00,39.67
624.00,66.04
623.00,52.40
622.00,158.68
621.00,346.83
620.00,73.56
619.00,44.98
618.00,11.09
617.00,53.24
616.00,90.02
615.00,55.60
614.00,83.49
613.00,162.42
612.00,133.34
611.00,49.76
610.00,115.37
609.00,127.25
608.00,238.45
607.00,184.80
606.00,53.81
605.00,79.93
604.00,195.36
603.00,102.73
602.00,39.87
601.00,42.10
600.00,77.68
599.00,47.00
598.00,56.95
597.00,12.51
596.00,37.84
595.00,22.41
594.00,60.17
593.00,42.34
592.00,81.27
591.00,371.06
590.00,176.21
589.00,89.40
588.00,134.79
587.00,46.74
586.00,30.19
585.00,77.47
584.00,126.53
583.00,160.19
582.00,176.31
581.00,351.59
580.00,74.80
579.00,99.80
578.00,64.45
577.00,110.91
576.00,177.11
575.00,320.13
574.00,22.57
573.00,166.15
572.00,929.37
571.00,146.18
570.00,-40.64
569.00,144.64
568.00,1878.17
567.00,167.77
566.00,-9.79
565.00,117.05
564.00,147.48
563.00,88.67
562.00,57.63
561.00,96.99
560.00,58.54
559.00,233.26
558.00,205.07
557.00,86.14
556.00,67.92
555.00,87.09
554.00,71.62
553.00,19.21
552.00,37.44
551.00,82.45
550.00,197.08
549.00,157.38
548.00,40.70
547.00,87.64
546.00,65.74
545.00,65.02
544.00,137.34
543.00,62.60
542.00,51.84
541.00,20.75
540.00,63.03
539.00,41.68
538.00,40.11
537.00,66.62
536.00,92.77
535.00,73.30
534.00,103.46
533.00,55.80
532.00,36.18
531.00,96.88
530.00,79.94
529.00,52.78
528.00,194.84
527.00,96.40
526.00,16.82
525.00,115.81
524.00,96.54
523.00,62.72
522.00,58.63
521.00,72.54
520.00,203.10
519.00,72.80
518.00,59.54
517.00,93.28
516.00,98.62
515.00,65.20
514.00,56.06
513.00,18.89
512.00,57.41
511.00,49.15
510.00,102.98
509.00,227.64
508.00,57.44
507.00,291.27
506.00,209.58
505.00,167.18
504.00,51.27
503.00,109.19
502.00,183.98
501.00,47.60
500.00,49.85
499.00,20.49
498.00,15.35
497.00,6.71
496.00,40.08
495.00,92.15
494.00,233.19
493.00,72.07
492.00,34.17
491.00,114.85
490.00,166.80
489.00,100.67
488.00,61.33
487.00,97.48
486.00,136.65
485.00,35.42
484.00,11.70
483.00,56.82
482.00,786.51
481.00,91.40
480.00,28.34
479.00,36.15
478.00,83.14
477.00,214.86
476.00,107.89
475.00,55.24
474.00,58.18
473.00,37.55
472.00,59.49
471.00,78.73
470.00,54.97
469.00,62.40
468.00,520.00
467.00,94.83
466.00,34.54
465.00,38.11
464.00,79.27
463.00,69.76
462.00,60.53
461.00,89.80
460.00,200.43
459.00,85.87
458.00,74.00
457.00,38.26
456.00,74.15
455.00,15.07
454.00,32.23
453.00,69.66
452.00,130.48
451.00,131.45
450.00,66.28
