wavelength_nm,intensity
400.604,105.89688
400.82,45.02749
401.035,101.37878
401.251,81.04671
401.466,72.14234
401.682,68.66998
401.897,123.80008
402.113,87.80172
402.328,38.24449
402.544,133.95493
402.759,124.93836
402.974,121.46853
403.19,67.43545
403.405,132.83609
403.621,82.1784
403.836,127.15715
404.051,89.00909
404.267,100.22622
404.482,107.9656
404.697,143.95842
404.913,159.91605
405.128,108.10208
405.343,114.68442
405.559,95.68433
405.774,104.79962
405.989,147.49526
406.204,89.94873
406.42,111.43404
406.635,120.38658
406.85,114.55833
407.065,132.64868
407.28,127.3773
407.495,90.08662
407.71,150.77997
407.926,132.86666
408.141,59.61966
408.356,114.64083
408.571,104.5668
408.786,66.33399
409.001,136.05715
409.216,128.38905
409.431,136.15056
409.646,92.25263
409.861,98.99081
410.076,128.22695
410.291,140.68146
410.506,139.59533
410.721,139.63817
410.936,184.42481
411.15,143.99135
411.365,164.04165
411.58,199.07817
411.795,156.44855
412.01,170.89069
412.225,132.85136
412.439,123.72442
412.654,139.42488
412.869,137.10685
413.084,139.70261
413.299,98.98703
413.513,155.3253
413.728,103.52636
413.943,125.82263
414.157,180.88812
414.372,136.09861
414.587,125.83216
414.801,183.36597
415.016,128.15376
415.231,203.98514
415.445,155.38481
415.66,113.60458
415.874,153.13145
416.089,113.54833
416.304,169.95676
416.518,213.58935
416.733,188.86079
416.947,163.14977
417.162,149.40684
417.376,138.38671
417.59,131.56625
417.805,146.23713
418.019,194.68086
418.234,150.68802
418.448,200.2454
418.663,122.5591
418.877,213.8089
419.091,149.50877
419.306,189.00451
419.52,174.2423
419.734,202.65123
419.949,170.57477
420.163,196.95522
420.377,183.36597
420.591,175.18474
420.806,176.54548
421.02,171.14519
421.234,192.27521
421.448,142.72719
421.663,156.43658
421.877,176.49184
422.091,120.22635
422.305,142.8194
422.519,160.91038
422.733,199.13885
422.947,194.77767
423.161,140.69761
423.376,186.78179
423.59,188.61826
423.804,184.4599
424.018,194.6883
424.232,188.74637
424.446,170.58118
424.66,208.01726
424.874,174.38156
425.088,196.83507
425.302,157.96082
425.515,219.50099
425.729,187.49142
425.943,165.25041
426.157,146.24829
426.371,165.05678
426.585,164.83397
426.799,198.64965
427.013,180.88812
427.226,205.7361
427.44,169.82711
427.654,190.93683
427.868,180.9155
428.081,217.06645
428.295,260.81667
428.509,192.23871
428.723,201.22169
428.936,173.19979
429.15,213.56506
429.364,203.23283
429.577,146.28179
429.791,178.78212
430.005,219.02627
430.218,169.7948
430.432,211.27593
430.645,212.42038
430.859,212.55749
431.073,206.96707
431.286,158.68279
431.5,170.75478
431.713,169.55075
431.927,229.26546
432.14,236.23571
432.354,186.64671
432.567,226.02525
432.781,213.73554
432.994,202.27357
433.207,212.2359
433.421,227.01676
433.634,217.19057
433.848,151.49508
434.061,208.21549
434.274,234.82059
434.488,202.32721
434.701,212.31597
434.914,166.07718
435.127,242.74851
435.341,192.2533
435.554,196.73037
435.767,225.76014
435.98,182.07773
436.194,266.44506
436.407,212.54133
436.62,244.99714
436.833,298.20879
437.046,210.06024
437.259,249.52275
437.473,204.49121
437.686,255.12084
437.899,168.46219
438.112,211.16417
438.325,226.07682
438.538,304.5235
438.751,249.32485
438.964,203.08908
439.177,248.74344
439.39,172.91147
439.603,307.79704
439.816,244.78453
440.029,234.84722
440.242,247.98217
440.455,243.69331
440.668,223.25251
440.881,269.72205
441.094,299.21481
441.306,274.03288
441.519,264.86536
441.732,336.43389
441.945,329.20457
442.158,321.5567
442.37,260.66862
442.583,252.70028
442.796,286.36475
443.009,328.61167
443.222,255.84492
443.434,286.35397
443.647,283.93642
443.86,310.70712
444.072,265.94324
444.285,324.65967
444.498,355.57839
444.71,340.23901
444.923,339.92005
445.136,317.68959
445.348,304.24812
445.561,302.07008
445.773,391.91172
445.986,312.99813
446.198,332.38219
446.411,292.13062
446.623,370.38051
446.836,336.64783
447.048,288.73135
447.261,403.53561
447.473,346.4982
447.686,352.11351
447.898,313.71687
448.11,408.52405
448.323,354.49206
448.535,326.13683
448.748,362.22977
448.96,410.75406
449.172,358.67045
449.385,313.96204
449.597,383.23815
449.809,372.79401
450.021,309.5561
450.234,382.43739
450.446,292.07025
450.658,359.79838
450.87,365.87578
451.083,399.46916
451.295,375.69196
451.507,322.81541
451.719,347.84739
451.931,332.86373
452.143,362.28387
452.356,377.18782
452.568,387.99624
452.78,374.78875
452.992,357.68904
453.204,356.25598
453.416,344.13929
453.628,378.06277
453.84,400.35807
454.052,365.30285
454.264,389.68956
454.476,444.6701
454.688,432.8675
454.9,404.69458
455.112,392.62987
455.324,389.38717
455.536,408.06644
455.747,358.83078
455.959,367.21832
456.171,467.82852
456.383,432.78683
456.595,416.85203
456.807,426.61666
457.018,400.46273
457.23,442.54392
457.442,452.4213
457.654,422.01161
457.865,414.73339
458.077,424.39212
458.289,468.62605
458.501,392.27875
458.712,497.619
458.924,499.8799
459.136,413.57367
459.347,422.95295
459.559,381.76578
459.77,415.50775
459.982,474.27775
460.194,456.28051
460.405,460.42486
460.617,448.05637
460.828,436.93209
461.04,476.20223
461.251,419.69472
461.463,495.28226
461.674,456.12839
461.886,421.33108
462.097,462.94101
462.309,475.65695
462.52,427.76048
462.731,560.87292
462.943,494.41179
463.154,479.73406
463.366,449.22328
463.577,490.22065
463.788,461.04308
464.0,560.68698
464.211,464.73542
464.422,565.01976
464.634,549.6129
464.845,543.80374
465.056,510.16755
465.267,583.09849
465.478,498.56435
465.69,514.66322
465.901,534.04736
466.112,505.89544
466.323,486.97845
466.534,556.48193
466.745,480.20904
466.957,544.33452
467.168,515.64047
467.379,507.78008
467.59,489.56197
467.801,535.36988
468.012,549.57478
468.223,485.10137
468.434,548.88835
468.645,597.96334
468.856,570.85821
469.067,599.2237
469.278,597.27107
469.489,601.98983
469.7,567.86767
469.911,567.90916
470.122,721.70417
470.333,612.86881
470.543,586.80354
470.754,591.31935
470.965,624.52572
471.176,586.48292
471.387,652.02997
471.598,578.11185
471.808,622.29037
472.019,650.94839
472.23,622.96685
472.441,599.26752
472.651,602.04113
472.862,605.27245
473.073,614.64893
473.283,544.45385
473.494,637.68297
473.705,580.17937
473.915,664.32871
474.126,713.30552
474.337,640.53595
474.547,715.50536
474.758,716.01488
474.968,712.70591
475.179,641.64075
475.389,682.83708
475.6,715.39687
475.81,706.13786
476.021,757.11592
476.231,746.56183
476.442,750.6194
476.652,761.97043
476.863,663.99232
477.073,599.13615
477.284,709.09069
477.494,728.67286
477.704,797.98827
477.915,755.75093
478.125,732.66003
478.335,728.82922
478.546,788.53215
478.756,806.7937
478.966,806.50552
479.177,836.01885
479.387,781.37363
479.597,874.03949
479.807,766.71115
480.018,836.58454
480.228,777.56923
480.438,777.83315
480.648,895.42168
480.858,884.4865
481.068,883.31364
481.279,884.65821
481.489,857.93084
481.699,811.3708
481.909,927.06483
482.119,1007.14033
482.329,857.62737
482.539,946.5883
482.749,837.89458
482.959,977.2592
483.169,976.53873
483.379,941.53206
483.589,958.88527
483.799,1002.59058
484.009,954.90717
484.219,984.09375
484.429,1007.9517
484.639,1001.95196
484.849,1000.19399
485.059,1029.02864
485.268,1013.5273
485.478,1000.99804
485.688,984.6071
485.898,1069.31292
486.108,1060.72601
486.317,1056.27963
486.527,1033.19884
486.737,1100.01757
486.947,1084.36637
487.156,1073.02348
487.366,1113.52855
487.576,1054.31978
487.785,1106.37091
487.995,1028.422
488.205,1048.42024
488.414,1159.14415
488.624,1037.49718
488.834,1120.58276
489.043,1004.92777
489.253,1099.30726
489.462,1020.4329
489.672,1030.94172
489.882,1145.36662
490.091,1068.13231
490.301,1130.97705
490.51,1158.19869
490.72,1123.85281
490.929,1141.30096
491.138,1124.55574
491.348,1130.00924
491.557,1114.40323
491.767,1111.09612
491.976,1169.1219
492.185,1131.32923
492.395,1138.99161
492.604,1201.69734
492.813,1158.83425
493.023,1260.52019
493.232,1124.98153
493.441,1156.71718
493.651,1150.77564
493.86,1145.68494
494.069,1117.63354
494.278,1209.85771
494.488,1237.44399
494.697,1244.39952
494.906,1239.6599
495.115,1239.75456
495.324,1291.89021
495.533,1237.07429
495.743,1263.78839
495.952,1292.58098
496.161,1252.28365
496.37,1328.18568
496.579,1298.7833
496.788,1314.75291
496.997,1304.04884
497.206,1246.88124
497.415,1288.98445
497.624,1321.4976
497.833,1358.20983
498.042,1342.91403
498.251,1397.41397
498.46,1335.20451
498.669,1320.79857
498.878,1365.50248
499.087,1346.16571
499.296,1415.71887
499.504,1391.52968
499.713,1332.25338
499.922,1367.90805
500.131,1408.97619
500.34,1374.82505
500.549,1391.25112
500.757,1308.4338
500.966,1357.27745
501.175,1424.6467
501.384,1350.17659
501.592,1416.21725
501.801,1449.36681
502.01,1320.77636
502.218,1342.9157
502.427,1402.86045
502.636,1384.94639
502.844,1320.11444
503.053,1428.16123
503.262,1406.95372
503.47,1341.28697
503.679,1341.19918
503.887,1397.44943
504.096,1409.35026
504.304,1397.63853
504.513,1345.80243
504.721,1424.07403
504.93,1358.65545
505.138,1416.77844
505.347,1433.35938
505.555,1356.18072
505.764,1367.54177
505.972,1427.94081
506.18,1402.29519
506.389,1399.09596
506.597,1422.64947
506.806,1465.49409
507.014,1472.02854
507.222,1424.63155
507.431,1432.8459
507.639,1316.88558
507.847,1429.52938
508.055,1460.16406
508.264,1392.67254
508.472,1424.66874
508.68,1377.7194
508.888,1487.15013
509.096,1467.66044
509.305,1383.33792
509.513,1454.14079
509.721,1365.39392
509.929,1406.43616
510.137,1420.0694
510.345,1471.8814
510.553,1447.02219
510.762,1450.45935
510.97,1433.8357
511.178,1421.95844
511.386,1481.30537
511.594,1515.87378
511.802,1469.33286
512.01,1419.27254
512.218,1500.45837
512.426,1441.01788
512.634,1558.00748
512.842,1490.91697
513.049,1499.89409
513.257,1495.12837
513.465,1469.77134
513.673,1478.90373
513.881,1573.10867
514.089,1417.59746
514.297,1474.23697
514.504,1467.56301
514.712,1451.63762
514.92,1500.34101
515.128,1554.79461
515.336,1492.73675
515.543,1523.97422
515.751,1479.24393
515.959,1486.65054
516.166,1473.45092
516.374,1479.98425
516.582,1405.93145
516.789,1543.27932
516.997,1553.28561
517.205,1510.83109
517.412,1502.10144
517.62,1542.01224
517.827,1521.67276
518.035,1465.07723
518.243,1512.81139
518.45,1496.15895
518.658,1455.345
518.865,1528.33816
519.073,1517.0272
519.28,1484.83586
519.488,1490.72641
519.695,1444.40031
519.902,1490.4298
520.11,1418.70434
520.317,1484.24979
520.525,1503.61375
520.732,1500.73921
520.939,1530.72642
521.147,1491.47009
521.354,1555.69756
521.561,1459.5677
521.769,1443.00768
521.976,1482.63204
522.183,1527.04067
522.391,1418.13803
522.598,1462.0665
522.805,1444.95361
523.012,1464.80515
523.219,1425.33237
523.427,1395.36018
523.634,1492.04516
523.841,1531.86457
524.048,1515.69697
524.255,1519.38672
524.462,1479.98509
524.669,1512.04092
524.877,1472.27305
525.084,1511.43133
525.291,1491.50364
525.498,1558.42808
525.705,1493.61807
525.912,1497.87592
526.119,1505.48719
526.326,1532.60068
526.533,1589.30524
526.74,1501.5064
526.947,1583.33393
527.153,1532.1421
527.36,1526.4041
527.567,1514.92648
527.774,1550.16074
527.981,1529.93964
528.188,1543.22088
528.395,1619.026
528.602,1586.14081
528.808,1682.53586
529.015,1565.90586
529.222,1635.80492
529.429,1569.13541
529.635,1602.85785
529.842,1613.09879
530.049,1494.10022
530.256,1580.32383
530.462,1629.29081
530.669,1625.25805
530.876,1596.59399
531.082,1557.34341
531.289,1576.97487
531.495,1542.56867
531.702,1607.92191
531.909,1514.74551
532.115,1588.55904
532.322,1623.23944
532.528,1640.48612
532.735,1612.23429
532.941,1603.41099
533.148,1593.35115
533.354,1574.83452
533.561,1590.57097
533.767,1585.0843
533.974,1538.83126
534.18,1544.58681
534.387,1629.10779
534.593,1563.19725
534.799,1588.93938
535.006,1639.25014
535.212,1671.78539
535.418,1629.91825
535.625,1640.60548
535.831,1657.846
536.037,1589.99844
536.244,1626.61035
536.45,1570.00956
536.656,1648.44338
536.862,1630.38052
537.068,1562.74132
537.275,1565.29365
537.481,1620.7436
537.687,1607.37051
537.893,1634.84191
538.099,1614.1222
538.305,1666.22065
538.512,1579.07463
538.718,1570.73254
538.924,1601.76263
539.13,1629.93891
539.336,1549.95003
539.542,1654.73344
539.748,1671.33332
539.954,1647.26063
540.16,1625.48574
540.366,1613.03645
540.572,1670.80274
540.778,1671.51194
540.984,1769.68113
541.19,1624.99123
541.396,1708.91827
541.602,1667.21152
541.807,1683.88617
542.013,1579.76697
542.219,1587.28939
542.425,1626.78273
542.631,1628.65534
542.837,1611.98921
543.042,1633.16056
543.248,1581.41856
543.454,1598.28877
543.66,1696.99961
543.865,1691.05589
544.071,1612.53863
544.277,1613.22323
544.483,1638.3892
544.688,1598.84876
544.894,1696.48729
545.1,1676.28498
545.305,1604.80309
545.511,1642.74838
545.716,1698.78974
545.922,1633.34029
546.128,1589.53129
546.333,1630.75333
546.539,1667.70295
546.744,1618.33799
546.95,1538.85583
547.155,1666.44949
547.361,1583.95581
547.566,1696.31109
547.772,1583.73838
547.977,1639.40887
548.182,1615.46393
548.388,1587.78305
548.593,1590.06845
548.799,1622.04149
549.004,1615.32214
549.209,1696.69693
549.415,1610.36447
549.62,1624.26176
549.825,1626.51783
550.031,1685.48512
550.236,1671.32343
550.441,1646.50819
550.646,1671.82293
550.852,1687.22651
551.057,1723.58598
551.262,1693.28513
551.467,1647.62717
551.672,1701.95618
551.878,1614.01622
552.083,1675.55973
552.288,1701.84564
552.493,1699.9742
552.698,1736.18869
552.903,1675.88929
553.108,1671.15706
553.313,1689.381
553.518,1676.08592
553.723,1623.70199
553.928,1696.45048
554.133,1682.31592
554.338,1707.1006
554.543,1680.16629
554.748,1680.01078
554.953,1686.42624
555.158,1727.42739
555.363,1704.73508
555.568,1682.1567
555.773,1696.9759
555.978,1809.54771
556.182,1710.82376
556.387,1694.05336
556.592,1678.59822
556.797,1681.43297
557.002,1727.67643
557.206,1708.58654
557.411,1674.86972
557.616,1680.67409
557.821,1691.82227
558.025,1680.66043
558.23,1698.10365
558.435,1670.99933
558.64,1691.99284
558.844,1674.75333
559.049,1725.8096
559.253,1689.86976
559.458,1763.45242
559.663,1717.39312
559.867,1666.44017
560.072,1712.80434
560.276,1620.0665
560.481,1613.61844
560.685,1721.20537
560.89,1707.49139
561.094,1647.01211
561.299,1713.64466
561.503,1636.56112
561.708,1648.55453
561.912,1666.81891
562.117,1680.7286
562.321,1626.62374
562.525,1686.50473
562.73,1680.857
562.934,1632.93024
563.139,1630.92428
563.343,1630.71204
563.547,1656.93306
563.752,1659.78393
563.956,1705.06686
564.16,1659.99768
564.364,1697.47088
564.569,1654.89235
564.773,1622.16423
564.977,1625.9195
565.181,1698.37762
565.385,1595.45535
565.59,1723.81867
565.794,1667.35213
565.998,1694.39304
566.202,1648.01598
566.406,1770.90955
566.61,1634.3622
566.814,1707.64115
567.018,1705.64283
567.222,1669.44085
567.426,1589.09609
567.63,1611.52898
567.834,1709.26547
568.038,1699.42221
568.242,1617.51058
568.446,1691.96055
568.65,1653.65829
568.854,1714.03023
569.058,1630.92428
569.262,1595.71352
569.466,1650.43267
569.67,1710.15776
569.874,1610.1008
570.078,1577.43732
570.281,1760.94186
570.485,1677.41421
570.689,1673.86308
570.893,1692.29045
571.097,1654.24771
571.3,1660.10251
571.504,1649.52193
571.708,1687.71944
571.912,1584.96906
572.115,1659.03374
572.319,1576.66721
572.523,1676.96536
572.726,1714.2509
572.93,1657.53387
573.133,1680.18419
573.337,1622.2007
573.541,1655.05793
573.744,1638.83206
573.948,1690.52738
574.151,1641.24706
574.355,1596.47645
574.558,1632.20265
574.762,1639.46431
574.965,1664.24565
575.169,1654.56899
575.372,1612.35601
575.576,1619.99589
575.779,1656.2344
575.983,1662.19726
576.186,1690.11936
576.389,1650.00177
576.593,1653.49453
576.796,1558.76019
577.0,1561.50394
577.203,1683.7866
577.406,1585.18824
577.609,1641.89577
577.813,1683.93461
578.016,1625.59055
578.219,1680.99147
578.423,1677.54546
578.626,1563.50333
578.829,1696.06454
579.032,1627.19687
579.235,1633.65988
579.438,1617.46782
579.642,1552.72314
579.845,1512.33543
580.048,1525.63228
580.251,1603.44494
580.454,1571.1417
580.657,1577.85839
580.86,1598.65769
581.063,1622.95138
581.266,1609.39379
581.469,1588.38511
581.672,1675.98846
581.875,1655.43046
582.078,1570.92914
582.281,1595.0664
582.484,1600.01302
582.687,1678.50331
582.89,1594.4803
583.093,1633.43576
583.296,1555.54656
583.499,1651.34612
583.702,1621.76264
583.904,1697.01153
584.107,1553.34136
584.31,1594.77217
584.513,1600.10094
584.716,1624.96704
584.918,1625.16244
585.121,1624.96704
585.324,1611.20059
585.527,1622.60639
585.729,1651.45396
585.932,1609.0617
586.135,1588.52214
586.337,1629.08194
586.54,1610.68136
586.743,1541.60862
586.945,1514.03361
587.148,1624.84406
587.35,1660.64237
587.553,1519.4367
587.755,1618.76108
587.958,1610.73423
588.161,1506.01871
588.363,1671.93189
588.566,1598.18349
588.768,1591.82622
588.971,1578.10735
589.173,1613.19382
589.375,1556.72579
589.578,1560.21655
589.78,1654.51527
589.983,1621.26852
590.185,1585.27923
590.387,1540.75785
590.59,1542.20147
590.792,1654.94971
590.994,1589.73877
591.197,1586.09621
591.399,1532.21676
591.601,1501.5064
591.803,1507.89429
592.006,1436.55247
592.208,1516.1239
592.41,1470.06426
592.612,1580.44539
592.815,1441.44706
593.017,1476.29885
593.219,1482.62824
593.421,1420.2116
593.623,1464.56669
593.825,1436.43804
594.027,1458.00537
594.229,1467.26372
594.432,1483.86038
594.634,1427.17536
594.836,1434.72548
595.038,1432.45798
595.24,1406.52907
595.442,1423.81927
595.644,1385.91006
595.846,1424.98238
596.048,1433.31182
596.249,1488.32049
596.451,1439.57359
596.653,1383.38427
596.855,1420.97199
597.057,1379.74985
597.259,1433.53768
597.461,1397.4477
597.663,1266.92479
597.864,1429.64426
598.066,1335.23945
598.268,1384.46654
598.47,1432.9936
598.671,1387.10997
598.873,1354.24229
599.075,1385.59521
599.277,1399.05415
599.478,1443.21557
599.68,1419.9223
599.882,1417.58402
600.083,1369.1041
600.285,1460.18408
600.487,1391.28586
600.688,1451.87263
600.89,1402.57917
601.091,1465.59116
601.293,1428.92675
601.494,1444.76332
601.696,1402.71896
601.898,1497.7741
602.099,1460.92189
602.301,1454.7966
602.502,1525.08532
602.703,1440.70222
602.905,1478.65677
603.106,1387.86767
603.308,1508.01692
603.509,1542.44915
603.711,1407.70972
603.912,1443.10388
604.113,1490.57804
604.315,1477.08377
604.516,1478.36086
604.717,1528.52555
604.919,1504.47712
605.12,1547.07154
605.321,1488.51799
605.522,1472.86398
605.724,1491.75637
605.925,1468.49485
606.126,1466.55955
606.327,1486.11039
606.528,1512.9621
606.729,1567.34535
606.931,1567.35429
607.132,1511.05467
607.333,1503.64782
607.534,1569.60343
607.735,1473.26084
607.936,1451.31422
608.137,1506.79917
608.338,1569.45837
608.539,1512.58883
608.74,1495.92502
608.941,1521.09098
609.142,1531.1154
609.343,1545.01668
609.544,1471.97731
609.745,1494.40048
609.946,1517.73289
610.147,1484.5903
610.348,1580.74012
610.549,1426.21497
610.75,1561.24087
610.95,1495.08013
611.151,1457.89194
611.352,1544.66272
611.553,1489.88551
611.754,1506.15518
611.954,1613.24433
612.155,1456.32597
612.356,1532.97155
612.557,1486.55639
612.757,1498.172
612.958,1511.21156
613.159,1421.52051
613.359,1501.63838
613.56,1511.94148
613.761,1473.84587
613.961,1485.089
614.162,1509.60275
614.362,1533.14338
614.563,1481.40397
614.764,1470.16908
614.964,1479.97932
615.165,1499.57852
615.365,1418.61824
615.566,1462.85528
615.766,1415.13119
615.967,1531.82608
616.167,1497.74978
616.368,1430.03721
616.568,1509.38872
616.768,1464.4331
616.969,1421.89453
617.169,1520.01224
617.37,1490.8749
617.57,1496.32203
617.77,1409.58592
617.971,1455.39328
618.171,1423.12301
618.371,1398.77438
618.571,1445.38453
618.772,1417.10445
618.972,1485.81698
619.172,1396.98442
619.372,1449.6084
619.573,1434.79232
619.773,1424.33488
619.973,1467.55732
620.173,1472.81215
620.373,1519.35914
620.573,1399.34358
620.774,1377.26137
620.974,1454.10364
621.174,1442.65077
621.374,1448.1449
621.574,1462.44757
621.774,1440.49121
621.974,1485.47297
622.174,1514.31726
622.374,1497.38986
622.574,1429.64426
622.774,1466.13453
622.974,1443.44423
623.174,1483.78679
623.374,1501.80367
623.574,1368.505
623.774,1498.26488
623.973,1480.02853
624.173,1484.69321
624.373,1483.26789
624.573,1484.63943
624.773,1465.59802
624.973,1512.33543
625.172,1430.61082
625.372,1462.79021
625.572,1455.70177
625.772,1430.01518
625.971,1366.96301
626.171,1414.42634
626.371,1375.09889
626.57,1461.5335
626.77,1481.50262
626.97,1390.91295
627.169,1429.51307
627.369,1371.15543
627.569,1432.53406
627.768,1400.93133
627.968,1408.13047
628.167,1400.6969
628.367,1332.50616
628.566,1478.85431
628.766,1315.51347
628.965,1384.54727
629.165,1468.88299
629.364,1422.23169
629.564,1401.21456
629.763,1385.17594
629.963,1359.96522
630.162,1307.57498
630.362,1428.8413
630.561,1474.87436
630.76,1391.59156
630.96,1438.54672
631.159,1462.34908
631.358,1389.45905
631.558,1441.83064
631.757,1401.58946
631.956,1382.39465
632.155,1331.49777
632.355,1381.01865
632.554,1396.93118
632.753,1339.71317
632.952,1348.91677
633.152,1358.62047
633.351,1422.00608
633.55,1334.92578
633.749,1332.72815
633.948,1401.58946
634.147,1245.12096
634.346,1317.63656
634.545,1461.66018
634.744,1317.61839
634.944,1373.02099
635.143,1270.39916
635.342,1444.40783
635.541,1239.94905
635.74,1273.49399
635.939,1344.90023
636.138,1322.25644
636.336,1389.41263
636.535,1285.89566
636.734,1332.56938
636.933,1375.34672
637.132,1368.25161
637.331,1338.30956
637.53,1363.76074
637.729,1274.95625
637.928,1366.03842
638.126,1295.35406
638.325,1320.62128
638.524,1378.13271
638.723,1315.00533
638.921,1405.25887
639.12,1361.73234
639.319,1306.14063
639.518,1382.69032
639.716,1308.26366
639.915,1358.45293
640.114,1308.03454
640.312,1315.5577
640.511,1311.06701
640.71,1378.11112
640.908,1383.47701
641.107,1319.56161
641.305,1386.10676
641.504,1308.92253
641.702,1373.89704
641.901,1385.31683
642.099,1320.66558
642.298,1336.72721
642.496,1362.97652
642.695,1327.96059
642.893,1288.41068
643.092,1321.90139
643.29,1295.78328
643.489,1301.76285
643.687,1391.14592
643.885,1312.46247
644.084,1336.14331
644.282,1315.82337
644.48,1355.56844
644.679,1364.47753
644.877,1269.02848
645.075,1330.44947
645.274,1276.1714
645.472,1315.44951
645.67,1313.79782
645.868,1346.02586
646.067,1270.04635
646.265,1302.84096
646.463,1279.90648
646.661,1355.27989
646.859,1358.88273
647.057,1313.65543
647.256,1281.17216
647.454,1274.34652
647.652,1374.6593
647.85,1290.88446
648.048,1292.06577
648.246,1333.29399
648.444,1305.68796
648.642,1273.7375
648.84,1318.43557
649.038,1277.17025
649.236,1328.50578
649.434,1342.46101
