Wavelength,Flux
935.261,-61.13333
935.435,-66.35791
935.61,13.41395
935.785,37.25453
935.96,10.64698
936.134,65.17242
936.309,82.07474
936.484,24.38503
936.658,-36.58724
936.833,2.40638
937.007,-84.46432
937.182,49.13892
937.357,35.43554
937.531,72.99141
937.706,-52.9849
937.88,7.4471
938.055,-20.46359
938.229,-8.14054
938.404,33.55423
938.578,63.25286
938.753,-17.77314
938.927,18.89158
939.102,-21.89402
939.276,72.60799
939.451,23.94791
939.625,102.01776
939.8,22.53291
939.974,86.76229
940.148,5.15306
940.323,68.3704
940.497,-28.23462
940.671,-48.51768
940.846,66.20757
941.02,98.3518
941.194,61.92028
941.369,58.68672
941.543,48.35694
941.717,83.4139
941.891,-32.87097
942.066,74.39981
942.24,-38.35116
942.414,-14.53886
942.588,81.30695
942.762,-78.04927
942.936,-19.9177
943.111,-8.5844
943.285,-4.01013
943.459,-7.22034
943.633,-10.43488
943.807,-16.82516
943.981,19.85565
944.155,-24.18564
944.329,-26.91884
944.503,-22.33166
944.677,-114.93028
944.851,17.56229
945.025,20.27138
945.199,11.55636
945.373,72.53934
945.547,10.657
945.721,9.73813
945.895,-12.25743
946.069,-62.22272
946.243,9.72671
946.417,-25.09316
946.591,-14.54227
946.765,-22.36506
946.939,-13.14435
947.112,-26.91251
947.286,-13.15353
947.46,-12.26128
947.634,38.16195
947.808,17.55532
947.981,17.06956
948.155,-48.44521
948.329,12.04415
948.503,64.24202
948.676,17.52904
948.85,53.39345
949.024,9.28504
949.197,26.27375
949.371,21.20058
949.545,5.61635
949.718,-62.17396
949.892,12.48028
950.066,0.57364
950.239,-33.81964
950.413,34.44831
950.586,73.07779
950.76,-9.49948
950.934,33.65512
951.107,2.86494
951.281,-1.71668
951.454,-33.29554
951.628,56.53814
951.801,37.75449
951.975,-13.61962
952.148,-4.01013
952.322,-1.71722
952.495,22.1066
952.668,-0.34488
952.842,72.93422
953.015,-119.49501
953.189,-80.99722
953.362,92.92586
953.535,-70.83677
953.709,30.33511
953.882,5.61414
954.055,1.03214
954.229,23.04612
954.402,-92.89452
954.575,109.71103
954.748,16.61797
954.922,49.24762
955.095,37.22819
955.268,-19.12701
955.441,49.17754
955.614,73.59445
955.788,-39.32622
955.961,-33.39511
956.134,-51.69947
956.307,-56.17474
956.48,-25.99797
956.653,33.09123
956.826,-121.73391
956.999,57.82201
957.173,-57.61195
957.346,45.93063
957.519,16.15967
957.692,-1.25869
957.865,25.28866
958.038,50.05448
958.211,-67.75614
958.384,50.04272
958.557,45.91266
958.73,17.106
958.903,76.81714
959.076,-58.85024
959.248,-1.71883
959.421,39.16796
959.594,39.09045
959.767,50.17316
959.94,-32.40497
960.113,34.96607
960.286,-11.79912
960.458,98.95182
960.631,-0.34354
960.804,-18.22476
960.977,-71.12974
961.15,49.19306
961.322,28.10191
961.495,24.0144
961.668,-19.59298
961.841,46.75507
962.013,-35.18234
962.186,29.06751
962.359,-13.15967
962.531,43.26206
962.704,-1.71628
962.877,3.31631
963.049,-15.9242
963.222,44.13056
963.394,90.84626
963.567,-40.18097
963.74,6.52348
963.912,91.98641
964.085,51.5129
964.257,44.51889
964.43,-23.73069
964.602,-6.76291
964.775,34.93038
964.947,7.45002
965.12,18.01557
965.292,66.23909
965.465,60.2566
965.637,35.95096
965.809,-14.07973
965.982,-27.89283
966.154,-60.75111
966.327,-59.39068
966.499,-16.37616
966.671,-74.13786
966.844,17.11008
967.016,54.71793
967.188,-35.13006
967.361,-10.89623
967.533,78.24304
967.705,-3.09641
967.877,-44.26725
968.05,-35.62423
968.222,23.90492
968.394,-2.17618
968.566,-1.26056
968.739,-1.26387
968.911,63.40156
969.083,92.27683
969.255,-25.10896
969.427,146.1007
969.599,31.297
969.771,29.8658
969.944,82.27512
970.116,79.90118
970.288,-19.56694
970.46,24.37932
970.632,-45.67653
970.804,-0.80338
970.976,22.1327
971.148,-12.71475
971.32,0.11468
971.492,4.24102
971.664,-9.05222
971.836,89.50879
972.008,-13.65609
972.18,-12.70184
972.352,18.90639
972.523,21.21394
972.695,45.97035
972.867,-24.61919
973.039,23.48976
973.211,115.86216
973.383,86.43422
973.555,29.02136
973.726,3.32435
973.898,22.53116
974.07,9.25755
974.242,31.27486
974.414,34.90038
974.585,21.60814
974.757,51.32373
974.929,82.12612
975.101,149.29407
975.272,108.94649
975.444,189.28828
975.616,116.44775
975.787,128.44801
975.959,184.83316
976.131,153.01694
976.302,181.14444
976.474,227.65169
976.645,282.67497
976.817,177.2387
976.988,210.08707
977.16,194.10165
977.332,296.0952
977.503,176.62149
977.675,222.80546
977.846,264.83706
978.018,318.69016
978.189,293.30036
978.361,181.92599
978.532,278.05322
978.703,282.13495
978.875,367.25421
979.046,247.00538
979.218,309.94424
979.389,294.86953
979.56,208.14187
979.732,279.83934
979.903,274.41914
980.075,293.03911
980.246,256.34917
980.417,246.51319
980.588,307.1196
980.76,286.61521
980.931,196.63618
981.102,259.51867
981.273,209.95687
981.445,158.91509
981.616,248.72009
981.787,233.68936
981.958,142.02313
982.13,190.97817
982.301,127.87464
982.472,105.67769
982.643,63.75456
982.814,114.47647
982.985,93.45984
983.156,61.0917
983.327,13.38978
983.499,-18.20333
983.67,35.88265
983.841,81.7844
984.012,38.60186
984.183,8.3655
984.354,48.30318
984.525,-3.09178
984.696,20.75543
984.867,46.48364
985.038,-6.29793
985.209,-45.20767
985.38,76.21961
985.55,12.02051
985.721,31.25528
985.892,-74.53834
986.063,24.42721
986.234,-68.10833
986.405,-30.59111
986.576,119.96836
986.747,3.32883
986.917,50.11357
987.088,85.39566
987.259,-7.22546
987.43,16.59845
987.601,15.2192
987.771,88.53075
987.942,84.32797
988.113,23.07349
988.283,-13.62494
988.454,67.51355
988.625,82.1842
988.796,24.87201
988.966,117.17215
989.137,-12.70184
989.308,9.2734
989.478,21.22232
989.649,14.77082
989.819,55.66561
989.99,12.03655
990.161,29.49397
990.331,8.37011
990.502,-15.92921
990.672,1.49098
990.843,-1.25889
991.013,7.4297
991.184,95.03095
991.354,-17.30888
991.525,47.83705
991.695,40.06072
991.866,25.33028
992.036,43.71726
992.206,409.48519
992.377,62.95835
992.547,35.80131
992.718,6.99769
992.888,0.57328
993.058,48.27646
993.229,26.26336
993.399,33.11979
993.569,-42.98769
993.74,-23.19762
993.91,-24.17233
994.08,-43.47745
994.251,-7.68671
994.421,14.75356
994.591,45.99939
994.761,72.98568
994.931,12.96159
995.102,43.2381
995.272,-107.99149
995.442,-31.53051
995.612,-36.54405
995.782,99.26046
995.953,-44.78453
996.123,78.03261
996.293,-32.31462
996.463,-84.54957
996.633,2.86788
996.803,0.57297
996.973,46.43586
997.143,6.52705
997.313,10.16153
997.483,15.24786
997.653,35.37713
997.823,-47.54314
997.993,41.36199
998.163,27.18043
998.333,30.82655
998.503,41.41419
998.673,-19.15715
998.843,-20.0108
999.013,60.93921
999.183,54.70496
999.353,75.44705
999.523,55.12849
999.692,-1.71937
999.862,-43.41925
1000.032,54.28961
1000.202,55.95246
1000.372,46.3957
1000.542,-34.69372
1000.711,-0.80179
1000.881,16.15967
1001.051,37.18748
1001.221,-47.11044
1001.39,-36.09404
1001.56,-27.86854
1001.73,-37.02294
1001.9,83.65676
1002.069,2.40581
1002.239,46.02126
1002.409,-16.83437
1002.578,73.08937
1002.748,63.52739
1002.917,61.57395
1003.087,121.10374
1003.257,17.10056
1003.426,-13.17718
1003.596,-70.90325
1003.765,-61.26658
1003.935,62.91373
1004.104,-37.84871
1004.274,-33.87324
1004.444,28.02927
1004.613,28.05773
1004.782,46.03587
1004.952,-65.87308
1005.121,-42.03033
1005.291,6.52654
1005.46,-36.60461
1005.63,-13.18548
1005.799,52.43405
1005.969,-19.59298
1006.138,-22.83666
1006.307,-72.21735
1006.477,-11.81399
1006.646,-23.73631
1006.815,28.04457
1006.985,-31.98435
1007.154,-36.56704
1007.323,-3.5532
1007.493,-53.00973
1007.662,7.45413
1007.831,1.03044
1008,7.91154
1008.17,91.05465
1008.339,12.03939
1008.508,-54.8777
1008.677,52.74329
1008.846,28.10191
1009.015,46.90152
1009.185,-65.35293
1009.354,39.12442
1009.523,41.83641
1009.692,-25.49197
1009.861,-28.30965
1010.03,33.54111
1010.199,-4.01424
1010.368,23.05522
1010.537,-66.35791
1010.707,-35.21565
1010.876,67.11383
1011.045,3.78226
1011.214,-1.26106
1011.383,-33.81964
1011.552,11.56901
1011.72,17.08434
1011.889,-1.26007
1012.058,-17.74386
1012.227,50.4649
1012.396,10.20032
1012.565,43.26892
1012.734,10.20837
1012.903,-56.7572
1013.072,-40.64872
1013.241,64.79628
1013.409,-1.26246
1013.578,33.60706
1013.747,43.68962
1013.916,-22.75443
1014.085,18.0056
1014.254,11.1258
1014.422,14.78473
1014.591,6.99216
1014.76,-133.50437
1014.929,119.65316
1015.097,-16.83569
1015.266,33.54373
1015.435,-57.59842
1015.603,-11.33814
1015.772,-69.12809
1015.941,-27.37296
1016.109,43.63811
1016.278,6.99382
1016.447,67.0187
1016.615,-39.79143
1016.784,51.43987
1016.952,-47.49482
1017.121,-34.69915
1017.289,-19.13752
1017.458,0.1145
1017.627,-0.34433
1017.795,19.3722
1017.964,16.14321
1018.132,-39.27991
1018.301,12.96467
1018.469,30.82171
1018.637,71.23886
1018.806,23.50827
1018.974,-38.40536
1019.143,24.86614
1019.311,-20.98328
1019.48,-23.73069
1019.648,-73.6097
1019.816,26.6446
1019.985,2.86834
1020.153,61.59827
1020.321,25.37844
1020.49,41.82654
1020.658,-21.90611
1020.826,13.8648
1020.995,9.28285
1021.163,-31.89947
1021.331,18.89454
1021.499,-87.3882
1021.668,41.8463
1021.836,1.48887
1022.004,-35.19896
1022.172,71.1045
1022.34,-47.02934
1022.509,0.11476
1022.677,-52.46558
1022.845,9.72975
1023.013,48.25744
1023.181,48.16686
1023.349,-34.72639
1023.517,-17.30072
1023.685,-67.70289
1023.853,69.90268
1024.021,-56.77513
1024.19,39.61133
1024.358,29.52213
1024.526,3.77929
1024.694,84.33171
1024.862,-2.17482
1025.03,52.42575
1025.198,33.10679
1025.366,16.15333
1025.533,20.77515
1025.701,-16.38387
1025.869,-40.22824
1026.037,-47.52824
1026.205,-36.99387
1026.373,-46.17819
1026.541,-33.80633
1026.709,-40.64237
1026.877,0.1146
1027.044,33.57265
1027.212,26.74731
1027.38,-9.51663
1027.548,84.85784
1027.716,-67.81507
1027.883,-4.4608
1028.051,-8.13477
1028.219,31.31925
1028.387,59.85511
1028.554,18.45691
1028.722,-140.81071
1028.89,-18.19056
1029.058,18.91234
1029.225,69.89714
1029.393,-48.49089
1029.561,26.17522
1029.728,-2.63766
1029.896,8.83147
1030.063,36.83995
1030.231,28.14659
1030.399,31.68088
1030.566,-44.81267
1030.734,-23.72695
1030.901,12.02615
1031.069,-11.35152
1031.236,-27.43129
1031.404,-5.84536
1031.571,24.86614
1031.739,-81.49454
1031.906,8.82035
1032.074,-5.85228
1032.241,-28.28079
1032.409,23.97056
1032.576,-0.80073
1032.744,-59.46974
1032.911,0.11447
1033.078,-1.72388
1033.246,-7.69833
1033.413,31.32173
1033.58,49.64742
1033.748,-4.91988
1033.915,-52.09298
1034.082,-9.96749
1034.25,-68.6258
1034.417,0.57198
1034.584,39.09661
1034.752,23.95168
1034.919,-114.46204
1035.086,28.05334
1035.253,5.61679
1035.421,51.43583
1035.588,-97.03256
1035.755,29.84954
1035.922,40.49386
1036.089,-29.69507
1036.257,15.26475
1036.424,1.95127
1036.591,39.65242
1036.758,28.11303
1036.925,23.01716
1037.092,29.41979
1037.259,27.13349
1037.426,50.99402
1037.593,-7.67461
1037.76,-42.93376
1037.927,28.60361
1038.094,12.02427
1038.262,-41.9779
1038.429,0.11466
1038.596,64.74016
1038.762,-12.27385
1038.929,102.01235
1039.096,13.87463
1039.263,-11.33282
1039.43,45.04685
1039.597,-14.09297
1039.764,-31.51066
1039.931,-44.88713
1040.098,39.50523
1040.265,45.54811
1040.432,-28.30965
1040.598,-69.40791
1040.765,-30.15868
1040.932,-72.63046
1041.099,-37.92858
1041.266,30.82897
1041.432,-3.55292
1041.599,49.1698
1041.766,-58.08422
1041.933,-91.33976
1042.099,-21.86998
1042.266,94.65535
1042.433,4.24874
1042.6,1.029
1042.766,-2.63517
1042.933,39.43765
1043.1,-4.93108
1043.266,-39.32622
1043.433,12.04415
1043.6,16.60754
1043.766,-20.50832
1043.933,-28.78421
1044.099,63.44163
1044.266,8.82104
1044.433,-39.27991
1044.599,20.73583
1044.766,-20.5051
1044.932,-33.33982
1045.099,-5.85321
1045.265,58.2568
1045.432,-28.71883
1045.598,-3.55208
1045.765,-32.9515
1045.931,-21.84952
1046.097,-12.25743
