x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003,x0004,y0004,x0005,y0005,x0006,y0006,x0007,y0007,x0008,y0008,x0009,y0009,x0010,y0010,x0011,y0011,x0012,y0012,x0013,y0013,x0014,y0014,x0015,y0015,x0016,y0016,x0017,y0017
770.57,3997.52884,770.57,4053.44656,770.57,4037.83809,770.57,4043.522,770.57,4083.55126,770.57,3952.47435,770.57,3923.82695,770.57,3959.88067,770.57,3986.42496,770.57,3947.80253,770.57,822.41415,770.57,840.58113,770.57,1018.17989,770.57,1032.68458,770.57,239.24521,770.57,326.60358,770.57,244.46764,770.57,270.1054766667
770.758,4181.20073,770.758,4234.95866,770.758,4091.29193,770.758,4185.43503,770.758,4095.27702,770.758,4042.7411,770.758,4044.37017,770.758,4061.23564,770.758,4039.60165,770.758,4030.33522,770.758,1058.00523,770.758,1059.97682,770.758,1045.55068,770.758,1090.81827,770.758,281.79769,770.758,352.32677,770.758,336.15096,770.758,323.42514
770.947,4183.11221,770.947,4216.55623,770.947,4095.23958,770.947,4182.26533,770.947,4223.24325,770.947,4087.91354,770.947,4115.2807,770.947,4113.51757,770.947,4114.17875,770.947,4106.04076,770.947,921.09393,770.947,917.37563,770.947,1091.91147,770.947,1118.20968,770.947,319.76864,770.947,324.42002,770.947,288.12061,770.947,310.7697566667
771.135,4263.76178,771.135,4251.49561,771.135,4191.23581,771.135,4253.7798,771.135,4251.0726,771.135,4177.31506,771.135,4127.50429,771.135,4133.26643,771.135,4136.57098,771.135,4144.90797,771.135,1222.61091,771.135,1137.2217,771.135,1198.25133,771.135,1231.6054,771.135,370.84682,771.135,420.00516,771.135,353.76246,771.135,381.5381466667
771.323,4285.46751,771.323,4310.75038,771.323,4261.69913,771.323,4282.59201,771.323,4325.54423,771.323,4160.52011,771.323,4161.94325,771.323,4182.33859,771.323,4184.01537,771.323,4163.18,771.323,1036.32166,771.323,991.425,771.323,1185.64144,771.323,1216.7509,771.323,402.36318,771.323,439.27895,771.323,345.14107,771.323,395.5944
771.512,4340.7754,771.512,4272.70876,771.512,4338.32434,771.512,4425.07915,771.512,4399.07111,771.512,4275.21264,771.512,4275.00963,771.512,4288.47511,771.512,4255.7377,771.512,4247.10691,771.512,1271.35757,771.512,1283.18745,771.512,1230.89626,771.512,1265.45583,771.512,423.42205,771.512,496.96042,771.512,457.52657,771.512,459.3030133333
771.7,4405.52827,771.7,4358.81274,771.7,4275.28049,771.7,4384.41254,771.7,4340.13567,771.7,4271.82904,771.7,4297.00077,771.7,4301.73647,771.7,4276.10949,771.7,4287.07178,771.7,1093.05164,771.7,1077.53864,771.7,1314.58349,771.7,1324.04816,771.7,396.38259,771.7,465.48501,771.7,350.3537,771.7,404.0737666667
771.888,4540.14729,771.888,4466.18442,771.888,4512.40845,771.888,4375.26213,771.888,4559.8708,771.888,4378.72532,771.888,4356.42312,771.888,4392.88058,771.888,4365.05752,771.888,4367.89602,771.888,1312.31786,771.888,1383.66927,771.888,1345.19192,771.888,1344.91651,771.888,466.41029,771.888,557.51219,771.888,454.93488,771.888,492.9524533333
772.077,4536.79102,772.077,4527.60198,772.077,4410.83692,772.077,4576.40192,772.077,4582.80533,772.077,4385.60568,772.077,4335.01774,772.077,4369.35483,772.077,4393.02051,772.077,4381.77132,772.077,1309.52271,772.077,1281.40002,772.077,1471.99605,772.077,1446.92904,772.077,510.46962,772.077,550.60528,772.077,511.2099,772.077,524.0949333333
772.265,4642.88407,772.265,4612.47898,772.265,4540.33886,772.265,4597.56724,772.265,4570.60145,772.265,4422.48676,772.265,4454.3966,772.265,4453.55259,772.265,4415.51218,772.265,4429.79844,772.265,1478.83325,772.265,1538.83948,772.265,1575.10165,772.265,1536.6083,772.265,599.96086,772.265,673.10994,772.265,534.22578,772.265,602.4321933333
772.453,4501.52174,772.453,4613.71717,772.453,4662.89777,772.453,4622.05629,772.453,4678.9764,772.453,4496.94978,772.453,4503.83293,772.453,4520.80215,772.453,4495.14454,772.453,4506.17779,772.453,1352.89825,772.453,1360.93967,772.453,1517.91909,772.453,1480.44424,772.453,602.24009,772.453,659.92737,772.453,533.17538,772.453,598.4476133333
772.642,4686.8849,772.642,4728.20111,772.642,4708.68143,772.642,4651.69589,772.642,4624.74717,772.642,4568.71693,772.642,4554.75832,772.642,4566.55923,772.642,4551.23458,772.642,4558.72024,772.642,1689.28477,772.642,1661.88731,772.642,1638.95065,772.642,1612.9116,772.642,612.55134,772.642,759.39453,772.642,582.32979,772.642,651.42522
772.83,4664.77671,772.83,4795.92671,772.83,4745.13877,772.83,4716.45255,772.83,4776.33811,772.83,4581.47436,772.83,4618.07344,772.83,4591.95693,772.83,4599.18612,772.83,4591.40082,772.83,1488.32278,772.83,1400.49628,772.83,1676.28943,772.83,1625.75346,772.83,622.92362,772.83,732.37301,772.83,522.90363,772.83,626.0667533333
773.018,4798.25343,773.018,4850.60702,773.018,4787.74542,773.018,4747.97191,773.018,4830.02215,773.018,4690.8449,773.018,4674.38133,773.018,4670.91314,773.018,4699.04185,773.018,4662.67985,773.018,1759.07078,773.018,1777.71611,773.018,1754.74685,773.018,1718.26921,773.018,694.40541,773.018,828.84594,773.018,634.43884,773.018,719.2300633333
773.206,4825.59956,773.206,4763.98383,773.206,4752.54703,773.206,4896.32606,773.206,4809.96847,773.206,4686.31893,773.206,4682.38001,773.206,4698.40392,773.206,4670.17493,773.206,4722.68665,773.206,1519.74716,773.206,1499.75652,773.206,1804.86414,773.206,1773.43591,773.206,673.69003,773.206,780.76464,773.206,636.87795,773.206,697.1108733333
773.394,4879.36482,773.394,4944.76125,773.394,4823.50183,773.394,4854.33571,773.394,4855.67973,773.394,4740.37416,773.394,4747.74176,773.394,4778.28218,773.394,4753.30911,773.394,4763.70279,773.394,1831.18659,773.394,1879.00192,773.394,1930.23162,773.394,1896.83013,773.394,834.44878,773.394,891.70402,773.394,763.70711,773.394,829.9533033333
773.583,5006.5886,773.583,4960.20074,773.583,4919.58218,773.583,4988.6401,773.583,4862.06484,773.583,4795.70284,773.583,4817.08381,773.583,4838.82938,773.583,4836.05685,773.583,4794.50926,773.583,1741.10088,773.583,1755.57978,773.583,2004.03402,773.583,1963.15829,773.583,736.386,773.583,850.92451,773.583,668.76237,773.583,752.0242933333
773.771,5095.58378,773.771,5078.40326,773.771,5068.00967,773.771,4997.15259,773.771,5167.45807,773.771,4951.96103,773.771,4914.18679,773.771,4982.33724,773.771,4931.43053,773.771,4931.43053,773.771,2051.36009,773.771,2023.77791,773.771,2008.12614,773.771,1984.16259,773.771,981.15786,773.771,1082.9011,773.771,798.77138,773.771,954.2767800000
773.959,5126.82553,773.959,5132.77219,773.959,5163.58865,773.959,5182.25816,773.959,5165.51436,773.959,4989.31539,773.959,4975.72641,773.959,5002.46633,773.959,5004.52939,773.959,4942.41678,773.959,1862.35363,773.959,1948.02253,773.959,2118.54558,773.959,2105.99111,773.959,784.64729,773.959,914.341,773.959,816.15563,773.959,838.3813066667
774.147,5239.44877,774.147,5218.27905,774.147,5262.11982,774.147,5199.44856,774.147,5208.82239,774.147,5062.47409,774.147,5095.25662,774.147,5065.1561,774.147,5046.09547,774.147,5096.88205,774.147,2183.85761,774.147,2125.53342,774.147,2156.00409,774.147,2132.40317,774.147,954.67504,774.147,1099.14972,774.147,1005.75542,774.147,1019.86006
774.335,5352.73923,774.335,5336.6074,774.335,5297.14513,774.335,5319.8043,774.335,5283.01203,774.335,5169.72699,774.335,5139.17918,774.335,5149.89877,774.335,5150.15,774.335,5150.04951,774.335,2149.81213,774.335,2179.36908,774.335,2344.38319,774.335,2330.76961,774.335,1003.16306,774.335,1078.68754,774.335,875.76837,774.335,985.87299
774.523,5274.05477,774.523,5249.87852,774.523,5201.34158,774.523,5308.34363,774.523,5247.45222,774.523,5161.45701,774.523,5145.17716,774.523,5155.69572,774.523,5178.55472,774.523,5173.43074,774.523,2294.43405,774.523,2292.67496,774.523,2363.55373,774.523,2353.63142,774.523,1053.73757,774.523,1176.96863,774.523,956.15874,774.523,1062.2883133333
774.711,5372.06272,774.711,5461.19657,774.711,5346.57045,774.711,5425.36802,774.711,5377.57828,774.711,5289.47897,774.711,5274.12217,774.711,5258.22768,774.711,5261.39004,774.711,5278.45509,774.711,2291.21661,774.711,2166.2768,774.711,2477.35608,774.711,2466.64462,774.711,1025.08285,774.711,1137.50254,774.711,994.14634,774.711,1052.2439100000
774.899,5371.46653,774.899,5362.35756,774.899,5385.08677,774.899,5476.87451,774.899,5416.08104,774.899,5321.90099,774.899,5299.52623,774.899,5328.48877,774.899,5328.83989,774.899,5319.20891,774.899,2471.38722,774.899,2496.11635,774.899,2440.16273,774.899,2437.2122,774.899,1254.58743,774.899,1340.47807,774.899,1155.24704,774.899,1250.10418
775.087,5468.09649,775.087,5497.06218,775.087,5488.71549,775.087,5502.32028,775.087,5455.57296,775.087,5362.03556,775.087,5362.43668,775.087,5352.67572,775.087,5354.43075,775.087,5357.03818,775.087,2384.77733,775.087,2333.04728,775.087,2609.2352,775.087,2597.90406,775.087,1157.3513,775.087,1245.61197,775.087,1141.74296,775.087,1181.5687433333
775.275,5485.79223,775.275,5630.8575,775.275,5572.48636,775.275,5424.841,775.275,5560.39152,775.275,5427.36321,775.275,5403.70894,775.275,5427.63046,775.275,5405.73044,775.275,5435.29694,775.275,2527.49811,775.275,2661.9314,775.275,2583.55488,775.275,2551.07108,775.275,1211.41654,775.275,1390.49286,775.275,1175.17074,775.275,1259.0267133333
775.463,5616.80338,775.463,5499.60316,775.463,5616.38651,775.463,5645.98075,775.463,5637.31166,775.463,5433.14975,775.463,5463.40933,775.463,5460.57076,775.463,5488.16864,775.463,5462.42419,775.463,2533.91883,775.463,2524.40168,775.463,2753.88885,775.463,2721.78618,775.463,1170.66237,775.463,1322.79477,775.463,1162.68568,775.463,1218.7142733333
775.651,5700.80444,775.651,5718.71799,775.651,5692.38831,775.651,5719.96768,775.651,5724.29981,775.651,5555.21246,775.651,5523.87231,775.651,5522.8375,775.651,5527.39392,775.651,5519.48266,775.651,2737.92798,775.651,2686.65453,775.651,2701.61646,775.651,2695.97758,775.651,1371.69102,775.651,1528.44214,775.651,1294.42852,775.651,1398.1872266667
775.839,5679.01399,775.839,5706.92929,775.839,5679.59736,775.839,5639.17126,775.839,5634.50261,775.839,5562.73197,775.839,5572.04148,775.839,5540.47282,775.839,5582.36782,775.839,5556.74212,775.839,2459.44047,775.839,2503.83391,775.839,2818.00808,775.839,2826.10511,775.839,1311.3814,775.839,1482.56938,775.839,1189.32132,775.839,1327.7573666667
776.027,5834.20262,776.027,5784.17203,776.027,5727.87384,776.027,5760.43999,776.027,5677.79985,776.027,5611.66329,776.027,5621.26848,776.027,5636.0416,776.027,5622.28565,776.027,5611.67996,776.027,2848.0906,776.027,2835.01148,776.027,2844.0581,776.027,2850.08873,776.027,1437.73198,776.027,1538.24049,776.027,1368.17559,776.027,1448.0493533333
776.215,5812.50767,776.215,5895.3033,776.215,5737.15364,776.215,5784.70279,776.215,5885.90308,776.215,5631.16276,776.215,5615.75623,776.215,5638.83193,776.215,5633.28017,776.215,5637.68158,776.215,2658.51901,776.215,2667.69585,776.215,2908.68395,776.215,2904.20331,776.215,1338.08897,776.215,1502.52121,776.215,1299.80557,776.215,1380.1385833333
776.403,5818.71047,776.403,5844.59634,776.403,5839.26978,776.403,5929.70787,776.403,5767.25574,776.403,5721.46124,776.403,5699.26576,776.403,5733.1239,776.403,5732.0743,776.403,5713.77993,776.403,2840.03014,776.403,2870.4508,776.403,2885.65669,776.403,2863.27839,776.403,1473.41098,776.403,1644.81425,776.403,1404.99854,776.403,1507.7412566667
776.591,5861.87165,776.591,5964.59975,776.591,5922.35384,776.591,5884.00461,776.591,5873.35464,776.591,5750.36544,776.591,5740.87019,776.591,5734.23974,776.591,5718.69509,776.591,5725.1931,776.591,2688.15944,776.591,2702.3295,776.591,3009.57908,776.591,2969.34473,776.591,1356.44591,776.591,1499.13348,776.591,1361.49309,776.591,1405.6908266667
776.779,5980.90859,776.779,6022.72157,776.779,5884.67994,776.779,5838.32811,776.779,5946.48403,776.779,5803.58219,776.779,5813.57243,776.779,5789.46129,776.779,5792.40883,776.779,5827.47417,776.779,3062.38585,776.779,2967.61747,776.779,2995.36697,776.779,2939.31816,776.779,1528.41318,776.779,1681.33255,776.779,1470.89267,776.779,1560.2128
776.967,5873.01876,776.967,5993.68894,776.967,6001.33625,776.967,5922.09867,776.967,5893.48486,776.967,5803.29285,776.967,5779.81467,776.967,5765.79225,776.967,5773.33658,776.967,5770.13904,776.967,2719.70465,776.967,2675.69568,776.967,3072.36071,776.967,3035.41561,776.967,1352.11922,776.967,1484.04388,776.967,1272.70874,776.967,1369.6239466667
777.155,5969.17711,777.155,6022.9588,777.155,5945.81227,777.155,6002.26331,777.155,5972.669,777.155,5856.07228,777.155,5864.55983,777.155,5859.23437,777.155,5866.07422,777.155,5868.47057,777.155,3112.54023,777.155,3096.81149,777.155,3136.7289,777.155,3124.39299,777.155,1605.1982,777.155,1784.74127,777.155,1574.68708,777.155,1654.8755166667
777.343,6017.54455,777.343,6097.22761,777.343,5896.39184,777.343,5957.85524,777.343,5978.14264,777.343,5817.4027,777.343,5824.19511,777.343,5856.52062,777.343,5844.48691,777.343,5858.36802,777.343,2909.35125,777.343,2886.30336,777.343,3204.68297,777.343,3188.558,777.343,1455.96874,777.343,1583.25257,777.343,1453.4512,777.343,1497.5575033333
777.531,6078.39098,777.531,6055.3764,777.531,6144.75451,777.531,6087.52928,777.531,6063.93462,777.531,5940.72678,777.531,5936.43547,777.531,5937.5,777.531,5922.67903,777.531,5950.22372,777.531,3162.75073,777.531,3187.18207,777.531,3194.28379,777.531,3177.54199,777.531,1609.47384,777.531,1742.81685,777.531,1583.29013,777.531,1645.1936066667
777.718,6109.87028,777.718,6069.91545,777.718,6018.72968,777.718,5966.44361,777.718,6099.40505,777.718,5888.61618,777.718,5881.32838,777.718,5910.54364,777.718,5893.62422,777.718,5911.39205,777.718,2904.90458,777.718,2861.04824,777.718,3201.72555,777.718,3157.86956,777.718,1558.83237,777.718,1688.12253,777.718,1449.47328,777.718,1565.47606
777.906,6052.86513,777.906,6152.463,777.906,6200.9487,777.906,6092.91228,777.906,6162.01201,777.906,5951.29804,777.906,5960.37891,777.906,5973.31722,777.906,5993.81968,777.906,5971.17201,777.906,3182.36802,777.906,3151.35008,777.906,3205.1913,777.906,3135.29409,777.906,1643.82394,777.906,1821.04492,777.906,1617.64874,777.906,1694.1725333333
778.094,6101.60234,778.094,6073.60783,778.094,6124.11014,778.094,6082.8292,778.094,6163.88446,778.094,5933.93097,778.094,5982.82286,778.094,5948.16804,778.094,5964.48221,778.094,5975.45698,778.094,2920.63433,778.094,2966.41648,778.094,3257.98521,778.094,3196.2624,778.094,1552.7274,778.094,1725.99303,778.094,1433.67034,778.094,1570.7969233333
778.282,6149.18803,778.282,6283.56282,778.282,6092.96024,778.282,6156.32909,778.282,6167.62118,778.282,5998.8247,778.282,5997.02911,778.282,6044.17216,778.282,6008.41743,778.282,5993.05543,778.282,3245.30411,778.282,3108.01952,778.282,3216.89797,778.282,3156.80869,778.282,1652.31721,778.282,1773.72653,778.282,1600.35199,778.282,1675.4652433333
778.47,6211.49198,778.47,6185.51229,778.47,6109.455,778.47,6177.79218,778.47,6177.12806,778.47,5983.81916,778.47,6000.07862,778.47,6019.79347,778.47,5982.93796,778.47,5989.82109,778.47,2981.63292,778.47,2968.14464,778.47,3263.62834,778.47,3216.26319,778.47,1525.23006,778.47,1720.0185,778.47,1520.55917,778.47,1588.6025766667
778.657,6148.61754,778.657,6311.85859,778.657,6182.07751,778.657,6106.92673,778.657,6189.96395,778.657,6019.60095,778.657,6057.39636,778.657,6035.72429,778.657,6016.42592,778.657,5990.88994,778.657,3278.8316,778.657,3311.76276,778.657,3315.70885,778.657,3261.96545,778.657,1675.09131,778.657,1896.97771,778.657,1638.20185,778.657,1736.7569566667
778.845,6097.45387,778.845,6100.3612,778.845,6125.94303,778.845,6179.33422,778.845,6141.80474,778.845,6008.79228,778.845,5990.13851,778.845,5991.10285,778.845,5987.96041,778.845,5986.86303,778.845,2926.72812,778.845,2883.34633,778.845,3288.55659,778.845,3229.17075,778.845,1531.74687,778.845,1771.52721,778.845,1518.45316,778.845,1607.2424133333
779.033,6116.54651,779.033,6201.15747,779.033,6211.78217,779.033,6111.72904,779.033,6173.84504,779.033,6041.75706,779.033,6017.32235,779.033,6026.96379,779.033,6027.01366,779.033,5998.18704,779.033,3261.33214,779.033,3268.60953,779.033,3332.5098,779.033,3271.28478,779.033,1674.82001,779.033,1863.55454,779.033,1635.78582,779.033,1724.7201233333
779.22,6193.64334,779.22,6122.8239,779.22,6112.52598,779.22,6132.04157,779.22,6260.86045,779.22,6040.55197,779.22,5998.0675,779.22,6010.60148,779.22,6001.27591,779.22,6028.10388,779.22,3039.46036,779.22,3019.66622,779.22,3319.03989,779.22,3233.0928,779.22,1630.62764,779.22,1854.72021,779.22,1528.07933,779.22,1671.1423933333
779.408,6300.23293,779.408,6212.52782,779.408,6131.49631,779.408,6211.78081,779.408,6231.03575,779.408,6068.19936,779.408,6082.75525,779.408,6079.73121,779.408,6092.84044,779.408,6045.58148,779.408,3290.5359,779.408,3233.86825,779.408,3372.67676,779.408,3309.21484,779.408,1592.80266,779.408,1787.12511,779.408,1611.79326,779.408,1663.9070100000
779.596,6207.53021,779.596,6219.39846,779.596,6171.25543,779.596,6351.04686,779.596,6202.05222,779.596,6011.967,779.596,6072.49435,779.596,6060.99589,779.596,6055.86115,779.596,6041.90166,779.596,3016.79061,779.596,3063.36356,779.596,3310.70867,779.596,3268.3021,779.596,1558.01675,779.596,1749.3668,779.596,1529.65703,779.596,1612.34686
779.783,6325.60359,779.783,6301.63384,779.783,6325.18892,779.783,6359.60258,779.783,6262.39474,779.783,6079.96307,779.783,6091.12797,779.783,6116.01313,779.783,6067.2187,779.783,6051.16607,779.783,3217.2146,779.783,3298.75245,779.783,3322.55754,779.783,3291.78604,779.783,1742.02234,779.783,1942.15241,779.783,1723.43965,779.783,1802.5381333333
779.971,6226.78964,779.971,6184.87786,779.971,6152.66803,779.971,6223.96824,779.971,6175.49791,779.971,6064.16932,779.971,6035.15573,779.971,6048.28406,779.971,6053.51842,779.971,6040.05823,779.971,3093.83961,779.971,3052.3513,779.971,3390.08354,779.971,3370.61641,779.971,1588.96622,779.971,1727.65482,779.971,1571.39467,779.971,1629.33857
780.159,6236.94167,780.159,6309.54103,780.159,6232.54307,780.159,6276.93799,780.159,6233.456,780.159,6070.01444,780.159,6107.39982,780.159,6072.17476,780.159,6074.11902,780.159,6115.88904,780.159,3170.15457,780.159,3234.12081,780.159,3270.61243,780.159,3247.27624,780.159,1687.70373,780.159,1887.06395,780.159,1660.49993,780.159,1745.0892033333
780.346,6181.05978,780.346,6173.00677,780.346,6307.10972,780.346,6152.33252,780.346,6251.27614,780.346,6086.76917,780.346,6080.08983,780.346,6074.37393,780.346,6096.45529,780.346,6065.25124,780.346,2983.52943,780.346,2937.01772,780.346,3328.94612,780.346,3345.24061,780.346,1580.87109,780.346,1799.84994,780.346,1542.85348,780.346,1641.1915033333
780.534,6381.3125,780.534,6320.53266,780.534,6322.19137,780.534,6329.73827,780.534,6205.62184,780.534,6109.35823,780.534,6101.7832,780.534,6105.83656,780.534,6087.446,780.534,6148.73842,780.534,3275.86562,780.534,3281.78848,780.534,3323.60007,780.534,3327.61213,780.534,1775.87398,780.534,1939.71976,780.534,1807.65948,780.534,1841.0844066667
780.722,6195.08466,780.722,6190.02105,780.722,6240.48317,780.722,6308.76185,780.722,6200.56312,780.722,6080.37015,780.722,6083.85931,780.722,6072.36135,780.722,6085.47094,780.722,6069.32054,780.722,3040.03839,780.722,3009.83163,780.722,3355.59547,780.722,3360.27057,780.722,1568.5251,780.722,1779.07327,780.722,1508.93455,780.722,1618.8443066667
780.909,6331.35089,780.909,6215.78394,780.909,6119.80907,780.909,6312.60745,780.909,6272.12687,780.909,6097.18401,780.909,6075.95097,780.909,6108.21461,780.909,6108.36411,780.909,6071.18222,780.909,3217.75964,780.909,3351.16846,780.909,3389.16639,780.909,3408.30658,780.909,1749.41235,780.909,1879.04994,780.909,1684.709,780.909,1771.0570966667
781.097,6226.87858,781.097,6216.83622,781.097,6238.41399,781.097,6216.08924,781.097,6208.45321,781.097,6062.64227,781.097,6057.05858,781.097,6087.43376,781.097,6067.94324,781.097,6037.33103,781.097,3012.00279,781.097,2956.0293,781.097,3307.56984,781.097,3309.13009,781.097,1592.60743,781.097,1813.778,781.097,1514.72059,781.097,1640.3686733333
781.284,6169.56616,781.284,6203.35135,781.284,6198.03922,781.284,6102.96833,781.284,6157.1126,781.284,6052.94086,781.284,6034.29426,781.284,6063.87502,781.284,6057.24484,781.284,6046.57604,781.284,3305.54812,781.284,3233.99849,781.284,3362.23812,781.284,3374.3914,781.284,1756.51723,781.284,1807.03721,781.284,1633.79548,781.284,1732.4499733333
781.472,6270.67652,781.472,6275.57112,781.472,6212.50946,781.472,6277.81098,781.472,6198.48282,781.472,6101.91885,781.472,6076.50058,781.472,6076.66673,781.472,6054.88305,781.472,6075.61999,781.472,2994.02044,781.472,2992.28819,781.472,3301.85423,781.472,3288.49917,781.472,1607.61234,781.472,1759.12142,781.472,1546.99192,781.472,1637.90856
781.659,6289.9145,781.659,6200.21858,781.659,6188.93007,781.659,6227.3572,781.659,6268.51194,781.659,6061.17428,781.659,6055.89012,781.659,6059.54585,781.659,6088.50579,781.659,6089.4029,781.659,3225.70247,781.659,3213.61665,781.659,3310.62094,781.659,3298.14952,781.659,1754.66395,781.659,1853.24236,781.659,1608.41286,781.659,1738.7730566667
781.847,6191.12434,781.847,6194.02953,781.847,6184.73272,781.847,6221.16945,781.847,6176.68053,781.847,6029.15243,781.847,6027.25767,781.847,6060.02991,781.847,6064.86531,781.847,6022.68688,781.847,3009.0859,781.847,3053.94288,781.847,3382.4126,781.847,3379.11097,781.847,1575.39112,781.847,1682.98032,781.847,1428.48536,781.847,1562.2856
782.034,6301.28095,782.034,6158.79088,782.034,6157.46242,782.034,6271.58279,782.034,6194.2398,782.034,6071.64985,782.034,6094.77762,782.034,6104.91141,782.034,6094.49519,782.034,6103.76517,782.034,3217.94686,782.034,3294.51083,782.034,3275.61961,782.034,3256.10325,782.034,1654.25139,782.034,1882.6117,782.034,1660.33847,782.034,1732.40052
782.222,6252.01797,782.222,6146.35457,782.222,6272.51091,782.222,6231.27321,782.222,6176.82483,782.222,6021.61446,782.222,6011.44149,782.222,6045.91345,782.222,6045.1656,782.222,6017.64178,782.222,3015.403,782.222,3116.7164,782.222,3366.93852,782.222,3343.12387,782.222,1551.75988,782.222,1749.59095,782.222,1544.93919,782.222,1615.4300066667
782.409,6121.71096,782.409,6259.09707,782.409,6177.09638,782.409,6225.48905,782.409,6152.10505,782.409,6076.24028,782.409,6057.39636,782.409,6071.72064,782.409,6040.56092,782.409,6053.72366,782.409,3165.09565,782.409,3217.88019,782.409,3278.55522,782.409,3257.94266,782.409,1752.9068,782.409,1858.02697,782.409,1673.1284,782.409,1761.3540566667
782.597,6229.09422,782.597,6204.11185,782.597,6200.79161,782.597,6180.45344,782.597,6251.49999,782.597,6023.97493,782.597,6009.11353,782.597,5996.21238,782.597,6037.75432,782.597,6015.01507,782.597,2968.98227,782.597,3016.95621,782.597,3259.48031,782.597,3235.8121,782.597,1619.75453,782.597,1723.01431,782.597,1586.05266,782.597,1642.9405
782.784,6114.92419,782.784,6068.99058,782.784,6205.16946,782.784,6184.83398,782.784,6149.3022,782.784,5986.98609,782.784,5998.45708,782.784,5991.94035,782.784,5982.21453,782.784,5991.79073,782.784,3185.3219,782.784,3183.59372,782.784,3290.68216,782.784,3271.23319,782.784,1698.74341,782.784,1811.40766,782.784,1566.21843,782.784,1692.1231666667
782.971,6181.19575,782.971,6266.75752,782.971,6216.63822,782.971,6173.39224,782.971,6169.73939,782.971,6026.09013,782.971,6016.81512,782.971,6034.03488,782.971,6059.51145,782.971,6033.68585,782.971,2998.628,782.971,2987.85413,782.971,3250.16577,782.971,3225.38667,782.971,1643.45388,782.971,1662.9698,782.971,1525.79812,782.971,1610.7406
783.159,6209.41023,783.159,6235.22178,783.159,6206.00708,783.159,6082.02673,783.159,6284.59126,783.159,5999.87094,783.159,6011.14269,783.159,6024.77393,783.159,6023.42749,783.159,6019.73718,783.159,3173.16956,783.159,3165.58471,783.159,3200.87182,783.159,3181.18695,783.159,1627.49144,783.159,1816.43828,783.159,1696.95129,783.159,1713.6270033333
783.346,6168.1983,783.346,6256.75836,783.346,6112.97602,783.346,6148.43703,783.346,6217.50649,783.346,6001.30139,783.346,6039.60017,783.346,6008.2505,783.346,5980.1692,783.346,5999.72199,783.346,2887.08196,783.346,2970.03295,783.346,3250.78497,783.346,3219.62811,783.346,1511.26549,783.346,1767.2419,783.346,1486.0982,783.346,1588.2018633333
783.533,6079.99949,783.533,6192.52807,783.533,6184.22645,783.533,6236.60161,783.533,6155.25,783.533,6029.42727,783.533,5998.90525,783.533,6019.91898,783.533,6002.61282,783.533,5996.62746,783.533,3175.88035,783.533,3155.66757,783.533,3185.62213,783.533,3172.40699,783.533,1587.5294,783.533,1750.83807,783.533,1541.97814,783.533,1626.78187
783.721,6101.28736,783.721,6208.81216,783.721,6119.80907,783.721,6100.45674,783.721,6165.56297,783.721,5963.35037,783.721,5972.42975,783.721,6006.11448,783.721,6004.36893,783.721,5986.71272,783.721,2876.85742,783.721,2914.05414,783.721,3148.22627,783.721,3133.77364,783.721,1591.59441,783.721,1817.44586,783.721,1673.05497,783.721,1694.0317466667
783.908,6054.08618,783.908,6166.63652,783.908,6038.71237,783.908,6090.14549,783.908,6033.64278,783.908,5986.14558,783.908,5973.77391,783.908,5979.72709,783.908,5974.28942,783.908,5949.74227,783.908,3140.00031,783.908,3172.10863,783.908,3181.10938,783.908,3152.76496,783.908,1635.242,783.908,1791.97495,783.908,1615.54058,783.908,1680.9191766667
784.095,6097.66725,784.095,6044.74354,784.095,6142.10084,784.095,6097.83338,784.095,6111.1234,784.095,5912.01856,784.095,5914.41418,784.095,5960.58789,784.095,5922.01667,784.095,5919.02231,784.095,2806.5911,784.095,2827.54647,784.095,3179.7168,784.095,3158.9852,784.095,1509.83925,784.095,1650.9934,784.095,1369.0748,784.095,1509.9691500000
784.283,6132.24733,784.283,6111.23469,784.283,6117.87934,784.283,6039.70126,784.283,5999.14059,784.283,5942.95029,784.283,5966.99914,784.283,5927.747,784.283,5943.76529,784.283,5948.05646,784.283,3167.16057,784.283,3167.68722,784.283,3174.71806,784.283,3183.37829,784.283,1575.69827,784.283,1827.88416,784.283,1560.27667,784.283,1654.6197000000
784.47,6156.92464,784.47,6104.02305,784.47,6086.7447,784.47,6089.31998,784.47,6106.598,784.47,5969.65928,784.47,5951.9978,784.47,5953.9603,784.47,5957.6025,784.47,5955.10785,784.47,2879.60365,784.47,2931.36187,784.47,3164.21162,784.47,3155.63306,784.47,1570.84036,784.47,1680.76673,784.47,1450.69921,784.47,1567.4354333333
784.657,6074.85084,784.657,6209.29338,784.657,6121.28505,784.657,6089.97067,784.657,5995.56883,784.657,5955.64412,784.657,5968.71535,784.657,5977.16273,784.657,5966.93601,784.657,5953.8646,784.657,3100.60728,784.657,3018.95188,784.657,3079.17157,784.657,3079.78294,784.657,1629.00651,784.657,1778.28629,784.657,1549.04436,784.657,1652.1123866667
