wavelength_nm,intensity,source_count
427.226,226.83132999999998,2
427.44,205.50482,2
427.654,195.23007,2
427.868,204.80877500000003,2
428.081,250.47540500000002,2
428.295,265.66801999999996,2
428.509,226.20822499999997,2
428.723,245.24577499999998,2
428.936,210.55381,2
429.15,227.378355,2
429.364,223.7442,2
429.577,183.114535,2
429.791,205.490715,2
430.005,254.62519500000002,2
430.218,200.98828,2
430.432,231.24221,2
430.645,231.26914,2
430.859,238.69463000000002,2
431.073,234.79012,2
431.286,197.191785,2
431.5,194.64629000000002,2
431.713,204.05414000000002,2
431.927,234.677875,2
432.14,264.046415,2
432.354,208.31201,2
432.567,238.72136,2
432.781,230.920275,2
432.994,230.072995,2
433.207,209.81018,2
433.421,250.89243,2
433.634,209.14944500000001,2
433.848,203.86081000000001,2
434.061,241.652905,2
434.274,255.89174500000001,2
434.488,208.863545,2
434.701,243.45426,2
434.914,193.29837,2
435.127,245.36097,2
435.341,230.69949000000003,2
435.554,230.69612,2
435.767,236.76391,2
435.98,209.89254499999998,2
436.194,281.36625000000004,2
436.407,239.79561,2
436.62,261.59666000000004,2
436.833,321.5253,2
437.046,240.08089,2
437.259,248.776255,2
437.473,249.60804000000002,2
437.686,245.41528,2
437.899,200.73701,2
438.112,227.76491,2
438.325,244.37484,2
438.538,313.28150500000004,2
438.751,283.784085,2
438.964,237.36139500000002,2
439.177,299.48870999999997,2
439.39,224.72475500000002,2
439.603,313.19953499999997,2
439.816,265.839495,2
440.029,287.197655,2
440.242,304.705005,2
440.455,284.29269999999997,2
440.668,256.57596,2
440.881,288.550035,2
441.094,320.84497999999996,2
441.306,310.15076999999997,2
441.519,309.32651,2
441.732,351.30098,2
441.945,358.05273,2
442.158,340.311965,2
442.37,311.31742499999996,2
442.583,299.43273,2
442.796,329.16323,2
443.009,355.182325,2
443.222,287.483125,2
443.434,320.22915,2
443.647,341.18935,2
443.86,326.699015,2
444.072,314.296205,2
444.285,357.96742,2
444.498,384.9241,2
444.71,389.1191,2
444.923,362.59319,2
445.136,357.10729000000003,2
445.348,324.719885,2
445.561,324.221225,2
445.773,398.97790499999996,2
445.986,340.69756,2
446.198,368.45829,2
446.411,353.89605,2
446.623,413.65078500000004,2
446.836,383.274235,2
447.048,356.620245,2
447.261,454.50255500000003,2
447.473,394.19660999999996,2
447.686,404.255155,2
447.898,354.7323,2
448.11,467.324955,2
448.323,399.01674,2
448.535,387.16149499999995,2
448.748,402.69203,2
448.96,432.29515,2
449.172,396.33454,2
449.385,364.46511,2
449.597,380.82462,2
449.809,432.213705,2
450.021,383.422675,2
450.234,423.99999,2
450.446,331.941005,2
450.658,394.12644,2
450.87,377.95941500000004,2
451.083,435.9377,2
451.295,431.705505,2
451.507,379.40645,2
451.719,405.02863,2
451.931,383.882965,2
452.143,420.539655,2
452.356,426.58037,2
452.568,423.43512999999996,2
452.78,381.831555,2
452.992,404.81976499999996,2
453.204,419.4462,2
453.416,364.01015,2
453.628,405.17484,2
453.84,453.57157,2
454.052,399.61873,2
454.264,447.27396,2
454.476,462.8261,2
454.688,471.614625,2
454.9,442.89158999999995,2
455.112,429.191125,2
455.324,428.74279,2
455.536,432.366635,2
455.747,419.85328000000004,2
455.959,437.00869,2
456.171,509.80532,2
456.383,467.083295,2
456.595,453.915575,2
456.807,441.439445,2
457.018,430.900035,2
457.23,467.37122999999997,2
457.442,457.238705,2
457.654,459.589555,2
457.865,464.024505,2
458.077,458.65121,2
458.289,502.89957000000004,2
458.501,452.68399999999997,2
458.712,521.87727,2
458.924,514.69852,2
459.136,455.089245,2
459.347,461.166195,2
459.559,447.28866500000004,2
459.77,473.63035,2
459.982,516.876885,2
460.194,482.722175,2
460.405,485.242575,2
460.617,501.723325,2
460.828,506.13448,2
461.04,508.78838,2
461.251,495.48991,2
461.463,533.325115,2
461.674,554.108025,2
461.886,452.75816,2
462.097,536.0253299999999,2
462.309,538.11138,2
462.52,479.766435,2
462.731,564.571115,2
462.943,528.67088,2
463.154,515.1042600000001,2
463.366,495.024055,2
463.577,515.55903,2
463.788,525.717085,2
464.0,614.764095,2
464.211,517.266405,2
464.422,579.798235,2
464.634,578.80746,2
464.845,560.804855,2
465.056,567.59046,2
465.267,605.58947,2
465.478,536.126565,2
465.69,547.18375,2
465.901,577.56789,2
466.112,561.1311499999999,2
466.323,565.47484,2
466.534,608.277155,2
466.745,552.46576,2
466.957,616.576545,2
467.168,565.305055,2
467.379,555.235645,2
467.59,565.34142,2
467.801,583.878565,2
468.012,619.011315,2
468.223,585.5490299999999,2
468.434,610.7681749999999,2
468.645,655.8051,2
468.856,640.27837,2
469.067,650.45466,2
469.278,628.63339,2
469.489,646.630505,2
469.7,588.719715,2
469.911,610.32612,2
470.122,730.35455,2
470.333,678.45409,2
470.543,604.881745,2
470.754,650.828055,2
470.965,680.1157450000001,2
471.176,608.9739,2
471.387,702.0542,2
471.598,618.32122,2
471.808,649.74166,2
472.019,685.54241,2
472.23,677.41957,2
472.441,650.5019500000001,2
472.651,639.9856199999999,2
472.862,636.03273,2
473.073,668.516495,2
473.283,616.71057,2
473.494,692.69034,2
473.705,654.043805,2
473.915,695.60634,2
474.126,730.174135,2
474.337,693.8493,2
474.547,743.99609,2
474.758,750.53764,2
474.968,752.735005,2
475.179,671.2590299999999,2
475.389,756.34232,2
475.6,744.8572650000001,2
475.81,778.6166800000001,2
476.021,788.8171649999999,2
476.231,800.813715,2
476.442,803.8167100000001,2
476.652,776.11262,2
476.863,761.266855,2
477.073,676.8308850000001,2
477.284,769.4471249999999,2
477.494,787.3274,2
477.704,857.14563,2
477.915,805.62023,2
478.125,803.439895,2
478.335,806.152475,2
478.546,846.01607,2
478.756,888.403745,2
478.966,873.3013450000001,2
479.177,878.095035,2
479.387,868.400715,2
479.597,938.624735,2
479.807,860.973,2
480.018,909.92145,2
480.228,885.602455,2
480.438,854.000255,2
480.648,948.979455,2
480.858,951.52241,2
481.068,918.17688,2
481.279,959.42659,2
481.489,934.999125,2
481.699,912.01912,2
481.909,947.7168650000001,2
482.119,1087.24006,2
482.329,959.2465400000001,2
482.539,984.069675,2
482.749,903.965495,2
482.959,1051.40531,2
483.169,1044.640195,2
483.379,1052.651135,2
483.589,1057.5296250000001,2
483.799,1036.824315,2
484.009,1047.06199,2
484.219,1023.76828,2
484.429,1116.334435,2
484.639,1077.647555,2
484.849,1067.1348050000001,2
485.059,1128.129205,2
485.268,1109.7466049999998,2
485.478,1096.307695,2
485.688,1053.19455,2
485.898,1150.8181450000002,2
486.108,1111.796505,2
486.317,1134.48436,2
486.527,1135.978805,2
486.737,1184.178645,2
486.947,1169.157045,2
487.156,1135.888575,2
487.366,1156.926155,2
487.576,1138.59763,2
487.785,1151.9309750000002,2
487.995,1084.30405,2
488.205,1139.7446,2
488.414,1219.911305,2
488.624,1145.6890250000001,2
488.834,1209.02571,2
489.043,1126.1609600000002,2
489.253,1162.8479200000002,2
489.462,1136.210855,2
489.672,1134.264905,2
489.882,1200.73854,2
490.091,1160.4129149999999,2
490.301,1222.6904949999998,2
490.51,1218.87177,2
490.72,1228.009465,2
490.929,1236.8222,2
491.138,1214.588365,2
491.348,1179.28742,2
491.557,1175.137665,2
491.767,1217.391915,2
491.976,1246.040905,2
492.185,1248.00755,2
492.395,1258.25544,2
492.604,1286.05522,2
492.813,1264.5259850000002,2
493.023,1338.456545,2
493.232,1241.0561050000001,2
493.441,1314.04835,2
493.651,1239.12428,2
493.86,1251.4078100000002,2
494.069,1217.41019,2
494.278,1304.0385649999998,2
494.488,1352.4817950000001,2
494.697,1352.6053,2
494.906,1311.55881,2
495.115,1324.7024150000002,2
495.324,1362.127715,2
495.533,1307.38917,2
495.743,1356.7982200000001,2
495.952,1359.014265,2
496.161,1342.5778850000002,2
496.37,1379.9985550000001,2
496.579,1360.8678650000002,2
496.788,1420.659685,2
496.997,1418.550595,2
497.206,1334.41993,2
497.415,1423.4964850000001,2
497.624,1417.0751,2
497.833,1398.0515850000002,2
498.042,1416.2985199999998,2
498.251,1502.3579,2
498.46,1424.66242,2
498.669,1426.504005,2
498.878,1455.428735,2
499.087,1422.7826599999999,2
499.296,1465.820235,2
499.504,1499.218345,2
499.713,1421.86311,2
499.922,1461.1368,2
500.131,1523.6908349999999,2
500.34,1469.01029,2
500.549,1485.472945,2
500.757,1433.16964,2
500.966,1491.546415,2
501.175,1533.039635,2
501.384,1456.8131950000002,2
501.592,1469.395785,2
501.801,1517.76208,2
502.01,1454.380355,2
502.218,1455.51336,2
502.427,1503.0874549999999,2
502.636,1508.2406,2
502.844,1443.0870850000001,2
503.053,1523.44079,2
503.262,1517.38059,2
503.47,1479.84472,2
503.679,1475.889605,2
503.887,1482.6641300000001,2
504.096,1550.33919,2
504.304,1499.438145,2
504.513,1491.889645,2
504.721,1538.203355,2
504.93,1481.470045,2
505.138,1538.396255,2
505.347,1533.926705,2
505.555,1468.83816,2
505.764,1472.05534,2
505.972,1550.16676,2
506.18,1520.24312,2
506.389,1513.36832,2
506.597,1544.203795,2
506.806,1528.42817,2
507.014,1557.50346,2
507.222,1523.130705,2
507.431,1566.386915,2
507.639,1435.477035,2
507.847,1505.9803499999998,2
508.055,1544.53611,2
508.264,1484.695725,2
508.472,1538.150925,2
508.68,1499.3674099999998,2
508.888,1594.67867,2
509.096,1548.3035399999999,2
509.305,1513.131375,2
509.513,1585.971375,2
509.721,1473.756405,2
509.929,1542.00324,2
510.137,1540.06873,2
510.345,1564.4527699999999,2
510.553,1546.048255,2
510.762,1575.8239050000002,2
510.97,1581.6777200000001,2
511.178,1546.31043,2
511.386,1620.48187,2
511.594,1620.551555,2
511.802,1571.4395949999998,2
512.01,1533.38293,2
512.218,1613.3416000000002,2
512.426,1583.08448,2
512.634,1668.47435,2
512.842,1588.6742399999998,2
513.049,1628.75827,2
513.257,1624.75023,2
513.465,1607.8567050000001,2
513.673,1604.73979,2
513.881,1632.67326,2
514.089,1585.0196,2
514.297,1586.568,2
514.504,1590.09755,2
514.712,1589.355725,2
514.92,1620.657265,2
515.128,1611.56297,2
515.336,1594.2899,2
515.543,1638.852075,2
515.751,1608.78086,2
515.959,1611.16955,2
516.166,1606.7321200000001,2
516.374,1631.56746,2
516.582,1563.883015,2
516.789,1624.309785,2
516.997,1650.40362,2
517.205,1626.806175,2
517.412,1620.240355,2
517.62,1638.00103,2
517.827,1654.072295,2
518.035,1594.487835,2
518.243,1639.5658349999999,2
518.45,1623.08948,2
518.658,1581.11239,2
518.865,1632.48241,2
519.073,1645.9052900000002,2
519.28,1614.743955,2
519.488,1607.85948,2
519.695,1581.994355,2
519.902,1585.5365649999999,2
520.11,1567.1393050000001,2
520.317,1589.46105,2
520.525,1616.343985,2
520.732,1616.7896799999999,2
520.939,1653.254295,2
521.147,1595.227335,2
521.354,1630.28629,2
521.561,1566.5299049999999,2
521.769,1559.1945099999998,2
521.976,1579.953415,2
522.183,1629.0918550000001,2
522.391,1519.81365,2
522.598,1582.4644899999998,2
522.805,1570.703895,2
523.012,1599.80948,2
523.219,1557.656375,2
523.427,1512.6019900000001,2
523.634,1581.74887,2
523.841,1599.549875,2
524.048,1652.5990299999999,2
524.255,1672.37975,2
524.462,1597.54336,2
524.669,1643.4858949999998,2
524.877,1622.7064,2
525.084,1627.444045,2
525.291,1589.768375,2
525.498,1645.764775,2
525.705,1605.354515,2
525.912,1630.96297,2
526.119,1631.667975,2
526.326,1627.61197,2
526.533,1682.072945,2
526.74,1622.2872,2
526.947,1630.452125,2
527.153,1610.9365050000001,2
527.36,1647.65251,2
527.567,1635.090625,2
527.774,1648.84244,2
527.981,1657.089935,2
528.188,1685.961765,2
528.395,1676.3293050000002,2
528.602,1665.909945,2
528.808,1736.030875,2
529.015,1700.91961,2
529.222,1738.1128899999999,2
529.429,1662.39183,2
529.635,1724.94744,2
529.842,1753.44425,2
530.049,1645.357395,2
530.256,1687.5622,2
530.462,1744.519775,2
530.669,1751.1496849999999,2
530.876,1726.127,2
531.082,1665.630005,2
531.289,1640.704425,2
531.495,1656.806135,2
531.702,1678.59836,2
531.909,1679.93929,2
532.115,1694.08657,2
532.322,1737.247425,2
532.528,1762.53087,2
532.735,1717.82058,2
532.941,1716.3764,2
533.148,1703.77388,2
533.354,1710.989685,2
533.561,1727.17801,2
533.767,1671.917625,2
533.974,1628.3969149999998,2
534.18,1676.39897,2
534.387,1691.16606,2
534.593,1683.952065,2
534.799,1706.328,2
535.006,1771.44078,2
535.212,1800.757095,2
535.418,1752.93884,2
535.625,1745.18488,2
535.831,1732.20045,2
536.037,1706.78059,2
536.244,1721.95146,2
536.45,1677.77497,2
536.656,1763.478435,2
536.862,1739.59654,2
537.068,1714.07121,2
537.275,1708.98268,2
537.481,1738.947815,2
537.687,1710.73801,2
537.893,1775.5853900000002,2
538.099,1763.010545,2
538.305,1764.028385,2
538.512,1722.4506900000001,2
538.718,1732.584425,2
538.924,1722.716215,2
539.13,1741.14604,2
539.336,1683.5048,2
539.542,1792.24392,2
539.748,1756.922525,2
539.954,1796.546605,2
540.16,1750.577655,2
540.366,1707.78715,2
540.572,1767.6504650000002,2
540.778,1780.693575,2
540.984,1842.85055,2
541.19,1764.765395,2
541.396,1777.85464,2
541.602,1757.145865,2
541.807,1745.962495,2
542.013,1715.41597,2
542.219,1708.927685,2
542.425,1754.695975,2
542.631,1710.0632799999998,2
542.837,1718.57303,2
543.042,1740.08629,2
543.248,1750.2613150000002,2
543.454,1716.766835,2
543.66,1808.175075,2
543.865,1783.6710050000002,2
544.071,1731.92643,2
544.277,1730.512525,2
544.483,1753.0859300000002,2
544.688,1693.0867050000002,2
544.894,1824.3804949999999,2
545.1,1766.17207,2
545.305,1754.823105,2
545.511,1760.986455,2
545.716,1780.60408,2
545.922,1746.810685,2
546.128,1696.655865,2
546.333,1784.875025,2
546.539,1777.456675,2
546.744,1740.9429300000002,2
546.95,1726.537255,2
547.155,1765.44408,2
547.361,1739.8132249999999,2
547.566,1753.502175,2
547.772,1726.673785,2
547.977,1763.6632,2
548.182,1771.847315,2
548.388,1733.88884,2
548.593,1748.0998749999999,2
548.799,1707.2056499999999,2
549.004,1772.14119,2
549.209,1773.7031900000002,2
549.415,1751.7455049999999,2
549.62,1721.685165,2
549.825,1754.9485949999998,2
550.031,1817.60005,2
550.236,1754.727005,2
550.441,1772.2480249999999,2
550.646,1797.5234850000002,2
550.852,1792.547005,2
551.057,1811.815135,2
551.262,1773.457265,2
551.467,1743.21909,2
551.672,1807.8135849999999,2
551.878,1761.828205,2
552.083,1782.6363299999998,2
552.288,1802.3554,2
552.493,1801.5709700000002,2
552.698,1850.549795,2
552.903,1776.933325,2
553.108,1773.737505,2
553.313,1766.736075,2
553.518,1792.754565,2
553.723,1735.124695,2
553.928,1762.71054,2
554.133,1811.2405800000001,2
554.338,1808.01962,2
554.543,1798.94795,2
554.748,1824.183255,2
554.953,1817.3919150000002,2
555.158,1863.74961,2
555.363,1819.10504,2
555.568,1799.132345,2
555.773,1801.152595,2
555.978,1849.50036,2
556.182,1838.02756,2
556.387,1795.636935,2
556.592,1818.7129650000002,2
556.797,1827.5349449999999,2
557.002,1826.47352,2
557.206,1821.85381,2
557.411,1810.0864299999998,2
557.616,1774.2491949999999,2
557.821,1813.23113,2
558.025,1793.942285,2
558.23,1832.15365,2
558.435,1764.545255,2
558.64,1777.504,2
558.844,1794.957285,2
559.049,1818.217435,2
559.253,1815.6358500000001,2
559.458,1855.78205,2
559.663,1855.71441,2
559.867,1806.4969700000001,2
560.072,1853.85907,2
560.276,1761.336625,2
560.481,1760.08718,2
560.685,1840.2295949999998,2
560.89,1835.765665,2
561.094,1757.633635,2
561.299,1783.0493000000001,2
561.503,1766.37266,2
561.708,1783.2864650000001,2
561.912,1804.76669,2
562.117,1781.254025,2
562.321,1753.9927,2
562.525,1805.795835,2
562.73,1806.02351,2
562.934,1739.36883,2
563.139,1777.50297,2
563.343,1774.60696,2
563.547,1786.89201,2
563.752,1800.4578700000002,2
563.956,1843.4661649999998,2
564.16,1790.862365,2
564.364,1785.741535,2
564.569,1797.064585,2
564.773,1773.565615,2
564.977,1753.849475,2
565.181,1804.703205,2
565.385,1689.103845,2
565.59,1864.32219,2
565.794,1790.318495,2
565.998,1799.08739,2
566.202,1781.33079,2
566.406,1860.59878,2
566.61,1774.538795,2
566.814,1839.728665,2
567.018,1801.311225,2
567.222,1785.394245,2
567.426,1767.43353,2
567.63,1748.714095,2
567.834,1817.935235,2
568.038,1809.538325,2
568.242,1761.05541,2
568.446,1775.377175,2
568.65,1767.663285,2
568.854,1791.4627850000002,2
569.058,1767.359655,2
569.262,1712.366915,2
569.466,1779.4111149999999,2
569.67,1814.9061000000002,2
569.874,1750.928965,2
570.078,1726.2827200000002,2
570.281,1830.41492,2
570.485,1745.3573000000001,2
570.689,1824.63314,2
570.893,1770.905775,2
571.097,1779.4435400000002,2
571.3,1739.808665,2
571.504,1757.012495,2
571.708,1801.077475,2
571.912,1702.2552649999998,2
572.115,1756.4469100000001,2
572.319,1675.204715,2
572.523,1787.2655049999998,2
572.726,1783.14075,2
572.93,1751.236585,2
573.133,1794.0350349999999,2
573.337,1774.22284,2
573.541,1767.4738149999998,2
573.744,1746.353415,2
573.948,1742.9239499999999,2
574.151,1743.43142,2
574.355,1743.7928700000002,2
574.558,1770.326435,2
574.762,1768.997315,2
574.965,1765.91667,2
575.169,1741.7697950000002,2
575.372,1708.679025,2
575.576,1724.44471,2
575.779,1747.687975,2
575.983,1788.3958149999999,2
576.186,1775.11151,2
576.389,1760.24982,2
576.593,1748.18559,2
576.796,1683.44135,2
577.0,1677.73269,2
577.203,1762.37933,2
577.406,1689.7062999999998,2
577.609,1753.140445,2
577.813,1770.507925,2
578.016,1715.965315,2
578.219,1741.474575,2
578.423,1744.99403,2
578.626,1699.497055,2
578.829,1783.788795,2
579.032,1726.849575,2
579.235,1761.045485,2
579.438,1741.01926,2
579.642,1711.372465,2
579.845,1666.4697449999999,2
580.048,1638.1937050000001,2
580.251,1693.88832,2
580.454,1714.514035,2
580.657,1683.478415,2
580.86,1742.8434200000002,2
581.063,1721.27041,2
581.266,1671.541245,2
581.469,1702.59514,2
581.672,1746.5220749999999,2
581.875,1754.972875,2
582.078,1696.27602,2
582.281,1707.53551,2
582.484,1688.31378,2
582.687,1770.863665,2
582.89,1711.327405,2
583.093,1706.321485,2
583.296,1683.668905,2
583.499,1792.594175,2
583.702,1735.87871,2
583.904,1748.781455,2
584.107,1690.02786,2
584.31,1692.83417,2
584.513,1694.93431,2
584.716,1720.76523,2
584.918,1746.701375,2
585.121,1725.04429,2
585.324,1705.4360550000001,2
585.527,1701.81074,2
585.729,1753.697235,2
585.932,1685.54496,2
