Created as New Dataset,Sample 006 By Administrator Date Monday, October 13 2025
cm-1,%T
897.00,102.90
896.00,101.88
895.00,99.02
894.00,93.96
893.00,88.01
892.00,83.47
891.00,83.20
890.00,86.88
889.00,89.60
888.00,88.09
887.00,84.79
886.00,81.88
885.00,78.40
884.00,75.98
883.00,77.86
882.00,82.18
881.00,85.14
880.00,91.64
879.00,108.93
878.00,132.27
877.00,155.03
876.00,176.05
875.00,176.67
874.00,176.71
873.00,200.02
872.00,190.65
871.00,153.30
870.00,138.60
869.00,145.64
868.00,157.23
867.00,151.28
866.00,136.96
865.00,119.64
864.00,98.86
863.00,81.72
862.00,86.17
861.00,78.18
860.00,106.27
859.00,83.87
858.00,157.77
857.00,264.70
856.00,174.22
855.00,220.06
854.00,258.55
853.00,191.24
852.00,83.32
851.00,124.09
850.00,179.90
849.00,95.06
848.00,43.76
847.00,53.25
846.00,78.81
845.00,85.74
844.00,151.80
843.00,68.23
842.00,30.28
841.00,189.98
840.00,122.48
839.00,101.29
838.00,246.60
837.00,133.81
836.00,16.65
835.00,20.83
834.00,-9.98
833.00,56.27
832.00,93.24
831.00,256.01
830.00,449.95
829.00,159.06
828.00,54.22
827.00,82.50
826.00,27.81
825.00,43.21
824.00,27.73
823.00,30.03
822.00,50.83
821.00,68.31
820.00,53.85
819.00,91.85
818.00,97.13
817.00,25.11
816.00,17.08
815.00,45.38
814.00,71.29
813.00,102.25
812.00,126.34
811.00,131.32
810.00,108.90
809.00,47.29
808.00,27.44
807.00,39.11
806.00,35.46
805.00,60.88
804.00,55.63
803.00,23.79
802.00,50.74
801.00,53.97
800.00,41.62
799.00,46.72
798.00,28.20
797.00,32.37
796.00,51.42
795.00,75.65
794.00,125.60
793.00,128.11
792.00,84.69
791.00,41.23
790.00,53.26
789.00,23.86
788.00,64.58
787.00,-0.52
786.00,121.22
785.00,150.76
784.00,522.68
783.00,803.58
782.00,290.36
781.00,-5.19
780.00,250.09
779.00,933.44
778.00,320.30
777.00,239.55
776.00,180.78
775.00,56.48
774.00,249.87
773.00,55.63
772.00,49.29
771.00,19.41
770.00,64.01
769.00,51.61
768.00,51.71
767.00,50.14
766.00,72.00
765.00,181.53
764.00,148.26
763.00,136.05
762.00,206.22
761.00,153.30
760.00,101.97
759.00,80.26
758.00,40.82
757.00,35.54
756.00,47.02
755.00,45.29
754.00,56.82
753.00,45.80
752.00,24.41
751.00,55.85
750.00,159.84
749.00,134.75
748.00,36.70
747.00,35.88
746.00,76.30
745.00,77.79
744.00,74.93
743.00,83.80
742.00,86.98
741.00,97.57
740.00,128.74
739.00,151.72
738.00,28.99
737.00,31.23
736.00,19.27
735.00,135.98
734.00,85.57
733.00,407.36
732.00,1044.48
731.00,354.47
730.00,103.73
729.00,167.28
728.00,52.61
727.00,66.43
726.00,23.26
725.00,81.56
724.00,80.64
723.00,104.93
722.00,93.97
721.00,36.94
720.00,67.22
719.00,100.54
718.00,77.97
717.00,77.58
716.00,86.82
715.00,80.17
714.00,65.37
713.00,67.46
712.00,75.41
711.00,65.23
710.00,78.88
709.00,40.70
708.00,42.29
707.00,28.63
706.00,134.94
705.00,417.98
704.00,341.26
703.00,256.09
702.00,180.98
701.00,73.84
700.00,51.56
699.00,13.29
698.00,25.15
697.00,30.81
696.00,15.91
695.00,51.17
694.00,98.04
693.00,77.65
692.00,43.70
691.00,33.96
690.00,51.85
689.00,9.55
688.00,33.70
687.00,19.04
686.00,52.15
685.00,71.75
684.00,205.11
683.00,410.23
682.00,101.65
681.00,322.38
680.00,610.45
679.00,319.11
678.00,63.85
677.00,81.71
676.00,33.81
675.00,121.08
674.00,281.53
673.00,46.02
672.00,29.96
671.00,56.33
670.00,96.63
669.00,117.43
668.00,32.78
667.00,67.32
666.00,84.28
665.00,52.33
664.00,12.66
663.00,50.76
662.00,215.11
661.00,228.22
660.00,271.68
659.00,275.97
658.00,110.02
657.00,82.59
656.00,74.03
655.00,52.99
654.00,153.60
653.00,112.98
652.00,96.26
651.00,158.82
650.00,127.56
649.00,73.20
648.00,51.70
647.00,33.44
646.00,43.61
645.00,51.17
644.00,20.54
643.00,32.01
642.00,75.77
641.00,101.69
640.00,85.38
639.00,36.04
638.00,62.96
637.00,83.33
636.00,54.76
635.00,24.35
634.00,24.73
633.00,33.72
632.00,41.58
631.00,57.77
630.00,127.71
629.00,80.91
628.00,11.81
627.00,22.76
626.00,34.89
625.00,59.00
624.00,41.57
623.00,58.22
622.00,211.38
621.00,137.28
620.00,80.69
619.00,107.64
618.00,105.95
617.00,181.48
616.00,163.28
615.00,66.95
614.00,82.27
613.00,93.18
612.00,196.84
611.00,154.65
610.00,58.97
609.00,21.65
608.00,41.39
607.00,59.33
606.00,108.63
605.00,134.56
604.00,246.23
603.00,349.25
602.00,352.37
601.00,574.39
600.00,174.52
599.00,56.87
598.00,58.95
597.00,51.06
596.00,83.06
595.00,152.49
594.00,412.87
593.00,206.40
592.00,125.02
591.00,101.81
590.00,24.18
589.00,44.22
588.00,33.57
587.00,59.27
586.00,84.14
585.00,39.54
584.00,60.38
583.00,73.44
582.00,86.83
581.00,169.37
580.00,248.78
579.00,271.29
578.00,148.13
577.00,110.06
576.00,98.07
575.00,36.11
574.00,24.40
573.00,33.39
572.00,64.79
571.00,104.43
570.00,159.30
569.00,142.70
568.00,126.04
567.00,113.78
566.00,69.08
565.00,56.04
564.00,72.15
563.00,73.92
562.00,76.12
561.00,68.36
560.00,71.77
559.00,86.47
558.00,89.35
557.00,59.70
556.00,29.54
555.00,17.65
554.00,7.49
553.00,76.04
552.00,185.53
551.00,157.23
550.00,63.86
549.00,32.29
548.00,18.58
547.00,9.06
546.00,27.56
545.00,36.99
544.00,28.17
543.00,18.35
542.00,15.87
541.00,34.50
540.00,52.08
539.00,29.28
538.00,82.51
537.00,115.30
536.00,28.60
535.00,11.74
534.00,8.75
533.00,126.70
532.00,194.29
531.00,227.45
530.00,259.03
529.00,151.37
528.00,61.93
527.00,187.51
526.00,601.44
525.00,317.84
524.00,84.66
523.00,111.02
522.00,143.07
521.00,125.77
520.00,65.14
519.00,130.76
518.00,329.13
517.00,346.69
516.00,208.21
515.00,184.22
514.00,89.98
513.00,223.42
512.00,701.91
511.00,232.47
510.00,200.97
509.00,81.65
508.00,17.43
507.00,37.53
506.00,75.06
505.00,59.03
504.00,93.40
503.00,419.82
502.00,106.40
501.00,49.21
500.00,122.54
499.00,73.06
498.00,54.44
497.00,28.23
496.00,29.49
495.00,18.21
494.00,9.47
493.00,53.13
492.00,107.27
491.00,74.77
490.00,33.61
489.00,24.90
488.00,23.21
487.00,51.60
486.00,72.41
485.00,42.41
484.00,22.20
483.00,47.20
482.00,86.26
481.00,80.61
480.00,44.64
479.00,66.06
478.00,200.72
477.00,98.94
476.00,33.52
475.00,59.36
474.00,71.64
473.00,25.77
472.00,83.66
471.00,166.39
470.00,47.36
469.00,78.06
468.00,263.43
467.00,260.55
466.00,170.39
465.00,146.19
464.00,228.08
463.00,522.41
462.00,309.51
461.00,290.49
460.00,78.40
459.00,55.93
458.00,146.92
457.00,79.64
456.00,40.78
455.00,85.43
454.00,137.22
453.00,71.96
452.00,48.61
451.00,58.77
450.00,49.44
