wavelength_nm,intensity,spectrum_id,spectrum_name,point_index,x_unit,y_unit,wavelength_calibrated_nm
364.838,133.803945,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,89,nm,absorbance,360.51809811373596
365.056,148.564891,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,90,nm,absorbance,360.73448230116634
365.274,168.99494499999997,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,91,nm,absorbance,360.9508664885968
365.492,194.012984,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,92,nm,absorbance,361.1672506760272
365.71,222.054413,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,93,nm,absorbance,361.3836348634576
365.928,249.258066,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,94,nm,absorbance,361.60001905088797
366.146,271.133369,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,95,nm,absorbance,361.8164032383184
366.364,286.00115,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,96,nm,absorbance,362.0327874257488
366.581,294.929191,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,97,nm,absorbance,362.2481790251635
366.799,305.203495,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,98,nm,absorbance,362.4645632125939
367.017,312.634343,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,99,nm,absorbance,362.6809474000243
367.235,320.65888099999995,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,100,nm,absorbance,362.89733158745474
367.453,324.610716,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,101,nm,absorbance,363.1137157748851
367.67,327.83463399999994,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,102,nm,absorbance,363.32910737429984
367.888,329.507773,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,103,nm,absorbance,363.5454915617302
368.106,334.702923,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,104,nm,absorbance,363.76187574916065
368.323,342.27265600000004,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,105,nm,absorbance,363.9772673485753
368.541,347.245676,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,106,nm,absorbance,364.19365153600575
368.759,361.416761,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,107,nm,absorbance,364.4100357234362
368.977,374.300431,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,108,nm,absorbance,364.6264199108665
369.194,391.930112,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,109,nm,absorbance,364.8418115102812
369.412,396.53397400000006,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,110,nm,absorbance,365.0581956977116
369.629,395.462368,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,111,nm,absorbance,365.2735872971263
369.847,391.99353800000006,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,112,nm,absorbance,365.4899714845567
370.065,393.8099329999999,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,113,nm,absorbance,365.7063556719871
370.282,395.214989,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,114,nm,absorbance,365.9217472714018
370.5,396.79938,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,115,nm,absorbance,366.1381314588322
370.717,391.289264,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,116,nm,absorbance,366.3535230582469
370.935,393.408735,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,117,nm,absorbance,366.5699072456773
371.152,400.62312,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,118,nm,absorbance,366.785298845092
371.37,406.075547,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,119,nm,absorbance,367.0016830325224
371.588,410.479296,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,120,nm,absorbance,367.21806721995284
371.805,411.522862,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,121,nm,absorbance,367.4334588193675
372.022,405.318139,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,122,nm,absorbance,367.64885041878216
372.24,398.61279,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,123,nm,absorbance,367.8652346062126
372.457,378.451598,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,124,nm,absorbance,368.08062620562725
372.675,370.79986500000007,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,125,nm,absorbance,368.2970103930577
372.892,344.554213,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,126,nm,absorbance,368.51240199247235
373.11,320.759132,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,127,nm,absorbance,368.7287861799028
373.327,287.31124600000004,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,128,nm,absorbance,368.94417777931744
373.544,262.371541,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,129,nm,absorbance,369.1595693787321
373.762,230.762138,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,130,nm,absorbance,369.37595356616254
373.979,191.986923,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,131,nm,absorbance,369.5913451655772
374.196,150.81891800000002,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,132,nm,absorbance,369.8067367649919
374.414,114.417558,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,133,nm,absorbance,370.0231209524223
374.631,88.971219,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,134,nm,absorbance,370.23851255183695
374.848,69.74067199999999,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,135,nm,absorbance,370.45390415125166
375.066,64.459053,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,136,nm,absorbance,370.670288338682
375.283,56.950208,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,137,nm,absorbance,370.88567993809676
375.5,53.802246,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,138,nm,absorbance,371.1010715375114
375.717,51.19291,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,139,nm,absorbance,371.3164631369261
375.935,50.507238,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,140,nm,absorbance,371.53284732435645
376.152,49.529397,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,141,nm,absorbance,371.74823892377117
376.369,45.047583,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,142,nm,absorbance,371.9636305231859
376.586,43.805958,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,143,nm,absorbance,372.17902212260054
376.803,45.528608000000006,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,144,nm,absorbance,372.3944137220152
377.02,49.064298,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,145,nm,absorbance,372.60980532142986
377.238,49.261838,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,146,nm,absorbance,372.8261895088603
377.455,48.545528,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,147,nm,absorbance,373.04158110827495
377.672,46.571472,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,148,nm,absorbance,373.25697270768967
377.889,45.599003,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,149,nm,absorbance,373.4723643071043
378.106,47.760317,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,150,nm,absorbance,373.687755906519
378.323,49.630905,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,151,nm,absorbance,373.90314750593365
378.54,51.881994,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,152,nm,absorbance,374.11853910534836
378.757,48.464398,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,153,nm,absorbance,374.333930704763
378.974,48.176366,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,154,nm,absorbance,374.5493223041777
379.191,49.876081000000006,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,155,nm,absorbance,374.76471390359234
379.408,51.77465,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,156,nm,absorbance,374.98010550300705
379.625,45.098046,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,157,nm,absorbance,375.1954971024217
379.842,43.520602,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,158,nm,absorbance,375.41088870183637
380.059,45.61956,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,159,nm,absorbance,375.6262803012511
380.276,51.133011,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,160,nm,absorbance,375.84167190066574
380.493,47.326918,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,161,nm,absorbance,376.0570635000804
380.71,45.33070300000001,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,162,nm,absorbance,376.27245509949506
380.927,42.001732,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,163,nm,absorbance,376.4878466989098
381.143,48.929384000000006,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,164,nm,absorbance,376.70224571030866
381.36,45.06554299999999,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,165,nm,absorbance,376.9176373097234
381.577,50.95819999999999,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,166,nm,absorbance,377.13302890913803
381.794,45.458104000000006,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,167,nm,absorbance,377.3484205085527
382.011,45.789079,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,168,nm,absorbance,377.5638121079674
382.228,41.56307300000001,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,169,nm,absorbance,377.77920370738207
382.444,42.284003,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,170,nm,absorbance,377.993602718781
382.661,46.52150499999999,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,171,nm,absorbance,378.2089943181957
382.878,47.69490599999999,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,172,nm,absorbance,378.4243859176104
383.095,48.476854,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,173,nm,absorbance,378.6397775170251
383.311,47.630281,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,174,nm,absorbance,378.854176528424
383.528,47.974311,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,175,nm,absorbance,379.0695681278387
383.745,49.221777,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,176,nm,absorbance,379.28495972725335
383.962,50.04877,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,177,nm,absorbance,379.500351326668
384.178,48.203214,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,178,nm,absorbance,379.71475033806695
384.395,47.671416,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,179,nm,absorbance,379.9301419374816
384.612,49.597033,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,180,nm,absorbance,380.1455335368963
384.828,50.627108,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,181,nm,absorbance,380.3599325482952
385.045,49.506919,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,182,nm,absorbance,380.5753241477099
385.261,45.60374100000001,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,183,nm,absorbance,380.78972315910886
385.478,46.369272,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,184,nm,absorbance,381.0051147585235
385.695,45.834028,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,185,nm,absorbance,381.2205063579382
385.911,42.742291,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,186,nm,absorbance,381.4349053693372
386.128,45.587287,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,187,nm,absorbance,381.65029696875183
386.344,46.66141000000001,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,188,nm,absorbance,381.86469598015077
386.561,51.57631799999999,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,189,nm,absorbance,382.08008757956543
386.777,50.723078,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,190,nm,absorbance,382.29448659096437
386.994,56.315638,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,191,nm,absorbance,382.5098781903791
387.21,57.034687,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,192,nm,absorbance,382.72427720177797
387.427,57.201342,37381227-77f4-4711-9322-5d3d6fade0dc,Mercury Lamp,193,nm,absorbance,382.9396688011927
