wavelength_nm,intensity,spectrum_id,spectrum_name,point_index,x_unit,y_unit,wavelength_calibrated_nm
364.838,48.927863,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,89,nm,absorbance,360.51809811373596
365.056,40.08672899999999,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,90,nm,absorbance,360.73448230116634
365.274,35.648385,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,91,nm,absorbance,360.9508664885968
365.492,32.66596199999999,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,92,nm,absorbance,361.1672506760272
365.71,31.862747,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,93,nm,absorbance,361.3836348634576
365.928,31.566983,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,94,nm,absorbance,361.60001905088797
366.146,31.621483,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,95,nm,absorbance,361.8164032383184
366.364,31.373051,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,96,nm,absorbance,362.0327874257488
366.581,28.183897,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,97,nm,absorbance,362.2481790251635
366.799,28.699842,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,98,nm,absorbance,362.4645632125939
367.017,29.634548999999996,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,99,nm,absorbance,362.6809474000243
367.235,28.383509000000004,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,100,nm,absorbance,362.89733158745474
367.453,27.538959,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,101,nm,absorbance,363.1137157748851
367.67,24.553646,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,102,nm,absorbance,363.32910737429984
367.888,23.826337,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,103,nm,absorbance,363.5454915617302
368.106,22.422519,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,104,nm,absorbance,363.76187574916065
368.323,20.761226,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,105,nm,absorbance,363.9772673485753
368.541,14.339533,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,106,nm,absorbance,364.19365153600575
368.759,16.572474999999997,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,107,nm,absorbance,364.4100357234362
368.977,19.860841,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,108,nm,absorbance,364.6264199108665
369.194,30.292837,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,109,nm,absorbance,364.8418115102812
369.412,27.456050000000005,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,110,nm,absorbance,365.0581956977116
369.629,24.409073,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,111,nm,absorbance,365.2735872971263
369.847,20.125007,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,112,nm,absorbance,365.4899714845567
370.065,22.597893,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,113,nm,absorbance,365.7063556719871
370.282,24.470079,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,114,nm,absorbance,365.9217472714018
370.5,27.698373000000004,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,115,nm,absorbance,366.1381314588322
370.717,25.093008,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,116,nm,absorbance,366.3535230582469
370.935,24.646837,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,117,nm,absorbance,366.5699072456773
371.152,23.96879,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,118,nm,absorbance,366.785298845092
371.37,26.281038,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,119,nm,absorbance,367.0016830325224
371.588,27.320411,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,120,nm,absorbance,367.21806721995284
371.805,31.465874,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,121,nm,absorbance,367.4334588193675
372.022,27.468225,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,122,nm,absorbance,367.64885041878216
372.24,30.458978,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,123,nm,absorbance,367.8652346062126
372.457,25.700509,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,124,nm,absorbance,368.08062620562725
372.675,36.934022000000006,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,125,nm,absorbance,368.2970103930577
372.892,33.16630500000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,126,nm,absorbance,368.51240199247235
373.11,33.010505,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,127,nm,absorbance,368.7287861799028
373.327,28.707872,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,128,nm,absorbance,368.94417777931744
373.544,33.11025,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,129,nm,absorbance,369.1595693787321
373.762,35.555516,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,130,nm,absorbance,369.37595356616254
373.979,32.792061000000004,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,131,nm,absorbance,369.5913451655772
374.196,31.859822,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,132,nm,absorbance,369.8067367649919
374.414,33.398695999999994,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,133,nm,absorbance,370.0231209524223
374.631,37.908999,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,134,nm,absorbance,370.23851255183695
