CENTRALWAVELNG,BANDWIDTH
1.69727,0.00098
1.69825,0.00098
1.69923,0.00098
1.70021,0.00098
1.70119,0.00098
1.70217,0.00098
1.70315,0.00098
1.70414,0.00098
1.70512,0.00098
1.7061,0.00098
1.70708,0.00098
1.70806,0.00098
1.70904,0.00098
1.71002,0.00098
1.711,0.00098
1.71199,0.00098
1.71297,0.00098
1.71395,0.00098
1.71493,0.00098
1.71591,0.00098
1.71689,0.00098
1.71787,0.00098
1.71886,0.00098
1.71984,0.00098
1.72082,0.00098
1.7218,0.00098
1.72278,0.00098
1.72376,0.00098
1.72474,0.00098
1.72573,0.00098
1.72671,0.00098
1.72769,0.00098
1.72867,0.00098
1.72965,0.00098
1.73063,0.00098
1.73162,0.00098
1.7326,0.00098
1.73358,0.00098
1.73456,0.00098
1.73554,0.00098
1.73652,0.00098
1.73751,0.00098
1.73849,0.00098
1.73947,0.00098
1.74045,0.00098
1.74143,0.00098
1.74242,0.00098
1.7434,0.00098
1.74438,0.00098
1.74536,0.00098
1.74634,0.00098
1.74732,0.00098
1.74831,0.00098
1.74929,0.00098
1.75027,0.00098
1.75125,0.00098
1.75223,0.00098
1.75322,0.00098
1.7542,0.00098
1.75518,0.00098
1.75616,0.00098
1.75714,0.00098
1.75813,0.00098
1.75911,0.00098
1.76009,0.00098
1.76107,0.00098
1.76205,0.00098
1.76304,0.00098
1.765,0.00098
1.76598,0.00098
1.76697,0.00098
1.76795,0.00098
1.76893,0.00098
1.76991,0.00098
1.77089,0.00098
1.77188,0.00098
1.77286,0.00098
1.77384,0.00098
1.77482,0.00098
1.77581,0.00098
1.77679,0.00098
1.77777,0.00098
1.77875,0.00098
1.77973,0.00098
1.78072,0.00098
1.7817,0.00098
1.78268,0.00098
1.78366,0.00098
1.78465,0.00098
1.78563,0.00098
1.78661,0.00098
1.78759,0.00098
1.78858,0.00098
1.78956,0.00098
1.79054,0.00098
1.79152,0.00098
1.79251,0.00098
1.79349,0.00098
1.79447,0.00098
1.79545,0.00098
1.79644,0.00098
1.79742,0.00098
1.7984,0.00098
1.79938,0.00098
1.80037,0.00098
1.80135,0.00098
1.80233,0.00098
1.80331,0.00098
1.8043,0.00098
1.80528,0.00098
1.80626,0.00098
1.80724,0.00098
1.80823,0.00098
1.80921,0.00098
1.81019,0.00098
1.81117,0.00098
1.81216,0.00098
1.81314,0.00098
1.81412,0.00098
1.81511,0.00098
1.81609,0.00098
1.81707,0.00098
1.81805,0.00098
1.81904,0.00098
1.82002,0.00098
1.821,0.00098
1.82198,0.00098
1.82297,0.00098
1.82395,0.00098
1.82493,0.00098
1.82592,0.00098
1.8269,0.00098
1.82788,0.00098
1.82886,0.00098
1.82985,0.00098
1.83083,0.00098
1.83181,0.00098
1.8328,0.00098
1.83378,0.00098
1.83476,0.00098
1.83574,0.00098
1.83673,0.00098
1.83771,0.00098
1.83869,0.00098
1.83968,0.00098
1.84066,0.00098
1.84164,0.00098
1.84262,0.00098
1.84361,0.00098
1.84459,0.00098
1.84557,0.00098
1.84656,0.00098
1.84754,0.00098
1.84852,0.00098
1.8495,0.00098
1.85049,0.00098
1.85147,0.00098
1.85245,0.00098
1.85344,0.00098
1.85442,0.00098
1.8554,0.00098
1.85639,0.00098
1.85737,0.00098
1.85835,0.00098
1.85933,0.00098
1.86032,0.00098
1.8613,0.00098
1.86228,0.00098
1.86327,0.00098
1.86425,0.00098
1.86523,0.00098
1.86622,0.00098
1.8672,0.00098
1.86818,0.00098
1.86916,0.00098
1.87015,0.00098
1.87113,0.00098
1.87211,0.00098
1.8731,0.00098
1.87408,0.00098
1.87506,0.00098
1.87605,0.00098
1.87703,0.00098
1.87801,0.00098
1.879,0.00098
1.87998,0.00098
1.88096,0.00098
1.88194,0.00098
1.88293,0.00098
1.88391,0.00098
1.88489,0.00098
1.88588,0.00098
1.88686,0.00098
1.88784,0.00098
1.88883,0.00098
1.88981,0.00098
1.89079,0.00098
1.89178,0.00098
1.89276,0.00098
1.89374,0.00098
1.89473,0.00098
1.89571,0.00098
1.89669,0.00098
1.89767,0.00098
1.89866,0.00098
1.89964,0.00098
1.90062,0.00098
1.90161,0.00098
1.90259,0.00098
1.90357,0.00098
1.90456,0.00098
1.90554,0.00098
1.90652,0.00098
1.90751,0.00098
1.90849,0.00098
1.90947,0.00098
1.91046,0.00098
1.91144,0.00098
1.91242,0.00098
1.91341,0.00098
1.91439,0.00098
1.91537,0.00098
1.91636,0.00098
1.91734,0.00098
1.91832,0.00098
1.92029,0.00098
1.92127,0.00098
1.92226,0.00098
1.92324,0.00098
1.92422,0.00098
1.92521,0.00098
1.92619,0.00098
1.92717,0.00098
1.92816,0.00098
1.92914,0.00098
1.93012,0.00098
1.93209,0.00098
1.93307,0.00098
1.93405,0.00098
1.93504,0.00098
1.93602,0.00098
1.937,0.00098
1.93799,0.00098
1.93897,0.00098
1.94094,0.00098
1.94192,0.00098
1.9429,0.00098
1.94389,0.00098
1.94487,0.00098
1.94585,0.00098
1.94684,0.00098
1.94782,0.00098
1.9488,0.00098
1.94979,0.00098
1.95077,0.00098
1.95175,0.00098
1.95274,0.00098
1.95372,0.00098
1.9547,0.00098
1.95667,0.00098
2.01371,0.00098
2.01567,0.00098
2.01666,0.00098
2.01764,0.00098
2.01862,0.00098
2.01961,0.00098
2.02059,0.00098
2.02157,0.00098
2.02256,0.00098
2.02354,0.00098
2.02551,0.00098
2.02649,0.00098
2.02747,0.00098
2.02846,0.00098
2.02944,0.00098
2.03141,0.00098
2.03239,0.00098
2.03337,0.00098
2.03436,0.00098
2.03534,0.00098
2.03632,0.00098
2.03731,0.00098
2.03829,0.00098
2.03927,0.00098
2.04026,0.00098
2.04124,0.00098
2.04222,0.00098
2.04321,0.00098
2.04419,0.00098
2.04517,0.00098
2.04616,0.00098
2.04714,0.00098
2.04813,0.00098
2.04911,0.00098
2.05009,0.00098
2.05108,0.00098
2.05206,0.00098
2.05304,0.00098
2.05403,0.00098
2.05501,0.00098
2.05599,0.00098
2.05698,0.00098
2.05796,0.00098
2.05894,0.00098
2.05993,0.00098
2.06091,0.00098
2.06189,0.00098
2.06288,0.00098
2.06386,0.00098
2.06484,0.00098
2.06583,0.00098
2.06681,0.00098
2.06779,0.00098
2.06878,0.00098
2.06976,0.00098
2.07074,0.00098
2.07173,0.00098
2.07271,0.00098
2.07369,0.00098
2.07468,0.00098
2.07566,0.00098
2.07664,0.00098
2.07763,0.00098
2.07861,0.00098
2.07959,0.00098
2.08058,0.00098
2.08156,0.00098
2.08254,0.00098
2.08353,0.00098
2.08451,0.00098
2.0855,0.00098
2.08648,0.00098
2.08746,0.00098
2.08845,0.00098
2.08943,0.00098
2.09041,0.00098
2.0914,0.00098
2.09238,0.00098
2.09336,0.00098
2.09435,0.00098
2.09533,0.00098
2.09631,0.00098
2.0973,0.00098
2.09828,0.00098
2.09926,0.00098
2.10025,0.00098
2.10123,0.00098
2.10221,0.00098
2.1032,0.00098
2.10418,0.00098
2.10516,0.00098
2.10615,0.00098
2.10713,0.00098
2.10811,0.00098
2.1091,0.00098
2.11008,0.00098
2.11106,0.00098
2.11205,0.00098
2.11303,0.00098
2.11402,0.00098
2.115,0.00098
2.11598,0.00098
2.11697,0.00098
2.11795,0.00098
2.11893,0.00098
2.11992,0.00098
2.1209,0.00098
2.12188,0.00098
2.12287,0.00098
2.12385,0.00098
2.12483,0.00098
2.12582,0.00098
2.1268,0.00098
2.12778,0.00098
2.12877,0.00098
2.12975,0.00098
2.13073,0.00098
2.13172,0.00098
2.1327,0.00098
2.13368,0.00098
2.13467,0.00098
2.13565,0.00098
2.13664,0.00098
2.13762,0.00098
2.1386,0.00098
2.13959,0.00098
2.14057,0.00098
2.14155,0.00098
2.14254,0.00098
2.14352,0.00098
2.1445,0.00098
2.14549,0.00098
2.14647,0.00098
2.14745,0.00098
2.14844,0.00098
2.14942,0.00098
2.1504,0.00098
2.15139,0.00098
2.15237,0.00098
2.15336,0.00098
2.15434,0.00098
2.15532,0.00098
2.15631,0.00098
2.15729,0.00098
2.15827,0.00098
2.15926,0.00098
2.16024,0.00098
2.16122,0.00098
2.16221,0.00098
2.16319,0.00098
2.16417,0.00098
2.16516,0.00098
2.16614,0.00098
2.16713,0.00098
2.16811,0.00098
2.16909,0.00098
2.17008,0.00098
2.17106,0.00098
2.17204,0.00098
2.17303,0.00098
2.17401,0.00098
2.17499,0.00098
2.17598,0.00098
2.17696,0.00098
2.17794,0.00098
2.17893,0.00098
2.17991,0.00098
2.1809,0.00098
2.18188,0.00098
2.18286,0.00098
2.18385,0.00098
2.18483,0.00098
2.18581,0.00098
2.1868,0.00098
2.18778,0.00098
2.18877,0.00098
2.18975,0.00098
2.19073,0.00098
2.19172,0.00098
2.1927,0.00098
2.19368,0.00098
2.19467,0.00098
2.19565,0.00098
2.19663,0.00098
2.19762,0.00098
2.1986,0.00098
2.19959,0.00098
2.20057,0.00098
2.20155,0.00098
2.20254,0.00098
2.20352,0.00098
2.2045,0.00098
2.20549,0.00098
2.20647,0.00098
2.20746,0.00098
2.20844,0.00098
2.20942,0.00098
2.21041,0.00098
2.21139,0.00098
2.21237,0.00098
2.21336,0.00098
2.21434,0.00098
2.21533,0.00098
2.21631,0.00098
2.21729,0.00098
2.21828,0.00098
2.21926,0.00098
2.22025,0.00098
2.22123,0.00098
2.22221,0.00098
2.2232,0.00098
2.22418,0.00098
2.22516,0.00098
2.22615,0.00098
2.22713,0.00098
2.22812,0.00098
2.2291,0.00098
2.23008,0.00098
2.23107,0.00098
2.23205,0.00098
2.23304,0.00098
2.23402,0.00098
2.235,0.00098
2.23599,0.00098
2.23697,0.00098
2.23796,0.00098
2.23894,0.00098
2.23992,0.00098
2.24091,0.00098
2.24189,0.00098
2.24287,0.00098
2.24386,0.00098
2.24484,0.00098
2.24583,0.00098
2.24681,0.00098
2.24779,0.00098
2.24878,0.00098
2.24976,0.00098
2.25075,0.00098
2.25173,0.00098
2.25272,0.00098
2.2537,0.00098
2.25468,0.00098
2.25567,0.00098
2.25665,0.00098
2.25764,0.00098
2.25862,0.00098
2.2596,0.00098
2.26059,0.00098
2.26157,0.00098
2.26256,0.00098
2.26354,0.00098
2.26452,0.00098
2.26551,0.00098
2.26649,0.00098
2.26748,0.00098
2.26846,0.00098
2.26945,0.00098
2.27043,0.00098
2.27141,0.00098
2.2724,0.00098
2.27338,0.00098
2.27437,0.00098
2.27535,0.00098
2.27634,0.00098
2.27732,0.00098
2.2783,0.00098
2.27929,0.00098
2.28027,0.00098
2.28126,0.00098
2.28224,0.00098
2.28323,0.00098
2.28421,0.00098
2.28519,0.00098
2.28618,0.00098
2.28716,0.00098
2.28815,0.00098
2.28913,0.00098
2.29012,0.00098
2.2911,0.00098
2.29209,0.00098
2.29307,0.00098
2.29405,0.00098
2.29504,0.00098
2.29602,0.00098
2.29701,0.00098
2.29799,0.00098
2.29898,0.00098
2.29996,0.00098
2.30095,0.00098
2.30193,0.00098
2.30291,0.00098
2.3039,0.00098
2.30488,0.00098
2.30587,0.00098
2.30685,0.00098
2.30784,0.00098
2.30882,0.00098
2.30981,0.00098
2.31079,0.00098
2.31178,0.00098
2.31276,0.00098
2.31375,0.00098
2.31473,0.00098
2.31572,0.00098
2.3167,0.00098
2.31768,0.00098
2.31867,0.00098
2.31965,0.00098
2.32064,0.00098
2.32162,0.00098
2.32261,0.00098
2.32359,0.00098
2.32458,0.00098
2.32556,0.00098
2.32655,0.00098
2.32753,0.00098
2.32852,0.00098
2.3295,0.00098
2.33049,0.00098
2.33147,0.00098
2.33246,0.00098
2.33344,0.00098
2.33443,0.00099
2.33541,0.00099
2.3364,0.00099
2.33738,0.00099
2.33837,0.00099
2.33935,0.00099
2.34034,0.00099
2.34132,0.00099
2.34231,0.00099
2.34329,0.00099
2.34428,0.00099
2.34526,0.00099
2.34625,0.00099
2.34723,0.00099
2.34822,0.00099
2.3492,0.00099
2.35019,0.00099
2.35118,0.00099
2.35216,0.00099
2.35315,0.00099
2.35413,0.00099
2.35512,0.00099
2.3561,0.00099
2.35709,0.00099
2.35807,0.00099
2.35906,0.00099
2.36004,0.00099
2.36103,0.00099
2.36201,0.00099
2.363,0.00099
2.36399,0.00099
2.36497,0.00099
2.36596,0.00099
2.36694,0.00099
2.36793,0.00099
2.36891,0.00099
2.3699,0.00099
2.37088,0.00099
2.37187,0.00099
2.37286,0.00099
2.37384,0.00099
2.37483,0.00099
2.37581,0.00099
2.3768,0.00099
2.37778,0.00099
2.37877,0.00099
2.37976,0.00099
2.38074,0.00099
2.38173,0.00099
2.38271,0.00099
2.3837,0.00099
2.38468,0.00099
2.38567,0.00099
2.38666,0.00099
2.38764,0.00099
2.38863,0.00099
2.38961,0.00099
2.3906,0.00099
2.39159,0.00099
2.39257,0.00099
2.39356,0.00099
2.39454,0.00099
2.39553,0.00099
2.39652,0.00099
2.3975,0.00099
2.39849,0.00099
2.39948,0.00099
2.40046,0.00099
2.40145,0.00099
2.40243,0.00099
2.40342,0.00099
2.40441,0.00099
2.40539,0.00099
2.40638,0.00099
2.40737,0.00099
2.40835,0.00099
2.40934,0.00099
2.41032,0.00099
2.41131,0.00099
2.4123,0.00099
2.41328,0.00099
2.41427,0.00099
2.41526,0.00099
2.41624,0.00099
2.41723,0.00099
2.41822,0.00099
2.4192,0.00099
2.42019,0.00099
2.42118,0.00099
2.42216,0.00099
2.42315,0.00099
2.42414,0.00099
2.42512,0.00099
2.42611,0.00099
2.4271,0.00099
2.42809,0.00099
2.42907,0.00099
2.43006,0.00099
2.43105,0.00099
2.43203,0.00099
2.43302,0.00099
2.43401,0.00099
2.43499,0.00099
2.43598,0.00099
2.43697,0.00099
2.43796,0.00099
2.43894,0.00099
2.43993,0.00099
2.44092,0.00099
2.4419,0.00099
2.44289,0.00099
2.44388,0.00099
2.44487,0.00099
2.44585,0.00099
2.44684,0.00099
2.44783,0.00099
2.44882,0.00099
2.4498,0.00099
2.45079,0.00099
2.45178,0.00099
2.45277,0.00099
2.45375,0.00099
2.45474,0.00099
2.45573,0.00099
2.45672,0.00099
2.4577,0.00099
2.45869,0.00099
2.45968,0.00099
2.46067,0.00099
2.46165,0.00099
2.46264,0.00099
2.46363,0.00099
2.46462,0.00099
2.46561,0.00099
2.46659,0.00099
2.46758,0.00099
2.46857,0.00099
2.46956,0.00099
2.47055,0.00099
2.47153,0.00099
2.47252,0.00099
2.47351,0.00099
2.4745,0.00099
2.47549,0.00099
2.47648,0.00099
2.47746,0.00099
2.47845,0.00099
2.47944,0.00099
2.48043,0.00099
2.48142,0.00099
2.48241,0.00099
2.48339,0.00099
2.48438,0.00099
2.48537,0.00099
2.48636,0.00099
2.48735,0.00099
2.48834,0.00099
2.48933,0.00099
2.49031,0.00099
2.4913,0.00099
2.49229,0.00099
2.49328,0.00099
2.49427,0.00099
2.49526,0.00099
2.49625,0.00099
2.49724,0.00099
2.49823,0.00099
2.49922,0.00099
2.5002,0.00099
2.50119,0.00099
2.50218,0.00099
2.50317,0.00099
2.50416,0.00099
2.50515,0.00099
2.50614,0.00099
2.50713,0.00099
2.50812,0.00099
2.50911,0.00099
2.5101,0.00099
2.51109,0.00099
2.51208,0.00099
2.51307,0.00099
2.51406,0.00099
2.51504,0.00099
2.51603,0.00099
2.51702,0.00099
2.51801,0.00099
2.519,0.00099
2.51999,0.00099
2.52098,0.00099
2.52197,0.00099
2.52296,0.00099
2.52395,0.00099
2.52494,0.00099
2.52593,0.00099
2.52692,0.00099
2.52791,0.00099
2.5289,0.00099
2.52989,0.00099
2.53088,0.00099
2.53187,0.00099
2.53286,0.00099
2.53385,0.00099
2.53485,0.00099
2.53584,0.00099
2.53683,0.00099
2.53782,0.00099
2.53881,0.00099
2.5398,0.00099
2.54079,0.00099
2.54178,0.00099
2.54277,0.00099
2.54376,0.00099
2.54475,0.00099
2.54574,0.00099
2.54673,0.00099
2.54772,0.00099
2.54872,0.00099
2.54971,0.00099
2.5507,0.00099
2.55169,0.00099
2.55268,0.00099
2.55367,0.00099
2.55466,0.00099
2.55565,0.00099
2.55664,0.00099
2.55764,0.00099
2.55863,0.00099
2.55962,0.00099
2.56061,0.00099
2.5616,0.00099
2.56259,0.00099
2.56359,0.00099
2.56458,0.00099
2.56557,0.00099
2.56656,0.00099
2.56755,0.00099
2.56854,0.00099
2.56954,0.00099
2.57053,0.00099
2.57152,0.00099
2.57251,0.00099
2.5735,0.00099
2.5745,0.00099
2.57549,0.00099
2.57648,0.00099
2.57747,0.00099
2.57847,0.00099
2.57946,0.00099
2.58045,0.00099
2.58144,0.00099
2.58244,0.00099
2.58343,0.00099
2.58442,0.00099
2.58541,0.00099
2.58641,0.00099
2.5874,0.00099
2.58839,0.00099
2.58938,0.00099
2.59038,0.00099
2.59137,0.00099
2.59236,0.00099
2.59336,0.00099
2.59435,0.00099
2.59534,0.00099
2.59634,0.00099
2.59733,0.00099
2.59832,0.00099
2.59932,0.00099
2.60031,0.00099
2.6013,0.00099
2.6023,0.00099
2.60329,0.00099
2.60428,0.00099
2.60528,0.00099
2.60627,0.00099
2.60727,0.00099
2.60826,0.00099
2.60925,0.00099
2.61025,0.00099
2.61124,0.00099
2.61223,0.00099
2.61323,0.00099
2.61422,0.00099
2.61522,0.00099
2.61621,0.00099
2.61721,0.00099
2.6182,0.00099
2.61919,0.00099
2.62019,0.00099
2.62118,0.00099
2.62218,0.00099
2.62317,0.00099
2.62417,0.00099
2.62516,0.00099
2.62616,0.00099
2.62715,0.00099
2.62815,0.00099
2.62914,0.001
2.63014,0.001
2.63113,0.001
2.63213,0.001
2.63312,0.001
2.63412,0.001
2.63511,0.001
2.63611,0.001
2.6371,0.001
2.6381,0.001
2.6391,0.001
2.64009,0.001
2.64109,0.001
2.64208,0.001
2.64308,0.001
2.64407,0.001
2.64507,0.001
2.64607,0.001
2.64706,0.001
2.64806,0.001
2.64906,0.001
2.65005,0.001
2.65105,0.001
2.65204,0.001
2.65304,0.001
2.65404,0.001
2.65503,0.001
2.65603,0.001
2.65703,0.001
2.65802,0.001
2.65902,0.001
2.66002,0.001
2.66101,0.001
2.66201,0.001
2.66301,0.001
2.66401,0.001
2.665,0.001
2.666,0.001
2.667,0.001
2.66799,0.001
2.66899,0.001
2.66999,0.001
2.67099,0.001
2.67199,0.001
2.67298,0.001
2.67398,0.001
2.67498,0.001
2.67598,0.001
2.67697,0.001
2.67797,0.001
2.67897,0.001
2.67997,0.001
2.68097,0.001
2.68197,0.001
2.68296,0.001
2.68396,0.001
2.68496,0.001
2.68596,0.001
2.68696,0.001
2.68796,0.001
2.68896,0.001
2.68995,0.001
2.69095,0.001
2.69195,0.001
2.69295,0.001
2.69395,0.001
2.69495,0.001
2.69595,0.001
2.69695,0.001
2.69795,0.001
2.69895,0.001
2.69995,0.001
2.70095,0.001
2.70195,0.001
2.70295,0.001
2.70395,0.001
2.70495,0.001
2.70595,0.001
2.70695,0.001
2.70795,0.001
2.70895,0.001
2.70995,0.001
2.71095,0.001
2.71195,0.001
2.71295,0.001
2.71395,0.001
2.71495,0.001
2.71595,0.001
2.71695,0.001
2.71795,0.001
2.71895,0.001
2.71995,0.001
2.72095,0.001
2.72196,0.001
2.72296,0.001
2.72396,0.001
2.72496,0.001
2.72596,0.001
2.72696,0.001
2.72796,0.001
2.72897,0.001
2.72997,0.001
2.73097,0.001
2.73197,0.001
2.73297,0.001
2.73398,0.001
2.73498,0.001
2.73598,0.001
2.73698,0.001
2.73799,0.001
2.73899,0.001
2.73999,0.001
2.74099,0.001
2.742,0.001
2.743,0.001
2.744,0.001
2.745,0.001
2.74601,0.001
2.74701,0.001
2.74801,0.001
2.74902,0.001
2.75002,0.001
2.75102,0.001
2.75203,0.001
2.75303,0.001
2.75403,0.001
2.75504,0.001
2.75604,0.001
2.75705,0.001
2.75805,0.001
2.75905,0.001
2.76006,0.001
2.76106,0.001
2.76207,0.001
2.76307,0.001
2.76408,0.001
2.76508,0.001
2.76609,0.001
2.76709,0.001
2.7681,0.001
2.7691,0.00101
2.77011,0.00101
2.77111,0.00101
2.77212,0.00101
2.77413,0.00101
2.77513,0.00101
2.77614,0.00101
2.77714,0.00101
2.77815,0.00101
2.77916,0.00101
2.78016,0.00101
2.78117,0.00101
2.78217,0.00101
2.78318,0.00101
2.78419,0.00101
2.78519,0.00101
2.7862,0.00101
2.78721,0.00101
2.78922,0.00101
2.79023,0.00101
2.79123,0.00101
2.79224,0.00101
2.79325,0.00101
2.79425,0.00101
2.79526,0.00101
2.79627,0.00101
2.79728,0.00101
2.79828,0.00101
2.79929,0.00101
2.8003,0.00101
2.80131,0.00101
2.80232,0.00101
2.80332,0.00101
2.80433,0.00101
2.80534,0.00101
2.80635,0.00101
2.80736,0.00101
2.80837,0.00101
2.80937,0.00101
2.81139,0.00101
2.8124,0.00101
2.81341,0.00101
2.81442,0.00101
2.81543,0.00101
2.81644,0.00101
2.81745,0.00101
2.81846,0.00101
2.81947,0.00101
2.82048,0.00101
2.82149,0.00101
2.8225,0.00101
2.82351,0.00101
2.82452,0.00101
2.82553,0.00101
2.82654,0.00101
2.82755,0.00101
2.82856,0.00101
