CENTRALWAVELNG,FLAM
3.44492,5.063849310308544e-17
3.44516,5.036539559871215e-17
3.44541,4.99913551629657e-17
3.44566,4.963067834074258e-17
3.4459,4.936571812116738e-17
3.44615,4.9238137015948486e-17
3.4464,4.927296530622967e-17
3.44664,4.952696718833903e-17
3.44689,5.005339504641061e-17
3.44714,5.0864665425329266e-17
3.44738,5.1621744214776916e-17
3.44763,5.197716226500142e-17
3.44788,5.1830972334992485e-17
3.44812,5.14633817843697e-17
3.44837,5.1116317425866516e-17
3.44862,5.092997857508401e-17
3.44886,5.100312358217136e-17
3.44911,5.14236178680811e-17
3.44936,5.2001399587900334e-17
3.4496,5.25262849417473e-17
3.44985,5.284060593067383e-17
3.45009,5.2943801055011275e-17
3.45034,5.281112425414619e-17
3.45059,5.250139809348877e-17
3.45083,5.2120361340665484e-17
3.45108,5.178703360088355e-17
3.45133,5.147106625820026e-17
3.45157,5.112858926184749e-17
3.45182,5.074456745604181e-17
3.45207,5.0428253928008276e-17
3.45231,5.0281267914681104e-17
3.45256,5.031271684515507e-17
3.45281,5.0454476361802415e-17
3.45305,5.063559466191785e-17
3.4533,5.0864527011532404e-17
3.45355,5.115611141999951e-17
3.45379,5.1509159034288856e-17
3.45404,5.18537624481945e-17
3.45429,5.2128468276436975e-17
3.45453,5.2274094078456634e-17
3.45478,5.223927789561267e-17
3.45503,5.1983612019194707e-17
3.45527,5.1523211940715366e-17
3.45552,5.08980863812309e-17
3.45577,5.015482358645882e-17
3.45601,4.9519202178762537e-17
3.45626,4.9231955116594936e-17
3.45651,4.936045923989842e-17
3.45675,4.960981110366797e-17
3.457,4.968205589838762e-17
3.45725,4.958141088029398e-17
3.45749,4.944906921299348e-17
3.45774,4.9409944833363995e-17
3.45799,4.941550903032034e-17
3.45823,4.941974252269501e-17
3.45848,4.939542568705081e-17
3.45873,4.936505050715173e-17
3.45897,4.933741475301841e-17
3.45922,4.9348820375794655e-17
3.45947,4.945082933461245e-17
3.45971,4.9690941655316335e-17
3.45996,5.003987286281763e-17
3.46021,5.045310894945975e-17
3.46045,5.087909238502706e-17
3.4607,5.124737915153415e-17
3.46094,5.149134186069192e-17
3.46119,5.15684154515412e-17
3.46144,5.146591013426918e-17
3.46168,5.116859150104111e-17
3.46193,5.0772574128395717e-17
3.46218,5.040443138829629e-17
3.46242,5.0178860982610485e-17
3.46267,5.011725541965806e-17
3.46292,5.0228744806315483e-17
3.46316,5.0503306443747484e-17
3.46341,5.0912153362589095e-17
3.46366,5.145385672800739e-17
3.4639,5.19163211083669e-17
3.46415,5.202330038355484e-17
3.4644,5.1529526977188e-17
3.46464,5.0742331402463325e-17
3.46489,4.9995264593858384e-17
3.46514,4.953819325770437e-17
3.46538,4.935646405823204e-17
3.46563,4.948640295945253e-17
3.46588,4.98023144840512e-17
3.46612,5.0086443776614315e-17
3.46637,5.0101997798697893e-17
3.46662,4.997030911726904e-17
3.46686,4.986128407117845e-17
3.46711,4.9894394786683715e-17
3.46736,4.991637391985819e-17
3.4676,4.977406336401431e-17
3.46785,4.9517990241644963e-17
3.4681,4.938487372523659e-17
3.46834,4.9614912082217037e-17
3.46859,5.0041343786170894e-17
3.46884,5.041196829067022e-17
3.46908,5.052046623310585e-17
3.46933,5.0541978630957714e-17
3.46958,5.065045113523246e-17
3.46982,5.087821799474141e-17
3.47007,5.103359240978669e-17
3.47032,5.0943918873935273e-17
3.47056,5.068936840637974e-17
3.47081,5.042956397415725e-17
3.47106,5.0304949375814026e-17
3.4713,5.03648534037066e-17
3.47155,5.065800465646377e-17
3.47179,5.117400641970544e-17
3.47204,5.178063366170101e-17
3.47229,5.2346109443973813e-17
3.47253,5.2765433618602177e-17
3.47278,5.295705763364046e-17
3.47303,5.284663752844211e-17
3.47327,5.247145502355531e-17
3.47352,5.1895584683294585e-17
3.47377,5.1200248084670845e-17
3.47401,5.0481733040249676e-17
3.47426,4.984324899671403e-17
3.47451,4.9363361229282073e-17
3.47475,4.9091638172181846e-17
3.475,4.905559868231548e-17
3.47525,4.928264668951921e-17
3.47549,4.978793438433992e-17
3.47574,5.0538982869015735e-17
3.47599,5.123696651967488e-17
3.47623,5.1571916258080357e-17
3.47648,5.146086254640307e-17
3.47673,5.112456128791892e-17
3.47697,5.079190405085603e-17
3.47722,5.0441311624623195e-17
3.47747,4.999435375743411e-17
3.47771,4.9402263588756114e-17
3.47796,4.8881770156585833e-17
3.47821,4.8634214414998385e-17
3.47845,4.876681688357396e-17
3.4787,4.920249231726221e-17
3.47895,4.98869385543279e-17
3.47919,5.0640587588726336e-17
3.47944,5.1236947206015936e-17
3.47969,5.1462702139364104e-17
3.47993,5.133165079400046e-17
3.48018,5.088290612973671e-17
3.48043,5.020822883596364e-17
3.48067,4.951272992852499e-17
3.48092,4.902071209987333e-17
3.48117,4.878963182512439e-17
3.48141,4.875499170456396e-17
3.48166,4.885418576751278e-17
3.48191,4.904410483004933e-17
3.48215,4.9272219174226726e-17
3.4824,4.948906957779758e-17
3.48265,4.9689395886592406e-17
3.48289,4.986309688579406e-17
3.48314,5.001663344857084e-17
3.48338,5.017306622766065e-17
3.48363,5.037597473221785e-17
3.48388,5.054414290152802e-17
3.48412,5.056998350886148e-17
3.48437,5.0372636353245326e-17
3.48462,5.015937011307628e-17
3.48486,5.0141384737825545e-17
3.48511,5.038326686211326e-17
3.48536,5.068981445046284e-17
3.4856,5.0886787185400963e-17
3.48585,5.092866136347622e-17
3.4861,5.0821374041263924e-17
3.48634,5.057117957762472e-17
3.48659,5.022198780136954e-17
3.48684,4.982845951287105e-17
3.48708,4.945757964049455e-17
3.48733,4.919576147913187e-17
3.48758,4.9126888529682017e-17
3.48782,4.925913490966289e-17
3.48807,4.954961360722758e-17
3.48832,4.9948415475195485e-17
3.48856,5.037284682725992e-17
3.48881,5.073954643858501e-17
3.48906,5.096813085658699e-17
3.4893,5.095302273046429e-17
3.48955,5.05674078664542e-17
3.4898,4.991608933931861e-17
3.49004,4.931071053856386e-17
3.49029,4.906916470652302e-17
3.49054,4.908371301141397e-17
3.49078,4.91651273589724e-17
3.49103,4.9150137725364e-17
3.49128,4.9066209430202754e-17
3.49152,4.892055268555416e-17
3.49177,4.87405120147208e-17
3.49202,4.857787908409883e-17
3.49226,4.8483236367704146e-17
3.49251,4.850089481007327e-17
3.49276,4.866752204332535e-17
3.493,4.900964147224128e-17
3.49325,4.941146272027986e-17
3.4935,4.9755221916127945e-17
3.49374,4.995908392980564e-17
3.49399,5.002477220379354e-17
3.49423,4.9924773612866746e-17
3.49448,4.9781642392221317e-17
3.49473,4.9783797827342053e-17
3.49497,5.0116681217103534e-17
3.49522,5.0624075381354254e-17
3.49547,5.1115720352227823e-17
3.49571,5.144412729975103e-17
3.49596,5.1635121848929814e-17
3.49621,5.1695506953781784e-17
3.49645,5.1629874656334027e-17
3.4967,5.144232402225088e-17
3.49695,5.114886669300983e-17
3.49719,5.077173442948804e-17
3.49744,5.033855428064276e-17
3.49769,4.98774856028757e-17
3.49793,4.9400595382130407e-17
3.49818,4.8916709941327696e-17
3.49843,4.845706399490848e-17
3.49867,4.8079497483517646e-17
3.49892,4.7841278986817186e-17
3.49917,4.7729862180898074e-17
3.49941,4.7711335302849627e-17
3.49966,4.775258900123986e-17
3.49991,4.7890530443551376e-17
3.50015,4.8162780132213514e-17
3.5004,4.856319156620186e-17
3.50065,4.900304593955735e-17
3.50089,4.938463213379016e-17
3.50114,4.974334036632588e-17
3.50139,5.0167655219362996e-17
3.50163,5.073764930293717e-17
3.50188,5.135134063534694e-17
3.50213,5.189595163942027e-17
3.50237,5.2291982660273075e-17
3.50262,5.2562540425424763e-17
3.50287,5.2722826655791214e-17
3.50311,5.276648725579463e-17
3.50336,5.267676599784956e-17
3.50361,5.2458432870245196e-17
3.50385,5.2084536981125116e-17
3.5041,5.1526864024624144e-17
3.50435,5.0801973247870556e-17
3.50459,5.014431414213494e-17
3.50484,4.978810662277453e-17
3.50508,4.978786068775832e-17
3.50533,4.9998739561747034e-17
3.50558,5.0277354109988936e-17
3.50582,5.058220897489824e-17
3.50607,5.088858723706414e-17
3.50632,5.116320223745708e-17
3.50656,5.1309441806081997e-17
3.50681,5.124230352971708e-17
3.50706,5.094820591654747e-17
3.5073,5.051953427262294e-17
3.50755,5.0035691196444616e-17
3.5078,4.960943584232557e-17
3.50804,4.9358531121603996e-17
3.50829,4.938937164056151e-17
3.50854,4.959906254817491e-17
3.50878,4.9863776187129656e-17
3.50903,5.008590389897997e-17
3.50928,5.026054609285862e-17
3.50952,5.038010410294389e-17
3.50977,5.0399430921735213e-17
3.51002,5.0260994586501475e-17
3.51026,4.9916784393642113e-17
3.51051,4.948954737355797e-17
3.51076,4.91226769365227e-17
3.511,4.892872923930623e-17
3.51125,4.8883873816957655e-17
3.5115,4.89586771672192e-17
3.51174,4.915816968199591e-17
3.51199,4.951462668161552e-17
3.51224,5.005872564005558e-17
3.51248,5.0626776749724504e-17
3.51273,5.102957369404537e-17
3.51298,5.1116885217169246e-17
3.51322,5.091847747868552e-17
3.51347,5.0442679526056317e-17
3.51372,4.982901560319769e-17
3.51396,4.9382228410792054e-17
3.51421,4.94416200647526e-17
3.51446,4.983607723328537e-17
3.5147,5.023746126888203e-17
3.51495,5.034252019966704e-17
3.5152,5.0325169899059956e-17
3.51544,5.035881626111073e-17
3.51569,5.052076447363857e-17
3.51593,5.0669546353203524e-17
3.51618,5.070722680643371e-17
3.51643,5.058882899527985e-17
3.51667,5.0299606764632476e-17
3.51692,4.9806570625889216e-17
3.51717,4.9346877199048065e-17
3.51741,4.919199920866603e-17
3.51766,4.9464067489474847e-17
3.51791,4.97540339102422e-17
3.51815,4.9644287258420977e-17
3.5184,4.9153813115002666e-17
3.51865,4.863739668339995e-17
3.51889,4.8421514900826864e-17
3.51914,4.8442156597078e-17
3.51939,4.858843799368762e-17
3.51963,4.876258188696414e-17
3.51988,4.891163178582761e-17
3.52013,4.895774063840693e-17
3.52037,4.8907725188771634e-17
3.52062,4.8866796407385895e-17
3.52087,4.893173025149302e-17
3.52111,4.9115470134606226e-17
3.52136,4.940998757314265e-17
3.52161,4.980283471732709e-17
3.52185,5.013990624284014e-17
3.5221,5.025461613288882e-17
3.52235,5.010738061287391e-17
3.52259,4.989024105552117e-17
3.52284,4.9779404997366586e-17
3.52309,4.980864309251715e-17
3.52333,4.994966470766438e-17
3.52358,5.018643757829153e-17
3.52383,5.0375342139002624e-17
3.52407,5.035347014981045e-17
3.52432,5.0057457074062605e-17
3.52457,4.9717579232618306e-17
3.52481,4.9560943687522495e-17
3.52506,4.960564098252747e-17
3.52531,4.973002892535669e-17
3.52555,4.982958621909445e-17
3.5258,4.987808438757693e-17
3.52605,4.9848296873506567e-17
3.52629,4.972829802012339e-17
3.52654,4.960980273988588e-17
3.52679,4.9600912991070576e-17
3.52703,4.9681579989608064e-17
3.52728,4.9705720704479405e-17
3.52752,4.95306742625866e-17
3.52777,4.922937416497857e-17
3.52802,4.8921630434472975e-17
3.52826,4.871487973531714e-17
3.52851,4.858095479757693e-17
3.52876,4.848700923331816e-17
3.529,4.845538994814821e-17
3.52925,4.859845117368085e-17
3.5295,4.903185359508508e-17
3.52974,4.9641418097530016e-17
3.52999,5.02306019126872e-17
3.53024,5.061764626511212e-17
3.53048,5.085285780627198e-17
3.53073,5.099760470828313e-17
3.53098,5.1088444885759424e-17
3.53122,5.108003544179573e-17
3.53147,5.093352248493845e-17
3.53172,5.071535094660922e-17
3.53196,5.0544968414099855e-17
3.53221,5.052846764272537e-17
3.53246,5.0637842174669007e-17
3.5327,5.083611678612536e-17
3.53295,5.1066761328362e-17
3.5332,5.1193352814574575e-17
3.53344,5.1058893764297426e-17
3.53369,5.0704933079331526e-17
3.53394,5.033760634864122e-17
3.53418,5.0158245100504756e-17
3.53443,5.0140158647514355e-17
3.53468,5.021577974235328e-17
3.53492,5.0320601864775376e-17
3.53517,5.0435685510617566e-17
3.53542,5.0537352592800943e-17
3.53566,5.058068995539881e-17
3.53591,5.0496590800045066e-17
3.53616,5.020670834009756e-17
3.5364,4.980313406807862e-17
3.53665,4.9433156390745076e-17
3.5369,4.9234467251342424e-17
3.53714,4.9106186048795795e-17
3.53739,4.893433778566765e-17
3.53764,4.870365152192723e-17
3.53788,4.861590384150832e-17
3.53813,4.886267359201816e-17
3.53837,4.93739718718253e-17
3.53862,4.995518192868728e-17
3.53887,5.0433843143654846e-17
3.53911,5.072835440896803e-17
3.53936,5.07518710982235e-17
3.53961,5.049625103444104e-17
3.53985,5.021742220563978e-17
3.5401,5.020002011833243e-17
3.54035,5.0419825354598624e-17
3.54059,5.063218184226758e-17
3.54084,5.0607578058164514e-17
3.54109,5.043670641018437e-17
3.54133,5.024197636316135e-17
3.54158,5.0129953772351193e-17
3.54183,5.0178538223182714e-17
3.54207,5.0480592294880826e-17
3.54232,5.0974487729810754e-17
3.54257,5.1432268531052084e-17
3.54281,5.166233998307307e-17
3.54306,5.150755667211725e-17
3.54331,5.083765280139871e-17
3.54355,4.9581192883203425e-17
3.5438,4.8205100298439336e-17
3.54405,4.719308362997526e-17
3.54429,4.680438078785213e-17
3.54454,4.6879644518329524e-17
3.54479,4.731458453593145e-17
3.54503,4.79230482926516e-17
3.54528,4.8479749731881256e-17
3.54553,4.8747532086892955e-17
3.54577,4.893073036521413e-17
3.54602,4.9270092427029e-17
3.54627,4.9875212766671214e-17
3.54651,5.044433921501529e-17
3.54676,5.0698909547206187e-17
3.54701,5.0657474859755697e-17
3.54725,5.052103391805365e-17
3.5475,5.0461961059679944e-17
3.54775,5.054126688385707e-17
3.54799,5.08109341998621e-17
3.54824,5.127867033373239e-17
3.54849,5.1765204311220795e-17
3.54873,5.2096173602092275e-17
3.54898,5.216224616622576e-17
3.54922,5.1929427993447434e-17
3.54947,5.134746750854624e-17
3.54972,5.058289265011754e-17
3.54996,4.985630730621289e-17
3.55021,4.9363574182179006e-17
3.55046,4.90875198021276e-17
3.5507,4.90080818806692e-17
3.55095,4.909595205334243e-17
3.5512,4.9323106465064524e-17
3.55144,4.9660298035507284e-17
3.55169,4.999499509169177e-17
3.55194,5.0191915988092974e-17
3.55218,5.013222463262738e-17
3.55243,4.994842224296735e-17
3.55268,4.9786333218830005e-17
3.55292,4.973432150089719e-17
3.55317,4.972411757467222e-17
3.55342,4.9709143618607825e-17
3.55366,4.9663002844635664e-17
3.55391,4.957153747192587e-17
3.55416,4.9414785697771044e-17
3.5544,4.9243480191509206e-17
3.55465,4.91134825326648e-17
3.5549,4.90675014511131e-17
3.55514,4.910139839936476e-17
3.55539,4.922102191930876e-17
3.55564,4.9379312328563356e-17
3.55588,4.949151299032577e-17
3.55613,4.94755931737502e-17
3.55638,4.9356068401000646e-17
3.55662,4.9175452921692805e-17
3.55687,4.8982540849064984e-17
3.55712,4.8891944438980945e-17
3.55736,4.903231103081783e-17
3.55761,4.938965833667881e-17
3.55786,4.976971378948062e-17
3.5581,4.997212910744266e-17
3.55835,5.002678802676067e-17
3.5586,5.003088700758827e-17
3.55884,5.007079839571946e-17
3.55909,5.005164760975312e-17
3.55934,4.9879866858033816e-17
3.55958,4.954191448978723e-17
3.55983,4.918870140234488e-17
3.56008,4.897429554193492e-17
3.56032,4.8865598511394003e-17
3.56057,4.87498367461564e-17
3.56081,4.852874875832074e-17
3.56106,4.8266606455191843e-17
3.56131,4.8024794142883455e-17
3.56155,4.7872340711087484e-17
3.5618,4.79153383554969e-17
3.56205,4.827567508784251e-17
3.56229,4.887194906807952e-17
3.56254,4.9485395851665525e-17
3.56279,4.9901269158946135e-17
3.56303,5.0105977813228685e-17
3.56328,5.012234777354521e-17
3.56353,4.9981526233477046e-17
3.56377,4.968140675615232e-17
3.56402,4.921639096427533e-17
3.56427,4.8709169752946325e-17
3.56451,4.840781571585424e-17
3.56476,4.8571643928847586e-17
3.56501,4.905564801999719e-17
3.56525,4.96076335611954e-17
3.5655,4.999910460613775e-17
3.56575,5.029485288201003e-17
3.56599,5.054640813197709e-17
3.56624,5.076522147302455e-17
3.56649,5.08862310778504e-17
3.56673,5.087097026529635e-17
3.56698,5.0691102155600803e-17
3.56723,5.0333148177349373e-17
3.56747,4.9804864396100663e-17
3.56772,4.912739596606404e-17
3.56797,4.8303233232543916e-17
3.56821,4.744030450703762e-17
3.56846,4.6950848203234225e-17
3.56871,4.728590450769054e-17
3.56895,4.8224049086650714e-17
3.5692,4.915870983715061e-17
3.56945,4.950485078561999e-17
3.56969,4.939385639773078e-17
3.56994,4.903029212351989e-17
3.57019,4.861200109070577e-17
3.57043,4.82717149175051e-17
3.57068,4.819149521632391e-17
3.57093,4.838249869642199e-17
3.57117,4.8694510925067845e-17
3.57142,4.897489354094256e-17
3.57166,4.920504667952645e-17
3.57191,4.9390771638075176e-17
3.57216,4.9537161671320785e-17
3.5724,4.962607415316459e-17
3.57265,4.963587673078248e-17
3.5729,4.960918045182227e-17
3.57314,4.967841402030451e-17
3.57339,4.9981520918833706e-17
3.57364,5.0422554792465e-17
3.57388,5.083215478004404e-17
3.57413,5.1059643630576795e-17
3.57438,5.106048298442642e-17
3.57462,5.078298815635884e-17
3.57487,5.0259295986047584e-17
3.57512,4.9703613311821295e-17
3.57536,4.934822802002731e-17
3.57561,4.918991502957497e-17
3.57586,4.910430482487067e-17
3.5761,4.8973426071229916e-17
3.57635,4.8845278509739396e-17
3.5766,4.87678588454464e-17
3.57684,4.8771749870216506e-17
3.57709,4.88474053833285e-17
3.57734,4.9010023090211736e-17
3.57758,4.918662893569398e-17
3.57783,4.924334125576348e-17
3.57808,4.903973339674696e-17
3.57832,4.871887787596832e-17
3.57857,4.8470121361361514e-17
3.57882,4.844750145074583e-17
3.57906,4.861928224741057e-17
3.57931,4.896958776452175e-17
3.57956,4.9427846910550795e-17
3.5798,4.9863941719592106e-17
3.58005,5.013594315778993e-17
3.5803,5.023821234209429e-17
3.58054,5.02093108133111e-17
3.58079,5.0092782539534796e-17
3.58104,4.9867532457063994e-17
3.58128,4.9517587913539454e-17
3.58153,4.9083670401393e-17
3.58178,4.870992953182276e-17
3.58202,4.8523542272674595e-17
3.58227,4.855431162086231e-17
3.58251,4.8783717589641886e-17
3.58276,4.920259272014341e-17
3.58301,4.9577192230074456e-17
3.58325,4.965036378926363e-17
3.5835,4.9309656393695285e-17
3.58375,4.887756107830494e-17
3.58399,4.8649527295604184e-17
3.58424,4.872976470901368e-17
3.58449,4.907994394179008e-17
3.58473,4.969258396060692e-17
3.58498,5.032894174971457e-17
3.58523,5.071131505603396e-17
3.58547,5.063880900515974e-17
3.58572,5.0281687842700706e-17
3.58597,4.979636684412e-17
3.58621,4.931248426561858e-17
3.58646,4.8913154805840656e-17
3.58671,4.870442568700226e-17
3.58695,4.866753066164879e-17
3.5872,4.874482927458659e-17
3.58745,4.887533499822582e-17
3.58769,4.90765905564556e-17
3.58794,4.9360531597706676e-17
3.58819,4.970069794516234e-17
3.58843,5.0008454787696816e-17
3.58868,5.0198149174152385e-17
3.58893,5.027415904546809e-17
3.58917,5.027728138918684e-17
3.58942,5.025068751448269e-17
3.58967,5.018450157899945e-17
3.58991,5.006548004873541e-17
3.59016,4.990908914259207e-17
3.59041,4.981046338124696e-17
3.59065,4.9878730021350524e-17
3.5909,5.0044328479833264e-17
3.59115,5.014062560656945e-17
3.59139,5.0000739455891333e-17
3.59164,4.9749987371759385e-17
3.59189,4.9543501121111645e-17
3.59213,4.948964984842781e-17
3.59238,4.9496004346339896e-17
3.59263,4.948714243467773e-17
3.59287,4.943162427683932e-17
3.59312,4.934200864514159e-17
3.59337,4.921812383484268e-17
3.59361,4.908554371052781e-17
3.59386,4.8978857509880556e-17
3.5941,4.89270189891732e-17
3.59435,4.887645004845739e-17
3.5946,4.876466094116398e-17
3.59484,4.8606712612360703e-17
3.59509,4.852932023593738e-17
3.59534,4.8653029767840413e-17
3.59558,4.891700179120381e-17
3.59583,4.920659146423604e-17
3.59608,4.942061672280042e-17
3.59632,4.946168298837637e-17
3.59657,4.922410544217476e-17
3.59682,4.8716549787855746e-17
3.59706,4.818535992268899e-17
3.59731,4.7879756417714795e-17
3.59756,4.783052431302166e-17
3.5978,4.7954575111094077e-17
3.59805,4.816915892276382e-17
3.5983,4.846412260859213e-17
3.59854,4.882183801548086e-17
3.59879,4.919975595899952e-17
3.59904,4.948487374140169e-17
3.59928,4.9575937273876313e-17
3.59953,4.9440030442429683e-17
3.59978,4.910413008590066e-17
3.60002,4.8587472045194654e-17
3.60027,4.8031959176438255e-17
3.60052,4.760316708344442e-17
3.60076,4.7426670508256034e-17
3.60101,4.738938222608743e-17
3.60126,4.737498649586219e-17
3.6015,4.734261202515137e-17
3.60175,4.7353231046043155e-17
3.602,4.7461982519341587e-17
3.60224,4.761263739385517e-17
3.60249,4.772467230188987e-17
3.60274,4.7734145846423655e-17
3.60298,4.776072932875919e-17
3.60323,4.792003374620192e-17
3.60348,4.826369889703961e-17
3.60372,4.8723109848607646e-17
3.60397,4.9265096693946505e-17
3.60422,4.975394620148956e-17
3.60446,5.0020193530697617e-17
3.60471,4.98989342854519e-17
3.60495,4.963269495188697e-17
3.6052,4.949419837808926e-17
3.60545,4.965082850210396e-17
3.60569,4.9944597493901836e-17
3.60594,5.025103593609378e-17
3.60619,5.049166485982098e-17
3.60643,5.062373000179859e-17
3.60668,5.058373505743803e-17
3.60693,5.0466645550475827e-17
3.60717,5.0393779824215334e-17
3.60742,5.04473180448007e-17
3.60767,5.0491860504321124e-17
3.60791,5.040909328283841e-17
3.60816,5.0168628104449167e-17
3.60841,4.983737134689622e-17
3.60865,4.9437069894511455e-17
3.6089,4.9159429238182724e-17
3.60915,4.9229629862595264e-17
3.60939,4.981466872286293e-17
3.60964,5.0477249732872856e-17
3.60989,5.0754111715544394e-17
3.61013,5.049874538529678e-17
3.61038,5.0089096072248573e-17
3.61063,4.9883723348953067e-17
3.61087,4.982528943706263e-17
3.61112,4.9719053598597015e-17
3.61137,4.940179686804027e-17
3.61161,4.89856793740108e-17
3.61186,4.8579487967165085e-17
3.61211,4.825686281308266e-17
3.61235,4.8006305281497436e-17
3.6126,4.7841522907931494e-17
3.61285,4.7711467519856785e-17
3.61309,4.753381701118883e-17
3.61334,4.7231598494996036e-17
3.61359,4.686813826650104e-17
3.61383,4.651432648497149e-17
3.61408,4.625239922501446e-17
3.61433,4.623465902384899e-17
3.61457,4.663228174106452e-17
3.61482,4.736981481383393e-17
3.61507,4.815607790750353e-17
3.61531,4.870890075030631e-17
3.61556,4.8998587509495355e-17
3.6158,4.90477640132536e-17
3.61605,4.8892754585531865e-17
3.6163,4.8597556753888305e-17
3.61654,4.8233399278734387e-17
3.61679,4.791073133381756e-17
3.61704,4.777905826929933e-17
3.61728,4.800003899845385e-17
3.61753,4.8462764040553616e-17
3.61778,4.897142900133867e-17
3.61802,4.934171082895584e-17
3.61827,4.959290450749058e-17
3.61852,4.9738567691223206e-17
3.61876,4.980807001826626e-17
3.61901,4.985271694154668e-17
3.61926,4.9940814031987204e-17
3.6195,5.00525487946167e-17
3.61975,5.01251033136827e-17
3.62,5.010006357410591e-17
3.62024,4.998353126344851e-17
3.62049,4.978816890382713e-17
3.62074,4.952512280231972e-17
3.62098,4.918584610049324e-17
3.62123,4.8761639256936985e-17
3.62148,4.8302593125540486e-17
3.62172,4.7899394604282654e-17
3.62197,4.763104634078702e-17
3.62222,4.7519497644325e-17
3.62246,4.7573914551290493e-17
3.62271,4.7779700751965605e-17
3.62296,4.80072888367617e-17
3.6232,4.8133188165335615e-17
3.62345,4.809318460377579e-17
3.6237,4.790015417130822e-17
3.62394,4.75306464434885e-17
3.62419,4.719522519410424e-17
3.62444,4.715662705521207e-17
3.62468,4.763033999869798e-17
3.62493,4.8294890506695324e-17
3.62518,4.8823297046651174e-17
3.62542,4.9026912729108885e-17
3.62567,4.8988064090231505e-17
3.62592,4.874123732855438e-17
3.62616,4.8422018453552574e-17
3.62641,4.8207296329550636e-17
3.62666,4.826805115460609e-17
3.6269,4.855006513721175e-17
3.62715,4.898379103070739e-17
3.62739,4.94838840821111e-17
3.62764,4.994868880180776e-17
3.62789,5.025863555989807e-17
3.62813,5.0399570151097105e-17
3.62838,5.0429064151754523e-17
3.62863,5.0401763414240103e-17
3.62887,5.0354367206250186e-17
3.62912,5.0326832715697485e-17
3.62937,5.034086475981878e-17
3.62961,5.031961952623404e-17
3.62986,5.019168758550146e-17
3.63011,4.993306504677304e-17
3.63035,4.9571170419227207e-17
3.6306,4.9121057106372094e-17
3.63085,4.868477863168494e-17
3.63109,4.8376543509542306e-17
3.63134,4.8287151876316325e-17
3.63159,4.8394754691230674e-17
3.63183,4.869747877923496e-17
3.63208,4.908234245983022e-17
3.63233,4.9279842596288196e-17
3.63257,4.8974546826263346e-17
3.63282,4.8400255019513613e-17
3.63307,4.7980934207041157e-17
3.63331,4.810278084427696e-17
3.63356,4.849124672665387e-17
3.63381,4.884875157893366e-17
3.63405,4.9004640246870105e-17
3.6343,4.9131999994983036e-17
3.63455,4.938678288218351e-17
3.63479,4.967616681681919e-17
3.63504,4.978219084255567e-17
3.63529,4.950910556807859e-17
3.63553,4.902006347402965e-17
3.63578,4.851248823286134e-17
3.63603,4.813836591124956e-17
3.63627,4.7840867740865294e-17
3.63652,4.7575823209624605e-17
3.63677,4.7362191707851117e-17
3.63701,4.726925973337225e-17
3.63726,4.7350775928530415e-17
3.63751,4.7569034157813087e-17
3.63775,4.7868949626493775e-17
3.638,4.819433745178781e-17
3.63824,4.8488310514107144e-17
3.63849,4.869123500327818e-17
3.63874,4.878360720054773e-17
3.63898,4.87972808642618e-17
3.63923,4.8759316156911624e-17
3.63948,4.8715272854787444e-17
3.63972,4.871609473876104e-17
3.63997,4.880658856682602e-17
3.64022,4.893051890280126e-17
3.64046,4.9027970881410153e-17
3.64071,4.906403266245847e-17
3.64096,4.906095993036128e-17
3.6412,4.9034396264911026e-17
3.64145,4.8999041720657325e-17
3.6417,4.8969234775692276e-17
3.64194,4.895751781522225e-17
3.64219,4.8988291373361626e-17
3.64244,4.908815725737502e-17
3.64268,4.925799115401524e-17
3.64293,4.941408864446777e-17
3.64318,4.946933471981924e-17
3.64342,4.94309748166981e-17
3.64367,4.937261760031643e-17
3.64392,4.935530083256224e-17
3.64416,4.940447293514934e-17
3.64441,4.954317588067591e-17
3.64466,4.9770586127710276e-17
3.6449,4.9940884142054895e-17
3.64515,4.990684829032205e-17
3.6454,4.964157954883103e-17
3.64564,4.9255250450519834e-17
3.64589,4.884121626409617e-17
3.64614,4.8487324411756014e-17
3.64638,4.827801514532276e-17
3.64663,4.827883549131662e-17
3.64688,4.841344110014542e-17
3.64712,4.860778278640899e-17
3.64737,4.877442009382026e-17
3.64762,4.8814761093729475e-17
3.64786,4.860068572180463e-17
3.64811,4.824815422610908e-17
3.64836,4.796873637555807e-17
3.6486,4.795945987116529e-17
3.64885,4.810350702919423e-17
3.64909,4.827511752489399e-17
3.64934,4.837777378798307e-17
3.64959,4.841148125957526e-17
3.64983,4.834665088441886e-17
3.65008,4.822713454325845e-17
3.65033,4.813890150011429e-17
3.65057,4.8175815723843516e-17
3.65082,4.8245514564369254e-17
3.65107,4.823645621459483e-17
3.65131,4.8072691357533845e-17
3.65156,4.784245983701439e-17
3.65181,4.763366950777892e-17
3.65205,4.74750160664085e-17
3.6523,4.73358683374096e-17
3.65255,4.7169656632329626e-17
3.65279,4.710028528320298e-17
3.65304,4.728086470113053e-17
3.65329,4.781406100119451e-17
3.65353,4.8375052879801113e-17
3.65378,4.8628864288433334e-17
3.65403,4.848225705749865e-17
3.65427,4.8209561026629773e-17
3.65452,4.805977170691079e-17
3.65477,4.8056678168936e-17
3.65501,4.8149228478594526e-17
3.65526,4.8295695692560324e-17
