cm-1,A_sample_norm,A_NIST_norm
3457.0,0.8677241270747089,0.8993324802699114
3456.0,0.8718299328764686,0.8993324802699114
3455.0,0.8746443232741871,0.8993324802699114
3454.0,0.8774593343335942,0.8993324802699114
3453.0,0.8788670726969888,0.8993324802699114
3452.0,0.881683015262378,0.8993324802699114
3451.0,0.8887255906670383,0.8993324802699114
3450.0,0.9015303730908187,0.8993324802699114
3449.0,0.9171749638742333,0.8993324802699114
3448.0,0.9270651268771759,0.9190592600977325
3447.0,0.9241177138169864,0.9652134799380214
3446.0,0.9141110831514032,0.9956514297789828
3445.0,0.9083463969216801,1.0
3444.0,0.911168565316359,1.0
3443.0,0.916814774673993,1.0
3442.0,0.9182267173331552,1.0
3441.0,0.9166947624633611,1.0
3440.0,0.9152831320945274,1.0
3439.0,0.9181065489600877,1.0
3438.0,0.9237552569169196,1.0
3437.0,0.9251678245714535,1.0
3436.0,0.9267016546349478,1.0
3435.0,0.9322330085660409,1.0
3434.0,0.9364739967872826,1.0
3433.0,0.9393021052727945,1.0
3432.0,0.9435454432022206,1.0
3431.0,0.9463751190278517,1.0
3430.0,0.9464984179206498,1.0
3429.0,0.9464984179206498,1.0
3428.0,0.9479136479899699,1.0
3427.0,0.9493290349845057,1.0
3426.0,0.9493290349845057,1.0
3425.0,0.9521602798884609,1.0
3424.0,0.9591164286172477,1.0
3423.0,0.9677433619601639,1.0
3422.0,0.9734146572204642,1.0
3421.0,0.9748328748317384,1.0
3420.0,0.9704527238535933,1.0
3419.0,0.9649086589511472,1.0
3418.0,0.9620745853166904,1.0
3417.0,0.9634915434795676,1.0
3416.0,0.966325931766363,1.0
3415.0,0.9705786946233416,1.0
3414.0,0.9732883714487603,1.0
3413.0,0.9747064315065584,1.0
3412.0,0.9761246491178325,1.0
3411.0,0.9762512500315039,1.0
3410.0,0.9776697828547833,1.0
3409.0,0.9790884733366167,1.0
3408.0,0.9803802476227107,1.0
3407.0,0.981799095798144,1.0
3406.0,0.9832181017022373,1.0
3405.0,0.9846372653700682,1.0
3404.0,0.9873482304094985,1.0
3403.0,0.9887677097100621,1.0
3402.0,0.9887677097100621,1.0
3401.0,0.9886397432954249,1.0
3400.0,0.9914788597655704,1.0
3399.0,0.9930270949663611,1.0
3398.0,0.9944472059537689,1.0
3397.0,0.9930270949663611,1.0
3396.0,0.9943186078522869,1.0
3395.0,0.9957387188396957,1.0
3394.0,0.9985794148783798,1.0
3393.0,1.0,1.0
3392.0,0.9971589878366693,1.0
3391.0,0.9901873468796436,1.0
3390.0,0.9887677097100621,1.0
3389.0,0.9901873468796436,1.0
3388.0,0.9930270949663611,1.0
3387.0,0.9971589878366693,1.0
3386.0,0.9985794148783798,1.0
3385.0,0.9985794148783798,1.0
3384.0,0.9957387188396957,1.0
3383.0,0.9916071419533669,1.0
3382.0,0.9901873468796436,1.0
3381.0,0.9888957033068608,1.0
3380.0,0.9888957033068608,1.0
3379.0,0.9888957033068608,1.0
3378.0,0.9888957033068608,1.0
3377.0,0.9874760661372785,1.0
3376.0,0.9874760661372785,1.0
3375.0,0.986056586836714,1.0
3374.0,0.986056586836714,1.0
3373.0,0.9846372653700682,1.0
3372.0,0.9859289089428521,1.0
3371.0,0.9859289089428521,1.0
3370.0,0.9859289089428521,1.0
3369.0,0.9873482304094985,1.0
3368.0,0.9888957033068608,1.0
3367.0,0.9890237240944885,1.0
3366.0,0.9890237240944885,1.0
3365.0,0.9847648125506205,1.0
3364.0,0.9832181017022373,1.0
3363.0,0.9789615571408774,1.0
3362.0,0.9788346678903826,1.0
3361.0,0.9759980750793431,1.0
3360.0,0.9745800150215441,1.0
3359.0,0.9731621124822192,1.0
3358.0,0.9731621124822192,1.0
3357.0,0.9717443674263774,1.0
3356.0,0.9703267798190419,1.0
3355.0,0.9674920768100238,1.0
3354.0,0.9647833177656608,1.0
3353.0,0.9646580031755688,1.0
3352.0,0.9632412022864807,1.0
3351.0,0.961824558636267,1.0
3350.0,0.9604080721900319,1.0
3349.0,0.9589917429128896,1.0
3348.0,0.9562839271971832,1.0
3347.0,0.9548679121536149,1.0
3346.0,0.953452054174555,1.0
3345.0,0.9519124528433829,1.0
3344.0,0.9517885787347744,1.0
3343.0,0.9490818357795289,1.0
3342.0,0.9476667626006355,1.0
3341.0,0.9462518462773819,1.0
3340.0,0.9462518462773819,1.0
3339.0,0.9462518462773819,1.0
3338.0,0.9448370867750043,1.0
3337.0,0.9434224840587399,1.0
3336.0,0.9391796162792256,1.0
3335.0,0.9363518210534053,1.0
3334.0,0.933524652138825,1.0
3333.0,0.9306981092581121,1.0
3332.0,0.9306981092581121,1.0
3331.0,0.9294064656853278,1.0
3330.0,0.9279934289210419,1.0
3329.0,0.9292850724938253,1.0
3328.0,0.9278721921340732,1.0
3327.0,0.926459468144237,1.0
3326.0,0.9250469004897038,1.0
3325.0,0.9236344891358828,1.0
3324.0,0.9208101351920336,1.0
3323.0,0.9179864060361448,1.0
3322.0,0.9151633013918496,1.0
3321.0,0.912340820982972,1.0
3320.0,0.910929814780557,1.0
3319.0,0.9095189645335114,1.0
3318.0,0.9082273209607278,1.0
3317.0,0.906816626634583,1.0
3316.0,0.9066977317676564,1.0
3315.0,0.9081082702073662,1.0
3314.0,0.9066977317676564,1.0
3313.0,0.9065788620658659,1.0
3312.0,0.9037585643086692,1.0
3311.0,0.9037585643086692,1.0
3310.0,0.9037585643086692,1.0
3309.0,0.9022302717718496,1.0
3308.0,0.8980019271418498,1.0
3307.0,0.8937749827032634,1.0
3306.0,0.8909577971704984,1.0
3305.0,0.8896664149449913,1.0
3304.0,0.888258055303562,1.0
3303.0,0.888258055303562,1.0
3302.0,0.8841502892132402,0.9908101882493119
