cm-1,A_sample_norm,A_NIST_norm
3586.0,0.08986128366248035,0.09367995963314091
3585.0,0.08296441372765391,0.08744581512966644
3584.0,0.08065576332303798,0.07736586193710823
3583.0,0.07376006883113756,0.07151592386865024
3582.0,0.06917279668259917,0.06634984715551921
3581.0,0.06686508147486529,0.06064374814301889
3580.0,0.0645575999479817,0.0535519170526232
3579.0,0.06225035205462779,0.04677969004479949
3578.0,0.06452967526725831,0.042574697280810515
3577.0,0.06452967526725831,0.04051728532448447
3576.0,0.06225035205462779,0.03880492076016016
3575.0,0.06452967526725831,0.03603850178966344
3574.0,0.06222266096012109,0.0342093706403243
3573.0,0.05991588019191295,0.032643004887478726
3572.0,0.05991588019191295,0.031170183843060573
3571.0,0.06222266096012109,0.029749945440430206
3570.0,0.06452967526725831,0.028384821405015796
3569.0,0.0668369231606113,0.027669253936382386
3568.0,0.06917279668259917,0.027299915139760416
3567.0,0.07378892832995658,0.027048990101256973
3566.0,0.0692011943937523,0.026314761832113787
3565.0,0.0668932454578416,0.02553219503848984
3564.0,0.0645575999479817,0.025162340730924368
3563.0,0.06225035205462779,0.024581269020396864
3562.0,0.05991588019191295,0.02341076956551091
3561.0,0.057609332915361605,0.021426475735487963
3560.0,0.055303019083196174,0.019672311168534764
3559.0,0.05299693864816789,0.01830980938261867
3558.0,0.05071761543554084,0.0175043296565302
3557.0,0.05071761543554084,0.016639482909749048
3556.0,0.05071761543554084,0.015456706693384644
3555.0,0.05071761543554084,0.014609483337197932
3554.0,0.05071761543554084,0.01378952235788507
3553.0,0.05299693864816789,0.01285706504692635
3552.0,0.05299693864816789,0.011685770436802566
3551.0,0.055303019083196174,0.010702427986696733
3550.0,0.055303019083196174,0.009922153582959324
3549.0,0.05763655697928335,0.009144316228228045
3548.0,0.05994333774749231,0.008455767592569734
3547.0,0.05994333774749231,0.007858146185954644
3546.0,0.05763655697928335,0.007446339012667415
3545.0,0.05533000970273114,0.006932556360390823
3544.0,0.055303019083196174,0.006317286238750489
3543.0,0.05299693864816789,0.005422925152267464
3542.0,0.0529701868091582,0.004627354716177922
3541.0,0.05066457302671922,0.004389907628772369
3540.0,0.052943440351914506,0.004211760170167619
3539.0,0.050638059824961015,0.004059953418529925
3538.0,0.050638059824961015,0.0037384453325376974
3537.0,0.050638059824961015,0.003344803243853192
3536.0,0.050638059824961015,0.003157298710410926
3535.0,0.050638059824961015,0.0030475106793145775
3534.0,0.048332912506290335,0.003012645661028671
3533.0,0.04605404518109583,0.0029634811951545796
3532.0,0.04605404518109583,0.0027142621032993602
3531.0,0.04835919249976737,0.002486864718489526
3530.0,0.048385477780609656,0.0023590654054617467
3529.0,0.05069109156304745,0.0022578674273191013
3528.0,0.05299693864816789,0.002240492531602065
3527.0,0.055303019083196174,0.0021279094308596664
3526.0,0.055303019083196174,0.0018918905785690996
3525.0,0.055303019083196174,0.0017529447573524433
3524.0,0.05071761543554084,0.0017413997126076877
3523.0,0.048411768350419486,0.0016478986119604839
3522.0,0.048385477780609656,0.0015383033437068407
3521.0,0.04608009725365639,0.0015017673909529371
3520.0,0.04835919249976737,0.0014857952681584217
3519.0,0.04608009725365639,0.0012394368126692487
3518.0,0.04608009725365639,0.001008443651996339
3517.0,0.04608009725365639,0.001000171375116284
3516.0,0.048385477780609656,0.0009760367536791005
3515.0,0.048385477780609656,0.0008786038601957237
3514.0,0.048385477780609656,0.0007497517082908076
3513.0,0.05069109156304745,0.0007497517082908076
3512.0,0.05069109156304745,0.0007497517082908076
3511.0,0.05069109156304745,0.0007497517082908076
3510.0,0.05069109156304745,0.0007497517082908076
3509.0,0.05069109156304745,0.0007497517082908076
3508.0,0.05069109156304745,0.0007497517082908076
3507.0,0.05069109156304745,0.0007497517082908076
3506.0,0.048411768350419486,0.0005952708958507474
3505.0,0.048411768350419486,0.00027024336884866134
3504.0,0.046132217125660874,0.00024966652484401835
3503.0,0.046132217125660874,0.00024966652484401835
3502.0,0.048411768350419486,0.00024966652484401835
3501.0,0.046106154567980825,0.00024966652484401835
3500.0,0.046106154567980825,0.00024966652484401835
3499.0,0.0438266033432229,0.00021574282472567729
3498.0,0.0438266033432229,9.089527587141283e-05
3497.0,0.046106154567980825,0.0
3496.0,0.04608009725365639,0.0
3495.0,0.043774949934985985,0.0
3494.0,0.04605404518109583,0.0
3493.0,0.043774949934985985,-0.00013441597460023762
3492.0,0.04608009725365639,-0.0003736951890208
3491.0,0.04608009725365639,-0.0004958394258356095
3490.0,0.04608009725365639,-0.0004985834251344526
3489.0,0.04608009725365639,-0.0004985834251344526
3488.0,0.048385477780609656,-0.0004985834251344526
