cm-1,T_ref,A_ref,A_ref_norm
715.88915,0.877,0.057000406633959486,0.03218779668794436
716.88915,0.89,0.05060999335508721,0.028523270593345584
717.88915,0.9109,0.040529297924892876,0.022742584768567636
718.88915,0.921,0.03574036980315106,0.019996416203022577
719.88915,0.93,0.03151705144606486,0.017574591565090628
720.562062,0.8149,0.08889568219596405,0.05047786095934472
721.562062,0.7099,0.14880282382583934,0.08483108260172391
722.562062,0.579,0.23732143627256386,0.13559129966642386
723.562062,0.3332,0.47729500726525004,0.2732020260061664
724.562062,0.333,0.47755576649368014,0.27335155608431466
725.234974,0.9578,0.01872516729341111,0.010239198495683935
726.234974,0.958,0.018634490921455603,0.010187200930472763
727.234974,0.955,0.019996628416253676,0.010968306654983872
728.234974,0.946,0.02410886359820726,0.01332643162652802
729.234974,0.943,0.02548830726267165,0.014117461421294405
729.907886,0.939,0.027334407733889104,0.015176091443298442
730.907886,0.936,0.028724151261894745,0.015973027603908566
731.907886,0.933,0.030118356253500032,0.01677252215144416
732.907886,0.932,0.030584087646018616,0.017039591708056523
733.907886,0.93,0.03151705144606486,0.017574591565090628
734.580797,0.929,0.03198428600635821,0.01784252309999685
735.580797,0.929,0.03198428600635821,0.01784252309999685
736.580797,0.927,0.0329202658555029,0.01837925248376757
737.580797,0.927,0.0329202658555029,0.01837925248376757
738.580797,0.926,0.03338901331806565,0.01864805157912769
739.253709,0.926,0.03338901331806565,0.01864805157912769
740.253709,0.926,0.03338901331806565,0.01864805157912769
741.253709,0.924,0.03432802877989328,0.01918652170819989
742.253709,0.923,0.03479829897408793,0.019456194000575074
743.253709,0.921,0.03574036980315106,0.019996416203022577
743.926621,0.923,0.03479829897408793,0.019456194000575074
744.926621,0.937,0.02826040911222171,0.01570709876104943
745.926621,0.946,0.02410886359820726,0.01332643162652802
746.926621,0.958,0.018634490921455603,0.010187200930472763
747.926621,0.96,0.017728766960431606,0.009667821518714042
748.599533,0.963,0.0163737128754655,0.008890777713054692
749.599533,0.965,0.01547268665620745,0.008374092179850575
750.599533,0.968,0.014124642691606348,0.007601068265844987
751.599533,0.969,0.013676222949234687,0.007343925922221134
752.599533,0.973,0.0118871597316481,0.00631800340991535
753.272445,0.976,0.010550182333308194,0.005551325520661532
754.272445,0.978,0.009661145212398569,0.005041515030092571
755.272445,0.979,0.009217308196862183,0.004787000610726419
756.272445,0.981,0.008330992620051497,0.004278750765601333
757.272445,0.982,0.007888512213050338,0.004025014281426623
757.945357,0.982,0.007888512213050338,0.004025014281426623
758.945357,0.984,0.007004901568658488,0.003518315555924071
759.945357,0.984,0.007004901568658488,0.003518315555924071
760.945357,0.985,0.006563769502388273,0.003265352265841406
761.945357,0.986,0.0061230850587887945,0.003012645661028671
762.618268,0.986,0.0061230850587887945,0.003012645661028671
763.618268,0.988,0.005243055412371883,0.002508000427209865
764.618268,0.989,0.004803708402820599,0.002256060762148213
765.618268,0.989,0.004803708402820599,0.002256060762148213
766.618268,0.989,0.004803708402820599,0.002256060762148213
767.29118,0.989,0.004803708402820599,0.002256060762148213
768.29118,0.989,0.004803708402820599,0.002256060762148213
769.29118,0.989,0.004803708402820599,0.002256060762148213
770.29118,0.989,0.004803708402820599,0.002256060762148213
771.29118,0.989,0.004803708402820599,0.002256060762148213
771.964092,0.991,0.0039263455147246756,0.0017529447573524433
772.964092,0.991,0.0039263455147246756,0.0017529447573524433
773.964092,0.991,0.0039263455147246756,0.0017529447573524433
774.964092,0.991,0.0039263455147246756,0.0017529447573524433
775.964092,0.991,0.0039263455147246756,0.0017529447573524433
776.637004,0.991,0.0039263455147246756,0.0017529447573524433
777.637004,0.991,0.0039263455147246756,0.0017529447573524433
778.637004,0.991,0.0039263455147246756,0.0017529447573524433
779.637004,0.991,0.0039263455147246756,0.0017529447573524433
