cm-1,A_norm
3382.0,0.0414444499799327
3381.0,0.0414444499799327
3380.0,0.0391400020031196
3379.0,0.0391400020031196
3378.0,0.0391400020031196
3377.0,0.0414444499799327
3376.0,0.0414444499799327
3375.0,0.0414700357774289
3374.0,0.0391907125648001
3373.0,0.0391907125648001
3372.0,0.0391907125648001
3371.0,0.0391907125648001
3370.0,0.041495626722358
3369.0,0.0392160754975989
3368.0,0.0392160754975989
3367.0,0.0369111613400418
3366.0,0.0391907125648001
3365.0,0.0391907125648001
3364.0,0.0391907125648001
3363.0,0.0391907125648001
3362.0,0.041495626722358
3361.0,0.041495626722358
3360.0,0.0437749499349859
3359.0,0.0437491310235402
3358.0,0.0460540451810958
3357.0,0.0437749499349859
3356.0,0.0437749499349859
3355.0,0.0437749499349859
3354.0,0.0437491310235402
3353.0,0.0437491310235402
3352.0,0.0437491310235402
3351.0,0.0391653547338226
3350.0,0.0368860315211929
3349.0,0.0391653547338226
3348.0,0.0368609067570108
3347.0,0.0391400020031196
3346.0,0.0414188693283143
3345.0,0.0437233173051265
3344.0,0.0414444499799327
3343.0,0.0391400020031196
3342.0,0.0368609067570108
3341.0,0.0391653547338226
3340.0,0.0414700357774289
3339.0,0.0414700357774289
3338.0,0.0437749499349859
3337.0,0.0460540451810958
3336.0,0.0437491310235402
3335.0,0.0437491310235402
3334.0,0.0414444499799327
3333.0,0.0414444499799327
3332.0,0.0391653547338226
3331.0,0.0391653547338226
3330.0,0.0391653547338226
3329.0,0.0391653547338226
3328.0,0.0391653547338226
3327.0,0.0414444499799327
3326.0,0.0391400020031196
3325.0,0.0391400020031196
3324.0,0.0391400020031196
3323.0,0.0391400020031196
3322.0,0.0414444499799327
3321.0,0.0437233173051265
3320.0,0.0414188693283143
3319.0,0.0414188693283143
3318.0,0.0368357870459745
3317.0,0.0368609067570108
3316.0,0.0345815835443801
3315.0,0.0345815835443801
3314.0,0.0345815835443801
3313.0,0.0345566917998642
3312.0,0.0368357870459745
3311.0,0.0368357870459745
3310.0,0.0391400020031196
3309.0,0.0391653547338226
3308.0,0.0368860315211929
3307.0,0.0368860315211929
3306.0,0.0391653547338226
3305.0,0.0391400020031196
3304.0,0.0368357870459745
3303.0,0.0368357870459745
3302.0,0.0368357870459745
3301.0,0.0345566917998642
3300.0,0.0368609067570108
3299.0,0.0345566917998642
3298.0,0.0345566917998642
3297.0,0.0345566917998642
3296.0,0.0368609067570108
3295.0,0.0368609067570108
3294.0,0.0368609067570108
3293.0,0.0391400020031196
3292.0,0.0391400020031196
3291.0,0.0414188693283143
3290.0,0.0391146543711675
3289.0,0.0368106723865714
3288.0,0.0368106723865714
3287.0,0.0368106723865714
3286.0,0.0345318050613774
3285.0,0.0345318050613774
3284.0,0.0345318050613774
3283.0,0.0345318050613774
3282.0,0.0345318050613774
3281.0,0.0345318050613774
3280.0,0.0368357870459745
3279.0,0.0368357870459745
3278.0,0.0345566917998642
3277.0,0.0345566917998642
3276.0,0.0345566917998642
3275.0,0.0345566917998642
3274.0,0.0345318050613774
3273.0,0.0322280560022177
3272.0,0.0345318050613774
3271.0,0.0368106723865714
3270.0,0.0368106723865714
3269.0,0.0368106723865714
3268.0,0.0368106723865714
3267.0,0.0345069233274125
3266.0,0.0345069233274125
3265.0,0.0322034071465996
3264.0,0.0322034071465996
3263.0,0.0345069233274125
3262.0,0.0322280560022177
3261.0,0.0322280560022177
3260.0,0.0299489607561071
3259.0,0.0299245398214065
3258.0,0.0299245398214065
3257.0,0.0322280560022177
3256.0,0.0322280560022177
3255.0,0.0322527098152683
3254.0,0.0345566917998642
3253.0,0.0345566917998642
3252.0,0.0345566917998642
3251.0,0.0345566917998642
3250.0,0.0299733866026385
3249.0,0.0322527098152683
3248.0,0.0322527098152683
3247.0,0.0322527098152683
3246.0,0.0322773685872354
3245.0,0.0322773685872354
3244.0,0.0345815835443801
3243.0,0.0322773685872354
3242.0,0.0322773685872354
3241.0,0.0299733866026385
3240.0,0.0299489607561071
3239.0,0.0276454445752945
3238.0,0.0299245398214065
3237.0,0.0299245398214065
3236.0,0.0322280560022177
3235.0,0.0322280560022177
3234.0,0.0299489607561071
3233.0,0.0299489607561071
3232.0,0.0299489607561071
3231.0,0.0276454445752945
3230.0,0.0276454445752945
3229.0,0.0276212564718694
3228.0,0.0299001237970634
3227.0,0.0299001237970634
3226.0,0.0299001237970634
3225.0,0.0299001237970634
3224.0,0.0299245398214065
3223.0,0.0322280560022177
3222.0,0.0322527098152683
3221.0,0.0322773685872354
3220.0,0.0322773685872354
3219.0,0.0322773685872354
3218.0,0.0299733866026385
3217.0,0.0299489607561071
3216.0,0.0299245398214065
3215.0,0.0299245398214065
3214.0,0.0299245398214065
3213.0,0.0299245398214065
3212.0,0.0299245398214065
3211.0,0.0299245398214065
3210.0,0.0299245398214065
3209.0,0.0299245398214065
3208.0,0.0299245398214065
3207.0,0.0299245398214065
3206.0,0.0299245398214065
3205.0,0.0299245398214065
3204.0,0.0299245398214065
3203.0,0.0299245398214065
3202.0,0.0299245398214065
3201.0,0.0299245398214065
3200.0,0.0299245398214065
3199.0,0.0299245398214065
3198.0,0.0299245398214065
3197.0,0.0276212564718694
3196.0,0.0276212564718694
3195.0,0.0276212564718694
