Wavelength,Flux
947.981,17.43223
948.155,-32.49791
948.329,60.99149
948.503,12.85588
948.676,22.24367
948.85,91.8179
949.024,32.79011
949.197,33.05822
949.371,17.43908
949.545,-2.96144
949.718,-41.41553
949.892,1.39332
950.066,45.87489
950.239,-18.77747
950.413,-11.89273
950.586,79.62708
950.76,-49.45772
950.934,73.71066
951.107,-2.50228
951.281,-43.9596
951.454,-66.83908
951.628,52.08865
951.801,55.77287
951.975,-46.01552
952.148,24.75515
952.322,-38.92922
952.495,-6.85683
952.668,106.50413
952.842,26.14516
953.015,-73.93446
953.189,-32.49029
953.362,117.59084
953.535,-95.69124
953.709,-16.0197
953.882,6.66428
954.055,40.13107
954.229,36.01348
954.402,-51.71798
954.575,75.72607
954.748,30.49723
954.922,92.01789
955.095,12.85386
955.268,-11.20362
955.441,35.10528
955.614,82.21224
955.788,10.10006
955.961,1.62478
956.134,-20.60383
956.307,-65.43311
956.48,-25.63514
956.653,26.81555
956.826,-63.59039
956.999,-0.66858
957.173,-51.51704
957.346,6.89611
957.519,17.20993
957.692,-29.51719
957.865,-40.07555
958.038,18.58476
958.211,-21.05898
958.384,15.144
958.557,-9.14916
958.73,69.52827
958.903,71.21681
959.076,-104.73591
959.248,12.39168
959.421,106.7163
959.594,34.41229
959.767,84.47129
959.94,-45.10577
960.113,39.2241
960.286,-19.22851
960.458,138.98396
960.631,-10.74715
960.804,-0.21007
960.977,-121.10653
961.15,54.59655
961.322,48.17718
961.495,97.79029
961.668,-16.47937
961.841,-50.59213
962.013,-8.45746
962.186,57.43658
962.359,-46.2375
962.531,56.92344
962.704,-45.09518
962.877,-59.96773
963.049,-3.87524
963.222,40.14054
963.394,50.91864
963.567,-36.61091
963.74,-37.77702
963.912,124.43539
964.085,49.35402
964.257,7.34817
964.43,27.05083
964.602,10.79067
964.775,20.40975
964.947,35.53288
965.12,65.14361
965.292,100.75278
965.465,96.59875
965.637,116.55396
965.809,-0.4387
965.982,61.44945
966.154,-81.01038
966.327,-26.05685
966.499,2.07977
966.671,-1.35426
966.844,93.14109
967.016,110.49628
967.188,-29.50108
967.361,73.31929
967.533,129.73416
967.705,43.56324
967.877,-45.27844
968.05,12.38005
968.222,8.02766
968.394,25.89173
968.566,43.76136
968.739,101.17889
968.911,72.92472
969.083,101.33595
969.255,35.98237
969.427,142.34168
969.599,68.98844
969.771,10.32106
969.944,110.1255
970.116,103.8366
970.288,-41.41877
970.46,2.76706
970.632,-8.67574
970.804,84.59355
970.976,70.83042
971.148,17.65022
971.32,64.17183
971.492,41.71474
971.664,9.4121
971.836,70.86944
972.008,43.58382
972.18,-14.8575
972.352,50.86667
972.523,53.19675
972.695,65.57074
972.867,1.62147
973.039,31.41091
973.211,163.85893
973.383,82.44151
973.555,105.87054
973.726,60.94364
973.898,8.2558
974.07,-25.13956
974.242,55.44321
974.414,3.91167
974.585,-16.45492
974.757,10.77129
974.929,77.22639
975.101,51.58556
975.272,24.97628
975.444,130.69334
975.616,82.50773
975.787,22.20896
975.959,49.51298
976.131,73.82318
976.302,54.9942
976.474,135.97533
976.645,106.1827
976.817,24.04766
976.988,102.90534
977.16,-24.88955
977.332,105.87054
977.503,-18.97111
977.675,39.61398
977.846,8.94209
978.018,54.57505
978.189,82.05655
978.361,-41.60252
978.532,21.9837
978.703,-2.49875
978.875,100.24708
979.046,47.64031
979.218,57.52945
979.389,63.46035
979.56,1.39245
979.732,34.61422
979.903,72.73015
980.075,-16.46647
980.246,32.11309
980.417,17.65436
980.588,72.48962
980.76,65.83597
980.931,20.876
981.102,86.28398
981.273,22.26292
981.445,28.68518
981.616,82.6642
981.787,102.15141
981.958,33.26913
982.13,-3.41679
982.301,-75.069
982.472,-21.50557
982.643,4.83128
982.814,-6.39838
982.985,-10.06536
983.156,55.9579
983.327,-24.94572
983.499,-40.52456
983.67,47.24201
983.841,59.2297
984.012,15.14519
984.183,6.43668
984.354,73.4174
984.525,-40.31431
984.696,32.80818
984.867,106.64887
985.038,-36.64245
985.209,-63.1766
985.38,41.3056
985.55,-10.97541
985.721,-11.2089
985.892,-32.93302
986.063,51.6018
986.234,-75.30998
986.405,-34.35515
986.576,125.37151
986.747,44.7541
986.917,49.55978
987.088,42.92017
987.259,21.34094
987.43,-8.2264
987.601,-27.92242
987.771,27.07636
987.942,32.31429
988.113,65.63281
988.283,-10.28491
988.454,20.66806
988.625,80.71524
988.796,9.6495
988.966,98.05831
989.137,-30.88687
989.308,-26.78724
989.478,46.5732
989.649,-34.13122
989.819,64.74179
989.99,25.00371
990.161,52.78869
990.331,30.27771
990.502,-27.94873
990.672,15.61326
990.843,-27.68895
991.013,-72.08928
991.184,79.82466
991.354,4.60251
991.525,65.38815
991.695,78.25243
991.866,10.10801
992.036,59.89852
992.206,-114.7212
992.377,47.73776
992.547,-46.9434
992.718,41.29256
992.888,6.66848
993.058,30.76019
993.229,19.74752
993.399,18.81834
993.569,-14.6469
993.74,-94.02717
993.91,-27.24782
994.08,26.83027
994.251,35.09974
994.421,-34.09114
994.591,40.8601
994.761,36.93577
994.931,32.12574
995.102,53.68436
995.272,-93.40515
995.442,7.12308
995.612,-23.11634
995.782,91.37412
995.953,-13.71823
996.123,37.17078
996.293,-106.30688
996.463,-80.52059
996.633,11.71829
996.803,15.37069
996.973,45.65299
997.143,-27.70848
997.313,-107.28981
997.483,28.903
997.653,-7.77191
997.823,-19.67615
997.993,17.21264
998.163,69.23906
998.333,-1.81547
998.503,55.07213
998.673,7.35742
998.843,-49.8617
999.013,-32.73215
999.183,38.79342
999.353,86.81786
999.523,55.94909
999.692,-0.89788
999.862,-32.51063
1000.032,54.65273
1000.202,5.74509
1000.372,16.06546
1000.542,-47.16528
1000.711,-12.12471
1000.881,23.39615
1001.051,-7.9967
1001.221,-23.12541
1001.39,-8.45613
1001.56,13.7715
1001.73,-8.68795
1001.9,67.05554
1002.069,12.84781
1002.239,67.70589
1002.409,-29.76257
1002.578,59.0098
1002.748,90.95911
1002.917,54.60516
1003.087,55.07649
1003.257,45.44539
1003.426,-26.79987
1003.596,-33.1775
1003.765,-27.67814
1003.935,48.39106
1004.104,-90.62481
1004.274,44.73996
1004.444,-24.02733
1004.613,9.87099
1004.782,90.87257
1004.952,-43.49775
1005.121,-44.41806
1005.291,-13.03836
1005.46,19.96581
1005.63,22.70708
1005.799,81.44055
1005.969,18.11086
1006.138,20.6599
1006.307,-63.14703
1006.477,20.195
1006.646,11.47898
1006.815,-12.35194
1006.985,-12.35776
1007.154,-14.64805
1007.323,22.01636
1007.493,-70.2997
1007.662,12.86196
1007.831,-0.4389
1008,38.52462
1008.17,116.16965
1008.339,29.13442
1008.508,-29.52643
1008.677,-19.91304
1008.846,29.84066
1009.015,51.38894
1009.185,-88.14442
1009.354,62.18047
1009.523,32.57645
1009.692,-76.40861
1009.861,-20.83796
1010.03,-15.10414
1010.199,24.55126
1010.368,44.96557
1010.537,-35.26128
1010.707,14.46008
1010.876,104.35162
1011.045,34.38525
1011.214,5.75051
1011.383,-15.33816
1011.552,-3.41813
1011.72,27.30339
1011.889,-10.29216
1012.058,-39.3754
1012.227,-6.62448
1012.396,1.39464
1012.565,80.07896
1012.734,45.41312
1012.903,-25.42194
1013.072,-29.51719
1013.241,60.80564
1013.409,38.55499
1013.578,30.5309
1013.747,30.29921
1013.916,-65.43311
1014.085,41.06019
1014.254,2.54287
1014.422,41.03115
1014.591,7.3551
1014.76,-108.38541
1014.929,110.3799
1015.097,-16.93116
1015.266,0.01909
1015.435,-33.40396
1015.603,-22.89077
1015.772,-17.84906
1015.941,-32.96905
1016.109,29.11839
1016.278,7.35684
1016.447,56.62273
1016.615,-3.87737
1016.784,33.02434
1016.952,-75.78035
1017.121,-43.27532
1017.289,-12.12661
1017.458,-11.20362
1017.627,31.45054
1017.795,42.41484
1017.964,-9.37325
1018.132,-62.99176
1018.301,21.12676
1018.469,-2.04447
1018.637,59.6835
1018.806,35.33167
1018.974,-3.41813
1019.143,24.99977
1019.311,5.062
1019.48,5.5191
1019.648,-49.87335
1019.816,-48.30014
1019.985,36.25403
1020.153,67.4607
1020.321,75.2857
1020.49,22.02848
1020.658,7.58492
1020.826,6.89503
1020.995,31.17945
1021.163,-77.10199
1021.331,8.49451
1021.499,-52.63451
1021.668,39.00113
1021.836,-10.29055
1022.004,1.39409
1022.172,41.48906
1022.34,-74.62222
1022.509,50.23932
1022.677,-94.23436
1022.845,-29.99178
1023.013,47.70387
1023.181,-15.7868
1023.349,-24.27356
1023.517,-19.23002
1023.685,-48.3077
1023.853,103.26421
1024.021,-5.93994
1024.19,83.08315
1024.358,78.75431
1024.526,-18.08247
1024.694,-135.68293
1024.862,-24.48555
1025.03,64.24766
1025.198,-7.31758
1025.366,6.20653
1025.533,63.33111
1025.701,-16.70858
1025.869,4.59998
1026.037,-39.83067
1026.205,-31.81802
1026.373,-9.37105
1026.541,-23.5839
1026.709,-46.46667
1026.877,-19.9287
1027.044,8.96031
1027.212,67.70053
1027.38,-11.21772
1027.548,37.38229
1027.716,-5.02427
1027.883,-53.7844
1028.051,5.05922
1028.219,57.58381
1028.387,119.83483
1028.554,19.96581
1028.722,-107.673
1028.89,-59.514
1029.058,-10.53129
1029.225,77.59579
1029.393,-4.33377
1029.561,-53.54688
1029.728,41.50209
1029.896,53.42576
1030.063,63.11195
1030.231,75.78009
1030.399,-37.76815
1030.566,-27.47922
1030.734,-25.42794
1030.901,-11.66819
1031.069,27.97769
1031.236,24.32976
1031.404,8.95678
1031.571,8.9596
1031.739,-34.79737
1031.906,0.70649
1032.074,38.77503
1032.241,-31.58391
1032.409,36.25403
1032.576,-59.29407
1032.744,-42.36501
1032.911,-9.13984
1033.078,64.30368
1033.246,77.57735
1033.413,72.7072
1033.58,58.94452
1033.748,-35.4683
1033.915,-82.45661
1034.082,-17.62683
1034.25,-23.10549
1034.417,-33.86208
1034.584,44.72938
1034.752,0.70699
1034.919,-60.19222
1035.086,-14.18959
1035.253,30.49723
1035.421,30.27295
1035.588,-60.88927
1035.755,-33.41179
1035.922,47.27556
1036.089,-10.98403
1036.257,48.65466
1036.424,56.66733
1036.591,92.57143
1036.758,26.87051
1036.925,-9.3762
1037.092,-19.22851
1037.259,11.24189
1037.426,11.71551
1037.593,-13.95707
1037.76,-30.42877
1037.927,73.93993
1038.094,-26.56636
1038.262,-69.32823
1038.429,6.66848
1038.596,26.84928
1038.762,12.63168
1038.929,-45.10224
1039.096,11.48622
1039.263,-30.6698
1039.43,26.16164
1039.597,-11.89646
1039.764,-4.33309
1039.931,41.97334
1040.098,-8.23221
1040.265,54.85164
1040.432,-17.85747
1040.598,-102.49248
1040.765,16.74769
1040.932,-91.5133
1041.099,-24.26784
1041.266,15.15115
1041.432,-14.19517
1041.599,36.47459
1041.766,-52.67571
1041.933,-121.67761
1042.099,-19.21647
1042.266,91.35239
1042.433,46.14773
1042.6,-88.15131
1042.766,9.18304
1042.933,-70.9877
1043.1,16.29719
1043.266,-23.59317
1043.433,27.54125
1043.6,9.64116
1043.766,-11.20714
1043.933,18.81094
1044.099,46.61004
1044.266,1.39398
1044.433,-49.69087
1044.599,2.99863
1044.766,-22.89257
1044.932,-29.99648
1045.099,27.54778
1045.265,-19.92242
1045.432,-50.57237
1045.598,-32.53875
1045.765,11.26226
1045.931,-72.57035
1046.097,-13.7279
