wavelength_nm,intensity,spectrum_id,spectrum_name,point_index,x_unit,y_unit
368.759,16.572474999999997,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,107,nm,absorbance
368.977,19.860841,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,108,nm,absorbance
369.194,30.292837,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,109,nm,absorbance
369.412,27.456050000000005,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,110,nm,absorbance
369.629,24.409073,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,111,nm,absorbance
369.847,20.125007,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,112,nm,absorbance
370.065,22.597892999999996,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,113,nm,absorbance
370.282,24.470079,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,114,nm,absorbance
370.5,27.698373000000004,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,115,nm,absorbance
370.717,25.093008,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,116,nm,absorbance
370.935,24.646836999999998,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,117,nm,absorbance
371.152,23.968790000000002,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,118,nm,absorbance
371.37,26.281038000000002,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,119,nm,absorbance
371.588,27.320411,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,120,nm,absorbance
371.805,31.465873999999996,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,121,nm,absorbance
372.022,27.468225,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,122,nm,absorbance
372.24,30.458978000000002,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,123,nm,absorbance
372.457,25.700509,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,124,nm,absorbance
372.675,36.934022000000006,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,125,nm,absorbance
372.892,33.16630500000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,126,nm,absorbance
373.11,33.010505,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,127,nm,absorbance
373.327,28.707872,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,128,nm,absorbance
373.544,33.11025,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,129,nm,absorbance
373.762,35.555516,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,130,nm,absorbance
373.979,32.792061000000004,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,131,nm,absorbance
374.196,31.859821999999998,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,132,nm,absorbance
374.414,33.398695999999994,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,133,nm,absorbance
374.631,37.908998999999994,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,134,nm,absorbance
374.848,38.376119,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,135,nm,absorbance
375.066,41.492918,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,136,nm,absorbance
375.283,39.260426,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,137,nm,absorbance
375.5,39.039931,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,138,nm,absorbance
375.717,39.35154999999999,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,139,nm,absorbance
375.935,39.112239,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,140,nm,absorbance
376.152,40.27321300000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,141,nm,absorbance
376.369,36.819409,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,142,nm,absorbance
376.586,38.074898,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,143,nm,absorbance
376.803,40.646689,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,144,nm,absorbance
377.02,44.785287999999994,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,145,nm,absorbance
377.238,46.733147,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,146,nm,absorbance
377.455,44.377185,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,147,nm,absorbance
377.672,42.50995200000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,148,nm,absorbance
377.889,39.190194000000005,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,149,nm,absorbance
378.106,40.849218,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,150,nm,absorbance
378.323,41.62263600000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,151,nm,absorbance
378.54,44.284986999999994,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,152,nm,absorbance
378.757,42.472274999999996,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,153,nm,absorbance
378.974,42.240193,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,154,nm,absorbance
379.191,42.946797999999994,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,155,nm,absorbance
379.408,42.876361,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,156,nm,absorbance
379.625,37.700551000000004,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,157,nm,absorbance
379.842,38.697215,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,158,nm,absorbance
380.059,43.139603,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,159,nm,absorbance
380.276,49.3297,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,160,nm,absorbance
380.493,45.862509,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,161,nm,absorbance
380.71,43.205827,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,162,nm,absorbance
380.927,40.586387,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,163,nm,absorbance
381.143,46.957612,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,164,nm,absorbance
381.36,47.163785000000004,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,165,nm,absorbance
381.577,55.55890000000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,166,nm,absorbance
381.794,52.112038,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,167,nm,absorbance
382.011,49.840676,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,168,nm,absorbance
382.228,43.824622,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,169,nm,absorbance
382.444,43.683304,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,170,nm,absorbance
382.661,48.55519400000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,171,nm,absorbance
382.878,48.19940600000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,172,nm,absorbance
383.095,49.42059,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,173,nm,absorbance
383.311,49.124033999999995,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,174,nm,absorbance
383.528,51.34617000000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,175,nm,absorbance
383.745,51.21727,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,176,nm,absorbance
383.962,51.53332400000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,177,nm,absorbance
384.178,47.317565,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,178,nm,absorbance
384.395,46.333364,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,179,nm,absorbance
384.612,44.64476,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,180,nm,absorbance
384.828,45.95201600000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,181,nm,absorbance
385.045,45.274031,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,182,nm,absorbance
385.261,43.27953900000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,183,nm,absorbance
385.478,45.050974,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,184,nm,absorbance
385.695,40.62709400000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,185,nm,absorbance
385.911,39.240954,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,186,nm,absorbance
386.128,39.836772,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,187,nm,absorbance
386.344,43.488119000000005,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,188,nm,absorbance
386.561,46.860662000000005,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,189,nm,absorbance
386.777,46.157523999999995,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,190,nm,absorbance
386.994,51.497108000000004,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,191,nm,absorbance
387.21,52.040265,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,192,nm,absorbance
387.427,52.086211000000006,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,193,nm,absorbance
387.643,50.742188,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,194,nm,absorbance
387.86,53.26115600000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,195,nm,absorbance
388.076,57.6419,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,196,nm,absorbance
388.292,51.748811,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,197,nm,absorbance
388.509,49.113868,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,198,nm,absorbance
388.725,40.55461700000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,199,nm,absorbance
388.942,42.887068000000006,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,200,nm,absorbance
389.158,37.081214,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,201,nm,absorbance
389.374,36.596657,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,202,nm,absorbance
389.591,36.928762,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,203,nm,absorbance
389.807,42.36910999999999,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,204,nm,absorbance
390.023,50.436315,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,205,nm,absorbance
390.239,49.784796,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,206,nm,absorbance
390.456,44.63168399999999,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,207,nm,absorbance
390.672,39.307384,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,208,nm,absorbance
390.888,38.872965,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,209,nm,absorbance
391.104,42.815149999999996,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,210,nm,absorbance
391.321,44.141611,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,211,nm,absorbance
391.537,45.201851,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,212,nm,absorbance
391.753,43.37727700000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,213,nm,absorbance
391.969,40.170414,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,214,nm,absorbance
392.185,41.714398,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,215,nm,absorbance
392.401,46.056650000000005,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,216,nm,absorbance
392.618,51.877058,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,217,nm,absorbance
392.834,50.626622,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,218,nm,absorbance
393.05,49.377084,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,219,nm,absorbance
393.266,45.75358,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,220,nm,absorbance
393.482,44.80155,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,221,nm,absorbance
393.698,43.098330000000004,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,222,nm,absorbance
393.914,46.069978000000006,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,223,nm,absorbance
394.13,53.381274999999995,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,224,nm,absorbance
394.346,53.512076,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,225,nm,absorbance
394.562,53.469575,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,226,nm,absorbance
394.778,47.539788,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,227,nm,absorbance
394.994,48.510302,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,228,nm,absorbance
395.21,45.517531000000005,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,229,nm,absorbance
395.426,46.160520999999996,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,230,nm,absorbance
395.642,47.761776,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,231,nm,absorbance
395.858,48.965489,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,232,nm,absorbance
396.073,49.75989799999999,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,233,nm,absorbance
396.289,48.94050700000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,234,nm,absorbance
396.505,46.862579000000004,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,235,nm,absorbance
396.721,48.029561,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,236,nm,absorbance
396.937,46.429894000000004,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,237,nm,absorbance
397.153,45.668541000000005,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,238,nm,absorbance
397.369,45.969669999999994,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,239,nm,absorbance
397.584,45.585420000000006,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,240,nm,absorbance
397.8,46.082583,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,241,nm,absorbance
398.016,43.005097,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,242,nm,absorbance
398.232,45.218013,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,243,nm,absorbance
398.447,47.19153300000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,244,nm,absorbance
398.663,44.148747,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,245,nm,absorbance
398.879,41.511846,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,246,nm,absorbance
399.094,40.53184899999999,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,247,nm,absorbance
399.31,43.24327,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,248,nm,absorbance
399.526,41.71861,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,249,nm,absorbance
399.741,40.042215,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,250,nm,absorbance
399.957,40.418387,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,251,nm,absorbance
400.173,41.172405000000005,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,252,nm,absorbance
400.388,42.885414,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,253,nm,absorbance
400.604,39.90966099999999,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,254,nm,absorbance
400.82,39.146355,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,255,nm,absorbance
401.035,41.46714,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,256,nm,absorbance
401.251,40.927312,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,257,nm,absorbance
401.466,45.343854,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,258,nm,absorbance
401.682,42.090869000000005,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,259,nm,absorbance
401.897,43.710527000000006,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,260,nm,absorbance
402.113,40.612514,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,261,nm,absorbance
402.328,41.323325,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,262,nm,absorbance
402.544,40.498643,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,263,nm,absorbance
402.759,38.185655,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,264,nm,absorbance
402.974,36.35396,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,265,nm,absorbance
403.19,41.824051000000004,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,266,nm,absorbance
403.405,41.425938,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,267,nm,absorbance
403.621,35.386142,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,268,nm,absorbance
403.836,31.200394999999997,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,269,nm,absorbance
404.051,34.59949999999999,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,270,nm,absorbance
404.267,43.174825999999996,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,271,nm,absorbance
404.482,41.490069,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,272,nm,absorbance
404.697,40.110872,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,273,nm,absorbance
404.913,36.979145,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,274,nm,absorbance
405.128,38.29558100000001,7ab8b416-1f33-4997-becf-fc15c458fba0,H2O,275,nm,absorbance
