wavelength_nm,intensity
476.442,8450.30222
476.652,8582.62884
476.863,8632.13778
477.073,8337.97647
477.284,8501.75902
477.494,8831.93054
477.704,9309.46149
477.915,9501.7548
478.125,8966.27746
478.335,9626.59818
478.546,9896.02456
478.756,9270.38717
478.966,9429.81966
479.177,9631.04135
479.387,10136.52538
479.597,9756.66134
479.807,9814.24133
480.018,10026.77455
480.228,10154.44304
480.438,9964.32404
480.648,10157.07815
480.858,10836.15761
481.068,10199.10775
481.279,10586.95373
481.489,10642.05138
481.699,10769.65374
481.909,10610.44603
482.119,11070.29655
482.329,11097.81069
482.539,11390.35813
482.749,11447.53667
482.959,11336.326
483.169,11434.75171
483.379,11687.68984
483.589,11954.01032
483.799,11443.71779
484.009,11449.72635
484.219,12028.03436
484.429,12213.39924
484.639,11761.91111
484.849,11977.0633
485.059,12335.81474
485.268,12634.84514
485.478,12419.34283
485.688,11979.57045
485.898,12341.57828
486.108,12772.77565
486.317,12899.07462
486.527,12709.83152
486.737,13077.7076
486.947,12896.2417
487.156,13181.97649
487.366,12617.58264
487.576,12867.39685
487.785,12861.98334
487.995,12737.48906
488.205,12977.28642
488.414,13107.76714
488.624,13238.98396
488.834,12960.50141
489.043,13070.88948
489.253,13148.79321
489.462,13399.84144
489.672,13475.45283
489.882,13604.97606
490.091,13940.41767
490.301,13780.17172
490.51,13577.88122
490.72,13731.11417
490.929,13973.08371
491.138,14279.01072
491.348,13898.51666
491.557,13874.40378
491.767,14339.54903
491.976,14229.56549
492.185,13980.55547
492.395,13969.45504
492.604,14331.67318
492.813,14424.72298
493.023,14469.42054
493.232,14399.92668
493.441,14517.31427
493.651,14876.62271
493.86,14288.56961
494.069,14658.34346
494.278,14919.59848
494.488,15137.88251
494.697,14951.70725
494.906,14917.078
495.115,15150.82202
495.324,15023.70137
495.533,15251.02762
495.743,15228.86462
495.952,15687.62536
496.161,15722.29435
496.37,15534.453
496.579,15797.19281
496.788,15894.94777
496.997,16279.95924
497.206,16076.27781
497.415,15971.66628
497.624,16265.7145
497.833,16499.70808
498.042,16421.92429
498.251,16753.0153
498.46,16657.32931
498.669,16761.05427
498.878,16540.29583
499.087,16539.58778
499.296,17026.41358
499.504,17214.15386
499.713,16593.04874
499.922,16705.79305
500.131,17163.72373
500.34,17480.57087
500.549,17073.35346
500.757,16753.24698
500.966,17336.99924
501.175,17072.48762
501.384,17485.09005
501.592,17150.83928
501.801,17578.037
502.01,17621.26328
502.218,17285.44686
502.427,17449.54894
502.636,17444.51185
502.844,17669.17783
503.053,17384.67952
503.262,17268.44537
503.47,17599.00569
503.679,17631.9378
503.887,17324.32541
504.096,17453.75453
504.304,17574.95841
504.513,17639.54435
504.721,17655.76438
504.93,17529.74542
505.138,17890.77701
505.347,18082.35942
505.555,17354.48199
505.764,17562.06698
505.972,17948.98508
506.18,17499.33806
506.389,17343.99892
506.597,17517.88994
506.806,17712.44823
507.014,17875.35616
507.222,17710.75567
507.431,17782.63456
507.639,17684.11362
507.847,17951.88982
508.055,17850.89108
508.264,18143.40379
508.472,18478.72651
508.68,18061.90377
508.888,18110.8883
509.096,18139.71181
509.305,18773.76058
509.513,18433.90033
509.721,18164.91286
509.929,18254.64354
510.137,18396.38928
510.345,18517.72471
510.553,18336.00408
510.762,18239.80323
510.97,18532.9697
511.178,18667.32214
511.386,19038.65446
511.594,18690.81708
511.802,18718.29516
512.01,18580.95653
512.218,18611.05953
512.426,18816.80615
512.634,19250.27233
512.842,18846.04467
513.049,18816.81783
513.257,18585.82377
513.465,19210.02748
513.673,18927.41409
513.881,18814.61402
514.089,18857.97362
514.297,19116.32047
514.504,19080.85224
514.712,18831.79634
514.92,19126.97732
515.128,19247.42683
515.336,19090.46054
515.543,19207.18362
515.751,19002.56997
515.959,19428.86432
516.166,18994.50649
516.374,19033.59887
516.582,19430.9734
516.789,19442.64741
516.997,19162.54024
517.205,19202.6747
517.412,19084.30334
517.62,19597.73014
517.827,19388.88239
518.035,19224.08962
518.243,18980.28986
518.45,19020.56525
518.658,19076.75974
518.865,18917.23012
519.073,18697.95798
519.28,19411.04067
519.488,18894.93859
519.695,18702.40319
519.902,18699.95642
520.11,18697.31129
520.317,19004.82591
520.525,18990.67284
520.732,18455.87827
520.939,18820.51044
521.147,18729.54536
521.354,18641.3927
521.561,18531.40625
521.769,18692.53983
521.976,18715.67104
522.183,18656.4195
522.391,18406.09534
522.598,18868.70803
522.805,19034.35734
523.012,18853.55534
523.219,18827.21777
523.427,19096.32894
523.634,19078.40623
523.841,19010.01549
524.048,19049.07067
524.255,19158.56169
524.462,19413.23366
524.669,18942.9339
524.877,19474.58183
525.084,19140.08554
525.291,19238.37486
525.498,19071.43772
525.705,19561.76335
525.912,20126.69171
526.119,19550.86119
526.326,19399.07929
526.533,19685.73055
526.74,19767.89841
526.947,19694.8912
527.153,19623.72964
527.36,20021.20062
527.567,19666.50287
527.774,20144.82668
527.981,19498.53005
528.188,19539.12545
528.395,19793.12499
528.602,19838.07798
528.808,19816.58688
529.015,19479.78734
529.222,20110.04495
529.429,19988.70761
529.635,19612.93192
529.842,19893.44921
530.049,20369.31308
530.256,19976.72452
530.462,20020.71706
530.669,19803.4833
530.876,20098.3531
531.082,19873.10905
531.289,20384.29662
531.495,20175.90044
531.702,20449.56742
531.909,20282.35002
532.115,20408.36139
532.322,20433.22005
532.528,20417.17059
532.735,20527.12576
532.941,20138.67156
533.148,20000.29378
533.354,20327.03026
533.561,20364.0539
533.767,20338.7109
533.974,20127.92342
534.18,20595.19338
534.387,20434.47716
534.593,20372.01333
534.799,20371.63099
535.006,20647.25674
535.212,20708.61556
535.418,20377.83092
535.625,20362.1092
535.831,20945.77707
536.037,20840.63507
536.244,20782.61273
536.45,20594.76934
536.656,20930.07342
536.862,21028.86312
537.068,20647.91843
537.275,20691.62285
537.481,21313.07648
537.687,20822.96131
537.893,21209.96425
538.099,20873.49526
538.305,21185.79479
538.512,21280.54979
538.718,20746.06534
538.924,21094.99448
539.13,21062.55975
539.336,21039.53689
539.542,21036.32127
539.748,20986.12435
539.954,20853.47806
540.16,21400.83376
540.366,20796.30314
540.572,21124.27921
540.778,20932.438
540.984,20985.83483
541.19,20751.77633
541.396,20697.08197
541.602,21044.03288
541.807,20713.27809
542.013,20532.74654
542.219,20630.8131
542.425,20886.01496
542.631,20752.54178
542.837,20985.99667
543.042,20635.13819
543.248,20637.4039
543.454,20732.93306
543.66,20546.82937
543.865,20500.80068
544.071,20922.0663
544.277,20733.57467
544.483,20523.86839
544.688,20572.3459
544.894,20788.20861
545.1,20858.6884
545.305,20908.77466
545.511,20786.31354
545.716,20640.80192
545.922,20754.05375
546.128,20702.65404
546.333,20695.317
546.539,20982.01471
546.744,20660.60005
546.95,20936.07878
547.155,20791.97926
547.361,20888.48015
547.566,20888.1129
547.772,20899.5574
547.977,20564.84638
548.182,20670.04841
548.388,21025.73371
548.593,20550.65203
548.799,20838.9747
549.004,20920.79115
549.209,20989.63827
549.415,20929.40263
549.62,20851.77231
549.825,21095.17325
550.031,20983.76062
550.236,20994.5896
550.441,21082.19732
550.646,21102.9487
550.852,21312.75779
551.057,21120.76466
551.262,21030.23979
551.467,21415.54451
551.672,21023.36377
551.878,21021.74215
552.083,20932.40535
552.288,21338.61442
552.493,21198.69783
552.698,21255.13996
552.903,21141.93671
553.108,21326.34589
553.313,21482.31331
553.518,21206.49137
553.723,21496.65601
553.928,21604.01906
554.133,21430.57643
554.338,21490.52164
554.543,21559.25907
554.748,21832.08375
554.953,21699.94962
555.158,21552.96533
555.363,21388.16198
555.568,21469.40402
555.773,21830.12601
555.978,21755.1965
556.182,21720.42498
556.387,21705.23363
556.592,21684.62964
556.797,21760.28527
557.002,21545.64619
557.206,21880.43303
557.411,22014.7731
557.616,21693.30398
557.821,21853.47531
558.025,21858.9954
558.23,21615.14235
558.435,21569.71506
558.64,21693.0492
558.844,22061.571
559.049,21589.40645
559.253,21673.08824
559.458,21654.94664
559.663,21890.91465
559.867,21720.21247
560.072,21619.69932
560.276,21528.2027
560.481,21474.47797
560.685,21772.01281
560.89,21404.67286
561.094,21573.21672
561.299,21551.94415
561.503,21311.66548
561.708,21527.93405
561.912,21093.37641
562.117,21492.49228
562.321,21362.22907
562.525,21209.62251
562.73,21531.06457
562.934,21533.4634
563.139,21322.55144
563.343,21588.8526
563.547,21400.92256
563.752,21784.04452
563.956,21563.20393
564.16,21384.81528
564.364,21175.89682
564.569,21571.0884
564.773,21289.01947
564.977,21378.68049
565.181,21445.50309
565.385,21482.6251
565.59,21456.15423
565.794,21461.63028
565.998,21431.78969
566.202,21355.88887
566.406,21741.28149
566.61,21147.94278
566.814,21389.56531
567.018,21798.46478
567.222,21796.0335
567.426,21225.57037
567.63,21205.5779
567.834,21299.84746
568.038,21438.05553
568.242,20962.17939
568.446,21215.06522
568.65,21174.16357
568.854,21528.18767
569.058,21223.91849
569.262,21115.03787
569.466,21240.48808
569.67,21264.93726
569.874,21165.91816
570.078,21231.69298
570.281,21183.64135
570.485,21258.22688
570.689,21188.03647
570.893,21018.26258
571.097,21222.17845
571.3,21082.4714
571.504,21112.13926
571.708,20871.73179
571.912,20904.15816
572.115,20993.46187
572.319,20745.04673
572.523,20834.75811
572.726,21256.92863
572.93,20748.35673
573.133,20724.97673
573.337,20715.98512
573.541,21015.9424
573.744,20653.19243
573.948,20454.87384
574.151,20783.07672
574.355,21267.02561
574.558,20734.11065
574.762,20850.92486
574.965,20555.16671
575.169,20965.97825
575.372,21137.67639
575.576,20743.51523
575.779,20641.73788
575.983,21176.18353
576.186,20550.97735
576.389,20696.52145
576.593,20567.86186
576.796,20860.35684
577.0,20782.52987
577.203,20763.40373
577.406,20685.181
577.609,20563.87542
577.813,20768.02603
578.016,20617.08046
578.219,20628.6661
578.423,20750.15728
578.626,20879.28431
578.829,20606.61166
579.032,20313.62072
579.235,20846.27983
579.438,21021.01079
579.642,20487.17505
579.845,20491.95605
580.048,20541.49723
580.251,20369.0117
580.454,20713.07296
580.657,20388.35055
580.86,20564.45515
581.063,20233.39045
581.266,20120.94624
581.469,20304.63941
581.672,20440.84019
581.875,20645.38216
582.078,20425.14287
582.281,20240.91284
582.484,20231.79758
582.687,21108.4478
582.89,20258.13023
583.093,20131.69353
583.296,20408.30989
583.499,20642.86683
583.702,20245.22745
583.904,20298.54888
584.107,20346.49017
584.31,20456.87501
584.513,20363.56665
584.716,20245.95016
584.918,20585.16406
585.121,20483.35385
585.324,20272.26501
585.527,20427.40804
585.729,20513.11684
585.932,20645.46144
586.135,20409.12775
586.337,20140.95355
586.54,20455.57099
586.743,20529.5613
586.945,20373.44354
587.148,20534.7289
587.35,20747.86807
587.553,20467.36812
587.755,20483.84329
587.958,20635.64365
588.161,20621.4934
588.363,20653.61822
588.566,20516.14171
588.768,20709.4031
588.971,20771.17391
589.173,20736.50975
589.375,20487.27828
589.578,20458.82814
589.78,20485.71684
589.983,20582.80122
590.185,20431.21321
590.387,20019.22624
590.59,20200.58661
590.792,19904.3042
590.994,19628.88988
591.197,19671.11125
591.399,19677.05367
591.601,19528.74454
591.803,19261.18907
592.006,18941.70316
592.208,19440.63119
592.41,19442.94412
592.612,18847.73291
592.815,18983.50831
593.017,19252.75643
593.219,18868.25902
593.421,18569.12609
593.623,18539.05746
593.825,19192.70089
594.027,18836.21185
594.229,18475.15174
594.432,18467.33252
594.634,18465.72493
594.836,18525.32899
595.038,18539.73573
595.24,18666.40043
595.442,18394.23341
595.644,18489.97428
595.846,18112.96469
596.048,18448.36868
596.249,18245.53607
596.451,18224.04216
596.653,18269.7245
596.855,17931.75118
597.057,18210.53937
597.259,18834.32658
597.461,18253.70981
597.663,18362.35619
597.864,18383.07231
598.066,18342.16435
598.268,18227.22394
598.47,18285.00977
598.671,18136.30564
598.873,18082.79614
599.075,18115.33068
599.277,18335.35796
599.478,18200.22369
599.68,18467.16277
599.882,18391.81443
600.083,18133.01979
600.285,18668.07579
600.487,18221.06957
600.688,18305.61622
600.89,18321.18745
601.091,18575.53252
601.293,18610.7355
601.494,18353.3308
601.696,18233.89625
601.898,18999.85847
602.099,18847.46298
602.301,18642.77636
602.502,18426.5045
602.703,19065.60081
602.905,18818.48209
603.106,18888.34875
603.308,18730.17172
603.509,18959.4683
603.711,18814.2933
603.912,18720.92272
604.113,18754.13928
604.315,18848.81634
604.516,19281.87679
604.717,18516.37457
604.919,18852.33061
605.12,18916.90377
605.321,19096.84517
605.522,18962.91113
605.724,18945.06074
605.925,18828.21711
606.126,19240.25173
606.327,19068.62439
606.528,19279.00632
606.729,19343.31405
606.931,19305.67658
607.132,19371.53142
607.333,19171.11322
607.534,19426.68516
607.735,19517.1217
607.936,19052.8089
608.137,19552.67743
608.338,19173.11252
608.539,19491.8048
608.74,19231.15809
608.941,19286.69383
609.142,19735.57759
609.343,19603.18833
609.544,19412.71918
609.745,19312.02887
609.946,19581.60198
610.147,19484.86731
610.348,19505.27417
610.549,19504.28546
610.75,19557.54915
610.95,19709.70394
611.151,19267.59574
611.352,19404.78321
611.553,19668.99928
611.754,19580.76227
611.954,19658.80444
612.155,19480.22396
612.356,19656.80438
612.557,19549.86125
612.757,19649.7015
612.958,19210.02748
613.159,19800.96827
613.359,19467.83964
613.56,19160.93135
613.761,19417.23298
613.961,19429.23102
614.162,19157.07884
614.362,19205.10169
614.563,19229.82872
614.764,19468.91634
614.964,19169.3327
615.165,19297.77452
615.365,19165.50002
615.566,19404.81885
615.766,19605.41989
615.967,19353.95958
616.167,18875.97179
616.368,19090.42939
616.568,19691.27796
616.768,19151.01907
616.969,19284.6187
617.169,19357.44592
617.37,19038.80947
617.57,19618.44285
617.77,19025.81564
617.971,19388.03283
618.171,19241.8248
618.371,19035.35686
618.571,19255.7274
618.772,19189.19608
618.972,19319.19062
619.172,19071.51169
619.372,18911.97633
619.573,19209.9304
619.773,19398.95099
619.973,18867.87439
620.173,18955.6849
620.373,19112.77706
620.573,19041.83779
620.774,19231.90476
620.974,18948.34127
621.174,19181.49435
621.374,19020.71911
621.574,19059.47452
621.774,19264.59658
621.974,19101.45577
622.174,19110.13361
622.374,19170.07389
622.574,19083.91768
622.774,18990.60542
622.974,19141.53718
623.174,19239.60289
623.374,19239.60289
623.574,19286.51964
623.774,19235.63296
623.973,19349.05375
624.173,19138.05376
624.373,19498.65778
624.573,19273.07403
624.773,19274.97874
624.973,18984.38264
625.172,19111.36713
625.372,18834.60067
625.572,19158.04602
625.772,19209.57679
625.971,19006.31123
626.171,19158.69072
626.371,19257.62631
626.57,18616.6984
626.77,19087.71999
626.97,19332.8946
627.169,18707.69141
627.369,18849.92552
627.569,19105.86793
627.768,19039.96761
627.968,18552.17486
628.167,18636.95664
628.367,18917.84353
628.566,18754.52688
628.766,18632.74282
628.965,18614.67501
629.165,18958.13855
629.364,18847.98007
629.564,18634.75009
629.763,18588.78163
629.963,18636.29594
630.162,18568.45614
630.362,18214.18418
630.561,18553.21043
630.76,18488.75244
630.96,18199.68255
631.159,18341.72661
631.358,18381.38132
631.558,18221.13015
631.757,18230.5963
631.956,18231.47748
632.155,18142.14533
632.355,18185.66291
632.554,18163.11829
632.753,18156.52167
632.952,18051.61702
633.152,18075.8934
633.351,18174.14543
633.55,18098.24517
633.749,17789.31788
633.948,18141.27955
634.147,17887.24804
634.346,17541.54619
634.545,17640.06141
634.744,17859.34329
634.944,17713.10123
635.143,17702.25115
635.342,17865.58631
635.541,17734.28703
635.74,17699.6869
635.939,17593.15696
636.138,17688.40655
636.336,17891.29946
636.535,17482.28438
636.734,17498.36768
636.933,17720.43441
637.132,17834.73464
637.331,17635.55185
637.53,17840.62613
637.729,17824.6077
637.928,17853.2599
638.126,17926.10078
638.325,17514.17702
638.524,17718.78429
638.723,17594.39865
638.921,18027.04407
639.12,17610.63302
639.319,17822.27225
639.518,17860.03021
639.716,17939.96191
639.915,17385.71826
640.114,17522.19013
640.312,17835.06983
640.511,17902.46823
640.71,17737.70964
640.908,17546.10341
641.107,17833.46311
641.305,17819.23273
641.504,17704.117
641.702,17480.06379
