wavelength_nm,intensity
440.455,552.80247
440.668,516.7529
440.881,472.07331
441.094,474.00148
441.306,504.77496
441.519,529.04471
441.732,567.88567
441.945,537.39466
442.158,566.86086
442.37,503.60976
442.583,552.86329
442.796,505.51447
443.009,528.18733
443.222,520.86272
443.434,583.02357
443.647,608.05952
443.86,629.10144
444.072,602.94393
444.285,560.3987
444.498,637.16637
444.71,546.83787
444.923,568.7655
445.136,569.24212
445.348,575.93049
445.561,579.4227
445.773,607.01919
445.986,514.51629
446.198,570.37077
446.411,559.24961
446.623,668.29548
446.836,517.63504
447.048,533.55694
447.261,644.58103
447.473,600.8516
447.686,621.11078
447.898,675.42064
448.11,597.31775
448.323,931.59165
448.535,652.79212
448.748,620.36549
448.96,599.81087
449.172,666.51334
449.385,643.84983
449.597,640.7312
449.809,662.16718
450.021,682.21783
450.234,639.90393
450.446,702.38421
450.658,641.68438
450.87,600.15931
451.083,683.86709
451.295,732.97519
451.507,645.31263
451.719,585.32328
451.931,722.19558
452.143,665.26479
452.356,628.12458
452.568,659.2919
452.78,778.82069
452.992,613.08044
453.204,730.32422
453.416,682.04537
453.628,764.10782
453.84,674.36511
454.052,706.02007
454.264,739.85609
454.476,683.58921
454.688,745.44977
454.9,660.5143
455.112,662.57522
455.324,656.42974
455.536,695.74297
455.747,675.55306
455.959,712.02453
456.171,748.99991
456.383,696.36929
456.595,733.34487
456.807,704.99324
457.018,659.57663
457.23,709.35363
457.442,709.68518
457.654,696.62254
457.865,708.99791
458.077,749.3753
458.289,656.61957
458.501,737.33221
458.712,665.69783
458.924,760.20153
459.136,749.77911
459.347,701.03566
459.559,709.58304
459.77,741.5551
459.982,735.04822
460.194,796.69277
460.405,720.27542
460.617,731.40004
460.828,719.35372
461.04,700.906
461.251,750.77349
461.463,898.32566
461.674,763.94257
461.886,784.81217
462.097,689.49935
462.309,819.70276
462.52,731.7411
462.731,768.54438
462.943,765.40675
463.154,655.11248
463.366,781.25777
463.577,727.46185
463.788,789.55625
464.0,784.28007
464.211,801.78737
464.422,809.23195
464.634,805.96333
464.845,842.78221
465.056,790.43158
465.267,904.41053
465.478,777.76107
465.69,786.67672
465.901,844.17351
466.112,814.20533
466.323,811.48736
466.534,839.51589
466.745,873.88861
466.957,906.31674
467.168,789.38809
467.379,823.48686
467.59,809.69154
467.801,804.60775
468.012,819.17951
468.223,876.51386
468.434,880.30247
468.645,889.14655
468.856,914.47762
469.067,900.70716
469.278,876.20529
469.489,869.40954
469.7,859.16671
469.911,875.21701
470.122,929.8908
470.333,932.94965
470.543,929.30222
470.754,937.20152
470.965,968.07109
471.176,913.1904
471.387,1027.39864
471.598,875.50927
471.808,909.31833
472.019,917.53789
472.23,946.56511
472.441,976.93222
472.651,961.88874
472.862,946.2664
473.073,1028.47611
473.283,1031.3763
473.494,974.29904
473.705,949.81963
473.915,1024.72787
474.126,1098.00732
474.337,997.41286
474.547,1099.89141
474.758,1012.97108
474.968,1051.55057
475.179,1001.54339
475.389,1145.66206
475.6,1184.88842
475.81,1134.23505
476.021,1075.85576
476.231,1078.31123
476.442,1102.18633
476.652,1067.03355
476.863,951.47357
477.073,1077.656
477.284,1140.48487
477.494,1167.2774
477.704,1234.98348
477.915,1168.28578
478.125,1111.80802
478.335,1246.95182
478.546,1279.41761
478.756,1184.56472
478.966,1208.98026
479.177,1285.58316
479.387,1247.44254
479.597,1221.06415
479.807,1231.77237
480.018,1251.27766
480.228,1210.98967
480.438,1225.99826
480.648,1232.14357
480.858,1300.93818
481.068,1259.58064
481.279,1358.59452
481.489,1331.47869
481.699,1309.14683
481.909,1369.65156
482.119,1390.94255
482.329,1392.95155
482.539,1491.26062
482.749,1378.35863
482.959,1424.8305
483.169,1344.92055
483.379,1470.30982
483.589,1435.2103
483.799,1355.42969
484.009,1438.30844
484.219,1422.06219
484.429,1487.92528
484.639,1467.36274
484.849,1513.38307
485.059,1471.14545
485.268,1493.56158
485.478,1538.77299
485.688,1583.57712
485.898,1501.65228
486.108,1559.68714
486.317,1548.25011
486.527,1605.82896
486.737,1555.38252
486.947,1515.9918
487.156,1636.06292
487.366,1570.00208
487.576,1583.12244
487.785,1581.11487
487.995,1644.39274
488.205,1613.43639
488.414,1589.92993
488.624,1512.45447
488.834,1576.25871
489.043,1653.4146
489.253,1608.03351
489.462,1598.95403
489.672,1644.76547
489.882,1625.35169
490.091,1606.11831
490.301,1658.41089
490.51,1697.24052
490.72,1681.6251
490.929,1603.91488
491.138,1688.68642
491.348,1674.96094
491.557,1566.4589
491.767,1685.1561
491.976,1730.55538
492.185,1696.66218
492.395,1686.12062
492.604,1785.35192
492.813,1777.86831
493.023,1774.01009
493.232,1724.99424
493.441,1666.52811
493.651,1772.43653
493.86,1696.85597
494.069,1700.4061
494.278,1793.72982
494.488,1792.16146
494.697,1795.98541
494.906,1736.73108
495.115,1827.48405
495.324,1796.98177
495.533,1807.43935
495.743,1820.36801
495.952,1838.24049
496.161,1860.1663
496.37,1839.83802
496.579,1894.89528
496.788,1865.74824
496.997,1944.97865
497.206,1948.18983
497.415,1919.51829
497.624,1859.27434
497.833,1916.83846
498.042,1932.69413
498.251,1868.95748
498.46,2027.54652
498.669,1954.10013
498.878,2018.94714
499.087,1899.75566
499.296,1942.85273
499.504,2006.35596
499.713,2028.86696
499.922,2008.17235
500.131,2100.44213
500.34,2014.49668
500.549,2031.8724
500.757,1972.53293
500.966,1904.37446
501.175,1992.49366
501.384,1962.16125
501.592,2060.64099
501.801,2036.11566
502.01,2051.25615
502.218,2018.7812
502.427,2013.49092
502.636,1982.46313
502.844,2000.14461
503.053,2017.75032
503.262,1907.10991
