wavelength,intensity
405.1309466,-52.39409649
405.3229676,-40.36586543
405.5149886,40.24000417
405.7070095,46.61879703
405.8990305,8.754613608
406.0910515,-20.61833031
406.2830725,24.11200132
406.4750935,80.32964882
406.6671145,38.84050054
406.8591355,-16.13829949
407.0511564,-24.72457327
407.2431774,-2.468437815
407.4351984,37.64082368
407.6272194,2.891606552
407.8192404,-22.41084282
408.0112614,67.35021852
408.2032824,70.34282108
408.3953034,49.36726362
408.5873243,24.72284314
408.7793453,-24.87822503
408.9713663,-39.16972163
409.1633873,-19.53896483
409.3554083,-33.79192915
409.5474293,-2.579083799
409.7394503,44.61480423
409.9314712,20.3357493
410.1234922,-54.8402599
410.3155132,-71.30238485
410.5075342,26.27462281
410.6995552,68.54759863
410.8915762,30.75613627
411.0835972,-36.34178426
411.2756182,11.55413377
411.4676391,36.1849872
411.6596601,8.217487555
411.8516811,-12.12169869
412.0437021,1.639194142
412.2357231,-18.20454644
412.4277441,-10.35944742
412.6197651,-53.81681114
412.811786,7.1782647
413.003807,59.1473706
413.195828,43.42848159
413.387849,-0.773217808
413.57987,-10.06934483
413.771891,-5.690980786
413.963912,-81.23454179
414.155933,-40.65565593
414.3479539,-22.53406615
414.5399749,20.36980745
414.7319959,30.28654076
414.9240169,-10.2816931
415.1160379,-32.01130597
415.3080589,32.80211419
415.5000799,38.6720431
415.6921008,-3.523050638
415.8841218,-29.52029356
416.0761428,-4.219795548
416.2681638,-6.125155382
416.4601848,-25.80929381
416.6522058,-36.62471274
416.8442268,-44.63438105
417.0362478,-11.10667902
417.2282687,20.37572174
417.4202897,22.19107426
417.6123107,-17.30506512
417.8043317,-8.137266951
417.9963527,22.44281579
418.1883737,32.93566636
418.3803947,27.80916504
418.5724156,29.84646221
418.7644366,21.25293324
418.9564576,78.29594341
419.1484786,-65.34894254
419.3404996,-43.42784964
419.5325206,-35.96818821
419.7245416,-46.28900527
419.9165626,15.43321228
420.1085835,75.40827461
420.3006045,33.3193779
420.4926255,18.62258928
420.6846465,58.6251493
420.8766675,-24.0557481
421.0686885,20.12672878
421.2607095,38.22028532
421.4527304,-43.98512277
421.6447514,-76.59693655
421.8367724,-19.5536918
422.0287934,-64.90793155
422.2208144,-71.37600854
422.4128354,5.779849493
422.6048564,22.84931015
422.7968774,19.05770394
422.9888983,-29.18515272
423.1809193,-85.4421774
423.3729403,-27.63379127
423.5649613,8.889820075
423.7569823,25.96307522
423.9490033,-35.97975185
424.1410243,-13.35868835
424.3330452,-67.3484434
424.5250662,-63.76501517
424.7170872,-1.486737875
424.9091082,1.538895993
425.1011292,10.8054284
425.2931502,-21.35342305
425.4851712,-56.28128684
425.6771922,-19.23562042
425.8692131,60.73848068
426.0612341,74.59510104
426.2532551,20.0592926
426.4452761,-14.23789819
426.6372971,29.1568353
426.8293181,76.97630797
427.0213391,92.15939059
427.21336,-16.00297017
427.405381,21.81143906
427.597402,48.73007053
427.789423,5.991119188
427.981444,-7.506531458
428.173465,25.87757538
428.365486,-31.16229738
428.557507,-27.20923488
428.7495279,-27.6655891
428.9415489,36.34105556
429.1335699,55.48573569
429.3255909,29.45466656
429.5176119,-6.89160507
429.7096329,-31.81207484
429.9016539,-33.40765187
430.0936748,4.592459581
430.2856958,30.16433253
430.4777168,42.33170139
430.6697378,16.20190292
430.8617588,-38.94628531
431.0537798,-49.47498949
431.2458008,-3.010196063
431.4378217,27.4094825
431.6298427,-10.15504007
431.8218637,-25.89586725
432.0138847,-7.148273047
432.2059057,-11.68047824
432.3979267,-20.40013311
432.5899477,-1.530966678
432.7819687,-13.45408844
432.9739896,-31.80100694
433.1660106,-23.94099038
433.3580316,-4.470193739
433.5500526,52.49195841
433.7420736,-61.80432715
433.9340946,-20.42131387
434.1261156,-74.55579856
434.3181365,16.03590215
434.5101575,52.62935509
434.7021785,28.20167131
434.8941995,34.01958212
435.0862205,15.10201069
435.2782415,36.90358741
435.4702625,-14.1358703
435.6622835,10.01267435
435.8543044,22.63639488
436.0463254,8.000573053
436.2383464,28.59301055
436.4303674,61.70585418
436.6223884,64.38272933
436.8144094,39.64745588
437.0064304,-136.3691289
437.1984513,-46.24809984
437.3904723,27.15683123
437.5824933,-2.042385479
437.7745143,12.56505921
437.9665353,79.35751103
438.1585563,56.36038947
438.3505773,-43.56421822
438.5425983,11.22383118
438.7346192,28.12187599
438.9266402,-8.115179751
439.1186612,13.538058
439.3106822,1.653215401
439.5027032,-23.92641611
439.6947242,25.49635093
439.8867452,64.87644234
440.0787661,21.15573447
440.2707871,28.42873079
440.4628081,14.84875564
440.6548291,112.9417289
440.8468501,16.65108422
441.0388711,24.03287835
441.2308921,56.8059517
441.4229131,71.52461682
441.614934,48.17500798
441.806955,49.5415458
441.998976,144.9439389
442.190997,26.54111754
442.383018,132.2285353
442.575039,137.4783314
442.76706,105.2410045
442.9590809,104.8547954
443.1511019,117.6521207
443.3431229,142.500437
443.5351439,167.1592014
443.7271649,144.6091642
443.9191859,135.6167463
444.1112069,236.4388406
444.3032279,131.2954479
444.4952488,107.3113409
444.6872698,129.4704606
444.8792908,196.487991
445.0713118,219.8639481
445.2633328,165.3605321
445.4553538,149.0177205
445.6473748,218.1565364
445.8393957,139.9605995
446.0314167,115.954289
446.2234377,162.8606657
446.4154587,54.68204529
446.6074797,57.61834147
446.7995007,145.3467635
446.9915217,163.9051326
447.1835427,137.1758853
447.3755636,144.0371519
447.5675846,154.636428
447.7596056,158.4188938
447.9516266,175.4475754
448.1436476,148.1784554
448.3356686,130.0827739
448.5276896,139.1725276
448.7197105,163.5012114
448.9117315,185.7408688
449.1037525,191.1046534
449.2957735,215.1794259
449.4877945,166.4560115
449.6798155,170.9322598
449.8718365,150.5675979
450.0638575,143.8144653
450.2558784,174.8960298
450.4478994,144.7307617
450.6399204,65.94783515
450.8319414,116.8612428
451.0239624,65.83526653
451.2159834,87.05169236
451.4080044,23.9507741
451.6000253,17.75678903
451.7920463,21.42255942
451.9840673,11.65656101
452.1760883,28.18630944
452.3681093,67.66587782
452.5601303,65.17113595
452.7521513,28.63064332
452.9441723,-32.1082779
453.1361932,26.22489297
453.3282142,-0.809666067
453.5202352,31.55852744
453.7122562,37.43469386
453.9042772,53.83868931
454.0962982,51.54270047
454.2883192,-14.56213246
454.4803401,-2.711193697
454.6723611,82.31636401
454.8643821,27.05540926
455.0564031,50.03938803
455.2484241,17.02207898
455.4404451,-14.47245983
455.6324661,8.44237692
455.8244871,36.65157179
456.016508,30.53138087
456.208529,14.00461337
456.40055,-44.45669057
456.592571,4.061364176
456.784592,2.623054092
456.976613,21.20513805
457.168634,58.830976
457.3606549,39.44436052
457.5526759,11.22400648
457.7446969,2.59955174
457.9367179,-1.43365731
458.1287389,26.40798347
458.3207599,21.75691145
458.5127809,44.2388482
458.7048019,-20.10280888
458.8968228,-25.55577323
459.0888438,15.84180698
459.2808648,-23.95433437
459.4728858,-46.33223877
459.6649068,-2.778246884
459.8569278,-14.67699534
460.0489488,-17.47415845
460.2409697,-29.99843636
460.4329907,-7.531861861
460.6250117,26.33878644
460.8170327,39.93039395
461.0090537,23.47320883
461.2010747,-17.81036627
461.3930957,-29.1684945
461.5851167,-1.967277172
461.7771376,-8.333180951
461.9691586,-11.78406441
462.1611796,-14.77245832
462.3532006,0.286541621
462.5452216,66.41492308
462.7372426,49.79683855
462.9292636,-42.3724014
463.1212845,-33.02072209
463.3133055,13.23090115
463.5053265,-49.62249022
463.6973475,-48.68428124
463.8893685,19.22650756
464.0813895,-5.372569058
464.2734105,-55.36160205
464.4654315,-34.21992029
464.6574524,19.61093491
464.8494734,87.05472024
465.0414944,48.21650666
465.2335154,-16.61866964
465.4255364,34.59327098
465.6175574,-7.589811021
465.8095784,21.27626658
466.0015993,28.43131262
466.1936203,-45.56008077
466.3856413,27.26071033
466.5776623,72.2309034
466.7696833,71.5234262
466.9617043,34.85931995
467.1537253,20.44298965
467.3457463,67.99359762
467.5377672,43.96142258
467.7297882,61.274774
467.9218092,77.58730124
468.1138302,87.87929564
468.3058512,22.11011445
468.4978722,36.1756399
468.6898932,33.35735775
468.8819141,50.19270561
469.0739351,100.4453033
469.2659561,75.71131472
469.4579771,68.82050071
469.6499981,58.92023901
469.8420191,62.38202893
470.0340401,28.60631491
470.2260611,40.47693237
470.418082,52.99478838
470.610103,76.54950223
470.802124,102.6786709
470.994145,106.1714866
471.186166,74.35202644
471.378187,17.53967093
471.570208,105.937463
471.7622289,74.51989828
471.9542499,11.24322699
472.1462709,39.29735051
472.3382919,41.51340853
472.5303129,6.801783584
472.7223339,35.3624226
472.9143549,106.4983291
473.1063759,100.1416992
473.2983968,88.93174493
473.4904178,67.82617336
473.6824388,12.26462372
473.8744598,-23.78706436
474.0664808,-21.09220509
474.2585018,38.28736704
474.4505228,20.5228629
474.6425437,-30.69561175
474.8345647,-20.60267302
475.0265857,47.5745938
475.2186067,126.7631861
475.4106277,21.06489126
475.6026487,94.95443152
475.7946697,114.4576194
475.9866907,45.3010292
476.1787116,30.71845057
476.3707326,38.49997184
476.5627536,42.81560798
476.7547746,53.49266808
476.9467956,48.20625627
477.1388166,-4.636020357
477.3308376,9.812035664
477.5228585,0.948665795
477.7148795,54.63761081
477.9069005,56.05758707
478.0989215,69.1207791
478.2909425,10.46680528
478.4829635,-27.4331941
478.6749845,1.835652478
478.8670055,25.60850158
479.0590264,12.79609804
479.2510474,26.61319735
479.4430684,6.583711424
479.6350894,-26.5661348
479.8271104,-6.820871545
480.0191314,9.315962708
480.2111524,33.31686188
480.4031733,12.0009765
480.5951943,-15.56679076
480.7872153,1.750513468
480.9792363,16.65810581
481.1712573,-16.96535992
481.3632783,1.666185707
481.5552993,4.574109562
481.7473203,-91.49155175
481.9393412,-52.72097578
482.1313622,-9.969490279
482.3233832,-29.59416627
482.5154042,-0.760042132
482.7074252,47.49066659
482.8994462,6.40896726
483.0914672,-45.84134027
483.2834881,-74.16821544
483.4755091,1.068255939
483.6675301,12.21334353
483.8595511,6.481391259
484.0515721,6.844451485
484.2435931,-32.92841304
484.4356141,-33.49159406
484.6276351,-15.3904596
484.819656,-14.87263047
485.011677,-1.087733893
485.203698,-16.91432746
485.395719,-57.82761014
485.58774,35.55021821
485.779761,-13.58179999
485.971782,-52.64441274
486.1638029,29.27530121
486.3558239,38.19249402
486.5478449,-22.86883577
486.7398659,-54.39800617
486.9318869,-24.35370333
487.1239079,22.35361964
487.3159289,0.335407628
487.5079499,-17.93490789
487.6999708,44.40077338
487.8919918,92.55951095
488.0840128,91.90213107
488.2760338,127.5083987
488.4680548,166.4462811
488.6600758,160.7806113
488.8520968,134.3175598
489.0441177,149.4549888
489.2361387,191.1777291
489.4281597,125.0708388
489.6201807,69.18426001
489.8122017,149.2093108
490.0042227,106.9749392
490.1962437,113.1712016
490.3882646,141.3265241
490.5802856,115.4957742
490.7723066,120.1673194
490.9643276,173.7293421
491.1563486,146.9729463
491.3483696,66.06109638
491.5403906,99.40492857
491.7324116,142.8191455
491.9244325,215.6164318
492.1164535,165.1614326
492.3084745,106.479812
492.5004955,141.3762259
492.6925165,150.4112839
492.8845375,147.2557455
493.0765585,139.5785765
493.2685794,81.06642064
493.4606004,136.866239
493.6526214,127.6832846
493.8446424,117.0016425
494.0366634,160.7684035
494.2286844,125.6036022
494.4207054,155.131037
494.6127264,171.2101085
494.8047473,206.2268668
494.9967683,235.7843803
495.1887893,197.9119468
495.3808103,142.3416858
495.5728313,163.5000491
495.7648523,177.8309007
495.9568733,145.7817365
496.1488942,111.7978886
496.3409152,156.0037222
496.5329362,147.0159522
496.7249572,104.1097849
496.9169782,141.0204823
497.1089992,207.8513068
497.3010202,262.2482515
497.4930412,312.433082
497.6850621,262.1307933
497.8770831,399.6687931
498.0691041,372.6023513
498.2611251,353.1020571
498.4531461,352.2121159
498.6451671,433.6248601
498.8371881,447.3028639
499.029209,342.2166814
499.22123,337.3699779
499.413251,448.5120718
499.605272,471.5363783
499.797293,462.9120847
499.989314,388.6389953
500.181335,418.4259962
500.373356,425.9433262
500.5653769,371.4258172
500.7573979,429.5565821
500.9494189,439.785248
501.1414399,429.0133082
501.3334609,437.8999293
501.5254819,433.3636946
501.7175029,403.8413337
501.9095238,426.8934406
502.1015448,520.0630702
502.2935658,361.1896278
502.4855868,493.6493042
502.6776078,494.7194865
502.8696288,508.4839744
503.0616498,508.9112628
503.2536708,427.5329169
503.4456917,418.5502864
503.6377127,398.5393813
503.8297337,321.5793043
504.0217547,376.1668768
504.2137757,403.5866063
504.4057967,402.1195582
504.5978177,383.322383
504.7898386,390.2337587
504.9818596,351.5849656
505.1738806,422.1493578
505.3659016,349.0750058
505.5579226,328.0345436
505.7499436,326.3799701
505.9419646,288.6348477
506.1339856,274.090802
506.3260065,186.3718745
506.5180275,162.913443
506.7100485,180.0936156
506.9020695,109.3316634
507.0940905,143.1090453
507.2861115,82.412226
507.4781325,95.75787569
507.6701534,76.53675014
507.8621744,16.51879513
508.0541954,5.123202956
508.2462164,60.6305734
508.4382374,93.41022184
508.6302584,37.55403296
508.8222794,-10.44475894
509.0143004,98.75097735
509.2063213,8.694801441
509.3983423,-5.25620814
509.5903633,-33.49383674
509.7823843,2.594248166
509.9744053,-4.621592342
510.1664263,23.20335204
510.3584473,50.27691278
510.5504682,-4.95342486
510.7424892,-8.654882734
510.9345102,11.1132604
511.1265312,3.791050177
511.3185522,18.35026942
511.5105732,-16.09562187
511.7025942,22.34840878
511.8946152,-59.08422298
512.0866361,-10.2368937
512.2786571,33.59018365
512.4706781,19.83773138
512.6626991,15.44826832
512.8547201,46.16135274
513.0467411,75.78019092
513.2387621,-15.57576112
513.430783,71.94871406
513.622804,7.5183399
513.814825,-10.44894232
514.006846,-25.13429129
514.198867,-32.5780092
514.390888,2.876363105
514.582909,17.27637043
514.77493,11.8450903
514.9669509,-5.152558283
515.1589719,-11.59046466
515.3509929,45.52041516
515.5430139,15.38067781
515.7350349,-53.64653997
515.9270559,6.89063482
516.1190769,-69.73505499
516.3110978,32.33102063
516.5031188,55.82885169
516.6951398,4.581068337
516.8871608,-37.79869895
517.0791818,-23.12976057
517.2712028,25.66925807
517.4632238,32.93857571
517.6552448,-21.97841786
517.8472657,-17.10491356
518.0392867,48.14197767
518.2313077,11.08029056
518.4233287,7.423694275
518.6153497,23.23286516
518.8073707,48.20204987
518.9993917,54.73014791
519.1914126,30.14436396
519.3834336,29.78477648
519.5754546,51.6873226
519.7674756,54.65043544
519.9594966,37.09768917
520.1515176,-20.58860491
520.3435386,-0.822345973
520.5355596,4.041650099
520.7275805,-46.72542048
520.9196015,-2.983921164
521.1116225,54.40780009
521.3036435,32.4000544
521.4956645,-6.348487471
521.6876855,1.992056495
521.8797065,17.55020155
522.0717274,6.100206252
522.2637484,12.14397437
522.4557694,35.63107486
522.6477904,-10.3435281
522.8398114,4.493606289
523.0318324,12.71727078
523.2238534,8.307097731
523.4158744,-16.36005378
523.6078953,-53.31054857
523.7999163,-48.87890971
523.9919373,-21.90455445
524.1839583,25.59982909
524.3759793,21.41938643
524.5680003,-22.23386463
524.7600213,15.77340876
524.9520422,-50.48783741
525.1440632,13.09097544
525.3360842,19.965612
525.5281052,-9.47700515
525.7201262,21.18917416
525.9121472,-13.17217546
526.1041682,-13.48352165
526.2961892,9.032644214
526.4882101,16.37808944
526.6802311,-38.60557076
526.8722521,-66.42844447
527.0642731,-2.650588627
527.2562941,-22.52022764
527.4483151,-0.694235806
527.6403361,-11.84957313
527.832357,75.81250437
528.024378,-47.15382851
528.216399,-40.79768738
528.40842,4.781805389
528.600441,39.6675426
528.792462,36.301798
528.984483,34.12248904
529.176504,35.43528796
529.3685249,18.59315328
529.5605459,11.86240834
529.7525669,16.54363451
529.9445879,-33.93391724
530.1366089,1.444834327
530.3286299,29.04847951
530.5206509,52.61992248
530.7126718,7.635028446
530.9046928,-29.00193846
531.0967138,-28.11439678
531.2887348,-10.85888296
531.4807558,0.773383951
531.6727768,8.477337005
531.8647978,8.840106663
532.0568188,8.920694803
532.2488397,31.49104495
532.4408607,-42.66266891
532.6328817,-22.5857035
532.8249027,-27.44692225
533.0169237,-30.74019955
533.2089447,2.199221402
533.4009657,-33.97774222
533.5929866,20.84613103
533.7850076,35.89037225
533.9770286,8.507720291
534.1690496,-3.331511895
534.3610706,-11.95148814
534.5530916,-15.59301096
534.7451126,-10.03166864
534.9371336,-42.82471198
535.1291545,-39.94728412
535.3211755,-36.45381355
535.5131965,-66.21468159
535.7052175,-9.934572066
535.8972385,-16.64489582
536.0892595,-31.36579907
536.2812805,-43.17651533
536.4733014,-28.53922223
536.6653224,-29.1691728
536.8573434,-4.004307561
537.0493644,55.02294709
537.2413854,-18.40903381
537.4334064,5.640880213
537.6254274,-26.14259977
537.8174484,52.68335176
538.0094693,-5.975711922
538.2014903,-26.30859754
538.3935113,-4.237863354
538.5855323,25.27915179
538.7775533,33.39748332
538.9695743,25.20190796
539.1615953,-29.42588733
539.3536162,-62.28990358
539.5456372,-19.07832473
539.7376582,6.321261981
539.9296792,38.90811272
540.1217002,82.07034751
540.3137212,76.8021474
540.5057422,1.480263123
540.6977632,-26.01863837
540.8897841,4.177241443
541.0818051,26.60390336
541.2738261,11.26919093
541.4658471,33.63668984
541.6578681,-12.17791175
541.8498891,-43.47199466
542.0419101,-0.134130452
542.233931,21.5043033
542.425952,77.39410813
542.617973,59.5621384
542.809994,-6.458975961
543.002015,35.36793959
543.194036,35.28066745
543.386057,50.64516421
543.578078,44.67605264
543.7700989,16.18071811
543.9621199,44.89212112
544.1541409,56.97341438
544.3461619,-10.99796548
544.5381829,-58.17463719
544.7302039,-25.6721181
544.9222249,2.766089032
545.1142458,1.908314948
545.3062668,-23.85276394
545.4982878,37.57484733
545.6903088,-10.40722595
545.8823298,-28.8038968
546.0743508,8.927843383
546.2663718,16.5192106
546.4583928,-34.62768182
546.6504137,-64.90770914
546.8424347,12.3031686
547.0344557,52.26811937
547.2264767,5.416976151
547.4184977,18.30985724
547.6105187,85.94923913
547.8025397,41.97176706
547.9945606,4.412523203
548.1865816,3.621079004
548.3786026,63.99895009
548.5706236,66.55112271
548.7626446,-30.06958888
548.9546656,15.88433935
549.1466866,-10.34882159
549.3387075,6.338541083
549.5307285,9.324504329
549.7227495,-7.265389962
549.9147705,-30.68732077
550.1067915,-30.06577133
550.2988125,-2.942917603
550.4908335,-41.76642146
550.6828545,-59.58119423
550.8748754,26.32513051
551.0668964,-4.920062682
551.2589174,18.13012317
551.4509384,-28.56290996
551.6429594,-7.139975916
551.8349804,-0.792454161
552.0270014,18.94529395
552.2190223,33.14274158
552.4110433,6.329517657
552.6030643,-5.71706109
552.7950853,15.73302621
552.9871063,30.82291811
553.1791273,49.04590558
553.3711483,63.69708487
553.5631693,41.99404279
553.7551902,1.986036256
553.9472112,-56.89847298
554.1392322,19.98628099
554.3312532,75.9347068
554.5232742,10.80830383
554.7152952,6.113226522
554.9073162,4.240344119
555.0993371,37.17807893
555.2913581,75.95182842
555.4833791,36.8909262
555.6754001,-25.07554275
555.8674211,-5.243838438
556.0594421,14.15353285
556.2514631,-36.91779718
556.4434841,50.40109751
556.635505,12.3776732
556.827526,-34.11044084
557.019547,29.74279054
557.211568,-11.74689326
557.403589,-35.21262483
557.59561,4.321880782
557.787631,14.78251928
557.9796519,-26.55648769
558.1716729,-13.22033167
558.3636939,26.61884046
558.5557149,39.28887236
558.7477359,50.08211647
558.9397569,25.15287181
559.1317779,17.21729138
559.3237989,24.6996795
559.5158198,68.84679066
559.7078408,4.397217566
559.8998618,-24.61427483
560.0918828,74.42384844
560.2839038,32.94288275
560.4759248,66.73473097
560.6679458,1.003338823
560.8599667,-49.96959145
