x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003,x0004,y0004
701.361,602.67813,4604.0515653775,-0.0034605321,701.361,952.892264,701.361,176.452256,701.361,758.782262
701.555,579.187822,4601.9328117809,-0.0034605321,701.555,977.981936,701.555,159.239176,701.555,773.296246
701.749,525.978202,4599.8160073597,-0.0034605321,701.749,950.320572,701.749,124.509084,701.749,743.8677
701.943,570.629448,4597.7011494253,-0.0034605321,701.943,1009.239582,701.943,146.418808,701.943,793.5343885
702.137,609.322014,4595.5882352941,-0.0034605321,702.137,1072.818742,702.137,185.349272,702.137,850.9513745
702.331,623.58588,4593.4772622876,-0.0034174452,702.331,1116.272242,702.331,201.908968,702.331,887.6814235
702.525,591.395964,4591.3682277319,-0.0034605321,702.525,1096.934846,702.525,170.419152,702.525,865.3059225000
702.718,627.111678,4589.2611289582,-0.0034605321,702.718,1191.917896,702.718,181.700778,702.718,939.3636165
702.912,598.424064,4587.1559633028,-0.0034605321,702.912,1226.285562,702.912,195.731452,702.912,968.6470345
703.106,628.24939,4585.0527281064,-0.0034605321,703.106,1280.291508,703.106,198.034318,703.106,1009.7272105
703.3,641.195898,4582.9514207149,-0.0034174452,703.3,1396.894806,703.3,189.759868,703.3,1095.1110715
703.494,658.049202,4580.8520384792,-0.0034174452,703.494,1422.317682,703.494,198.303928,703.494,1116.3142435000
703.687,606.470882,4578.7545787546,-0.0034174452,703.687,1504.41426,703.687,180.583662,703.687,1173.4566105000
703.881,667.65041,4576.6590389016,-0.0034174452,703.881,1642.381794,703.881,222.337448,703.881,1287.3707075
704.075,634.243258,4574.5654162855,-0.0034174452,704.075,1679.503498,704.075,196.322934,704.075,1308.708357
704.269,664.362688,4572.4737082762,-0.0034174452,704.269,1819.88491,704.269,202.75785,704.269,1415.603145
704.462,703.870068,4570.3839122486,-0.0034174452,704.462,1944.540778,704.462,206.174746,704.462,1509.94927
704.656,701.477834,4568.2960255825,-0.0034174452,704.656,2085.122028,704.656,189.714816,704.656,1611.270225
704.85,719.811718,4566.2100456621,-0.0034174452,704.85,2241.4794,704.85,211.216074,704.85,1733.9135685
705.043,703.359202,4564.1259698768,-0.0034174452,705.043,2317.528052,705.043,186.324918,705.043,1784.7272685000
705.237,717.37848,4562.0437956204,-0.0034174452,705.237,2412.757168,705.237,180.076562,705.237,1854.5870165000
705.431,721.50246,4559.9635202918,-0.0034174452,705.431,2514.666828,705.431,194.92308,705.431,1934.730891
705.624,745.354786,4557.8851412944,-0.0034605321,705.624,2551.918838,705.624,185.006836,705.624,1960.1908375
705.818,724.521926,4555.8086560364,-0.0034605321,705.818,2522.537038,705.818,188.080694,705.818,1938.922952
706.012,696.408438,4553.7340619308,-0.0034605321,706.012,2612.65238,706.012,200.020642,706.012,2009.4944455
706.205,755.860914,4551.6613563951,-0.0034174452,706.205,2643.654354,706.205,219.763828,706.205,2037.6817225
706.399,726.962692,4549.5905368517,-0.0034174452,706.399,2654.305988,706.399,200.353808,706.399,2040.817943
706.592,735.7927,4547.5216007276,-0.0034174452,706.592,2727.698978,706.592,214.315606,706.592,2099.353135
706.786,730.116234,4545.4545454545,-0.0034174452,706.786,2766.57523,706.786,203.674574,706.786,2125.850066
706.979,733.216298,4543.3893684689,-0.0034174452,706.979,2693.916844,706.979,218.07141,706.979,2074.9554855
707.173,713.732098,4541.3260672116,-0.0034174452,707.173,2729.62395,707.173,191.989412,707.173,2095.2153155
707.366,745.11957,4539.2646391285,-0.0034174452,707.366,2712.310536,707.366,214.113346,707.366,2087.7612385
707.56,760.096372,4537.2050816697,-0.0034174452,707.56,2777.60566,707.56,237.787752,707.56,2142.651183
707.753,703.924542,4535.1473922902,-0.0034174452,707.753,2749.234498,707.753,175.599184,707.753,2105.8256695
707.947,717.921442,4533.0915684497,-0.0034174452,707.947,2735.716126,707.947,177.645268,707.947,2096.1984115
708.14,685.195354,4531.0376076121,-0.0033743540,708.14,2707.278386,708.14,175.324414,708.14,2074.289893
708.333,739.443942,4528.9855072464,-0.0033743540,708.333,2797.549862,708.333,222.278578,708.333,2153.732041
708.527,627.552004,4526.9352648257,-0.0033312586,708.527,2669.323848,708.527,159.278992,708.527,2041.812634
708.72,740.577116,4524.8868778281,-0.0033312586,708.72,2846.652596,708.72,233.717824,708.72,2193.418903
708.914,710.080288,4522.8403437359,-0.0033312586,708.914,2814.978024,708.914,205.825728,708.914,2162.68995
709.107,699.331186,4520.7956600362,-0.0033312586,709.107,2763.857592,709.107,204.58259,709.107,2124.0388415
709.3,728.135676,4518.7528242205,-0.0033312586,709.3,2897.37468,709.3,232.038324,709.3,2231.040591
709.494,721.073376,4516.7118337850,-0.0033312586,709.494,2875.82535,709.494,208.067092,709.494,2208.8857855
709.687,765.862688,4514.6726862302,-0.0032881588,709.687,2946.762496,709.687,234.058386,709.687,2268.5864685
709.88,693.895696,4512.6353790614,-0.0032881588,709.88,2874.209548,709.88,175.974888,709.88,2199.6508830000
710.073,743.59965,4510.5999097880,-0.0032881588,710.073,3004.662564,710.073,200.164508,710.073,2303.53805
710.267,727.33151,4508.5662759243,-0.0032881588,710.267,3063.939278,710.267,208.087702,710.267,2349.976384
710.46,731.607608,4506.5344749887,-0.0032881588,710.46,3076.230094,710.46,173.619754,710.46,2350.577509
710.653,776.031254,4504.5045045045,-0.0032450548,710.653,3212.98114,710.653,221.381046,710.653,2465.0811165
710.846,754.222278,4502.4763619991,-0.003158834,710.846,3263.561762,710.846,175.891782,710.846,2491.644267
711.04,782.353964,4500.4500450045,-0.0031157171,711.04,3354.751838,711.04,208.737946,711.04,2568.248365
711.233,788.425254,4498.4255510571,-0.0030294706,711.233,3409.63328,711.233,200.643012,711.233,2607.385713
711.426,780.150424,4496.4028776978,-0.0029863409,711.426,3554.979186,711.426,195.890882,711.426,2715.2071100000
711.619,780.164508,4494.3820224719,-0.0029000686,711.619,3600.567578,711.619,199.294194,711.619,2750.249232
711.812,838.689196,4492.3629829290,-0.0028137792,711.812,3720.009844,711.812,215.957652,711.812,2843.9967960000
712.005,853.882544,4490.3457566233,-0.0027274727,712.005,3874.414312,712.005,218.22656,712.005,2960.367374
712.198,857.744114,4488.3303411131,-0.0025979807,712.198,4035.356896,712.198,196.508504,712.198,3075.644798
712.391,898.903348,4486.3167339614,-0.0024684501,712.391,4292.893828,712.391,213.962694,712.391,3273.1610445
712.585,954.044286,4484.3049327354,-0.0023388809,712.585,4494.27434,712.585,274.093782,712.585,3439.2292005
712.778,953.280176,4482.2949350067,-0.0021660618,712.778,4715.942924,712.778,195.047382,712.778,3585.7190385000
712.971,959.143914,4480.2867383513,-0.0019931738,712.971,4752.166422,712.971,209.707158,712.971,3616.551606
713.164,1032.801508,4478.2803403493,-0.0017337128,713.164,4896.064222,713.164,233.419072,713.164,3730.4029345
713.357,1017.683006,4476.2757385855,-0.0015173768,713.357,5049.6331,713.357,227.207762,713.357,3844.0267655000
713.55,1068.6654,4474.2729306488,-0.0012143253,713.55,5165.779102,713.55,262.035466,713.55,3939.8431930000
713.743,1060.612292,4472.2719141324,-0.0009110621,713.743,5243.76927,713.743,244.63171,713.743,3993.98488
713.936,1082.7185,4470.2726866339,-0.0005642162,713.936,5262.723614,713.936,249.79976,713.936,4009.4926505000
714.129,1086.382552,4468.2752457551,-0.000217093,714.129,5451.20504,714.129,259.133872,714.129,4153.187248
714.322,1118.919336,4466.2795891023,0.0001737525,714.322,5373.99181,714.322,273.799626,714.322,4098.9437640000
714.514,1079.676798,4464.2857142857,0.0006519308,714.514,5362.683158,714.514,297.596148,714.514,4096.4114055
714.707,1089.728802,4462.2936189201,0.001174181,714.707,5535.789648,714.707,263.800552,714.707,4217.7923740000
714.9,1096.69254,4460.3033006244,0.0017406616,714.9,5469.21363,714.9,259.874844,714.9,4166.8789335000
715.093,1078.169852,4458.3147570218,0.0023515451,715.093,5435.361692,715.093,250.253626,715.093,4139.0846755
715.286,1061.638688,4456.3279857398,0.0030070181,715.286,5349.490328,715.286,273.43594,715.286,4080.476731
715.479,1123.801724,4454.3429844098,0.0037072815,715.479,5413.155298,715.479,302.782578,715.479,4135.562118
715.672,1018.034828,4452.3597506679,0.0044086757,715.672,5301.609092,715.672,252.41274,715.672,4039.310004
715.864,1053.305294,4450.378282154,0.0051112046,715.864,5321.285122,715.864,218.379942,715.864,4045.558827
716.057,1049.43524,4448.3985765125,0.0059029104,716.057,5261.80941,716.057,244.01084,716.057,4007.3597675
716.25,1046.164848,4446.4206313917,0.0067842795,716.25,5307.138968,716.25,238.164294,716.25,4039.8952995
716.443,1034.155372,4444.4444444444,0.0077116462,716.443,5118.674928,716.443,272.492722,716.443,3907.1293765000
716.636,1030.91348,4442.4700133274,0.0086409974,716.636,5251.591488,716.636,259.014002,716.636,4003.4471165000
716.828,1060.040584,4440.4973357016,0.0095723415,716.828,5160.623632,716.828,267.553562,716.828,3937.3561145
717.021,1056.00008,4438.5264092321,0.0104611967,717.021,5204.046694,717.021,279.163712,717.021,3972.8259485
717.214,1021.92555,4436.5572315883,0.0112627247,717.214,4962.464296,717.214,238.084074,717.214,3781.3692405
717.406,1011.71767,4434.5898004435,0.0119764381,717.406,4930.130836,717.406,248.287334,717.406,3759.6699605000
717.599,1034.866196,4432.6241134752,0.0126466113,717.599,5015.092308,717.599,269.338906,717.599,3828.6539575000
717.792,1039.916362,4430.6601683651,0.0131834954,717.792,4934.047412,717.792,286.971734,717.792,3772.2784925
717.984,969.911178,4428.6979627989,0.0134969846,717.984,4743.525718,717.984,247.548878,717.984,3619.531508
718.177,970.421832,4426.7374944666,0.0137210441,718.177,4746.393682,718.177,240.847196,718.177,3620.0070605
718.37,979.138498,4424.7787610619,0.0140349217,718.37,4670.94817,718.37,242.633158,718.37,3563.869417
718.562,993.76404,4422.8217602831,0.0144837121,718.562,4618.277598,718.562,285.398208,718.562,3535.0577505
718.755,976.314698,4420.8664898320,0.0149329668,718.755,4474.497056,718.755,263.1988,718.755,3421.672492
718.947,932.820308,4418.9129474149,0.0153376938,718.947,4460.53123,718.947,241.142454,718.947,3405.684036
719.14,907.837416,4416.9611307420,0.0155627052,719.14,4266.638468,719.14,268.08843,719.14,3267.0009585
719.333,918.811292,4415.0110375276,0.0156977680,719.333,4257.164572,719.333,252.45536,719.333,3255.987269
719.525,874.618612,4413.0626654898,0.0156977680,719.525,4131.275178,719.525,224.1624,719.525,3154.4969835
719.718,909.019744,4411.1160123511,0.0155627052,719.718,4116.654112,719.718,295.256458,719.718,3161.3046985
719.91,877.895122,4409.1710758377,0.0153826868,719.91,3883.949062,719.91,241.739876,719.91,2973.3967655000
720.103,874.281506,4407.2278536800,0.0152477219,720.103,3840.04943,720.103,252.878994,720.103,2943.2568210000
720.295,861.936194,4405.2863436123,0.0152477219,720.295,3664.310622,720.295,241.603262,720.295,2808.633782
720.487,818.073556,4403.346543373,0.0155176936,720.487,3521.547118,720.487,234.2349,720.487,2699.7190635
720.68,790.815884,4401.4084507042,0.0161032087,720.68,3319.949892,720.68,210.815948,720.68,2542.666406
720.872,761.18434,4399.4720633524,0.0169152273,720.872,3115.416758,720.872,239.57797,720.872,2396.457061
721.065,712.413464,4397.5373790677,0.0178645052,721.065,2886.446904,721.065,217.821454,721.065,2219.2905415
721.257,721.77126,4395.6043956044,0.0189973101,721.257,2665.95938,721.257,250.640722,721.257,2062.1297155
721.449,647.948624,4393.6731107206,0.0202695693,721.449,2394.818714,721.449,223.948636,721.449,1852.1011945
721.642,646.426326,4391.7435221783,0.0214999307,721.642,2282.0151,721.642,217.386558,721.642,1765.8579645
721.834,656.637876,4389.8156277436,0.0226422705,721.834,2214.27427,721.834,235.85583,721.834,1719.66966
722.026,648.28721,4387.8894251865,0.0235583106,722.026,2079.968592,722.026,219.665726,722.026,1614.8928755000
722.219,637.634444,4385.9649122807,0.0240629575,722.219,2020.569106,722.219,228.773074,722.219,1572.620098
722.411,630.37951,4384.0420868040,0.0237876229,722.411,1950.299522,722.411,252.540278,722.411,1525.859711
722.603,630.89585,4382.1209465381,0.0229626648,722.603,1868.32948,722.603,223.269156,722.603,1457.0643990000
722.796,638.596322,4380.2014892685,0.0225507726,722.796,1841.475996,722.796,244.136588,722.796,1442.141144
722.988,553.03591,4378.2837127846,0.0237417507,722.988,1709.374666,722.988,189.456684,722.988,1329.3951705
723.18,623.086876,4376.3676148797,0.0270107731,723.18,1695.607718,723.18,237.413472,723.18,1331.0591565
723.372,591.975202,4374.4531933508,0.0321245545,723.372,1659.999698,723.372,207.887116,723.372,1296.9715525000
723.565,580.835896,4372.5404459991,0.0381045263,723.565,1623.31227,723.565,224.777398,723.565,1273.678552
723.757,625.207328,4370.6293706294,0.0441679898,723.757,1622.67132,723.757,246.117092,723.757,1278.5327630000
723.949,634.924694,4368.7199650502,0.0495864606,723.949,1610.595092,723.949,248.154728,723.949,1269.9850010000
724.141,608.012458,4366.8122270742,0.0542852859,724.141,1554.8045,724.141,227.812574,724.141,1223.0565185
724.333,596.283888,4364.9061545177,0.0586376643,724.333,1520.286738,724.333,224.669418,724.333,1196.3824080000
724.525,597.68115,4363.0017452007,0.0633857380,724.525,1495.13469,724.525,223.497128,724.525,1177.2252995000
724.717,566.752036,4361.0989969472,0.0690000580,724.717,1487.332498,724.717,235.17684,724.717,1174.2935835
724.91,576.795426,4359.1979075850,0.0747910786,724.91,1475.338538,724.91,221.23078,724.91,1161.8115985
725.102,554.683564,4357.2984749455,0.0799288757,725.102,1466.59385,725.102,221.279208,725.102,1155.2651895
725.294,591.307138,4355.4006968641,0.0832829224,725.294,1472.509318,725.294,223.428238,725.294,1160.239048
725.486,566.527728,4353.5045711798,0.084705717,725.486,1494.893264,725.486,228.222576,725.486,1178.225592
725.678,619.282976,4351.6100957354,0.0848640934,725.678,1548.876216,725.678,268.529156,725.678,1228.789451
725.87,603.861182,4349.7172683776,0.0856039479,725.87,1536.920216,725.87,241.81439,725.87,1213.1437595
726.062,604.25256,4347.8260869565,0.0878842709,726.062,1569.94002,726.062,254.919458,726.062,1241.1848795
726.254,573.449038,4345.9365493264,0.0904974586,726.254,1540.531448,726.254,218.718876,726.254,1210.078305
726.446,605.555634,4344.0486533449,0.0904974586,726.446,1578.664668,726.446,248.855374,726.446,1246.2123445
726.638,590.436616,4342.1623968736,0.0866630741,726.638,1585.294592,726.638,214.531356,726.638,1242.603783
726.83,569.160354,4340.2777777778,0.0816026612,726.83,1550.468996,726.83,216.66491,726.83,1217.0179745000
727.022,600.708064,4338.3947939262,0.0798766737,727.022,1624.90621,727.022,237.35572,727.022,1278.0185875
727.213,619.34857,4336.5134431917,0.0839673898,727.213,1612.833766,727.213,256.043864,727.213,1273.6362905
727.405,571.543576,4334.6337234504,0.0926423919,727.405,1583.23809,727.405,184.850468,727.405,1233.6411845
727.597,595.00646,4332.7556325823,0.1023179382,727.597,1597.810742,727.597,216.459956,727.597,1252.4730455
727.789,602.513948,4330.8791684712,0.1098585399,727.789,1623.041294,727.789,246.13651,727.789,1278.815098
727.981,605.912806,4329.0043290043,0.1129456219,727.981,1643.99685,727.981,258.966834,727.981,1297.7393460000
728.173,588.465694,4327.1311120727,0.1104181979,728.173,1597.62946,728.173,221.651346,728.173,1253.6349315
728.365,574.60483,4325.2595155709,0.102537862,728.365,1573.302346,728.365,224.598138,728.365,1236.126294
728.556,591.530616,4323.3895373973,0.0925348932,728.556,1626.079702,728.556,260.222908,728.556,1284.6155035
728.748,579.154994,4321.5211754538,0.0852867130,728.748,1564.835266,728.748,222.988774,728.748,1229.3736430000
728.94,549.765288,4319.6544276458,0.0838093400,728.94,1543.866902,728.94,219.073556,728.94,1212.6685655
729.132,538.93207,4317.7892918826,0.0874060022,729.132,1551.67757,729.132,194.045668,729.132,1212.2695945
729.324,517.252524,4315.9257660768,0.0924274212,729.324,1533.235716,729.324,198.087074,729.324,1199.4485555
729.515,536.848766,4314.063848145,0.0945819313,729.515,1565.406494,729.515,203.41657,729.515,1224.9090130000
729.707,477.437094,4312.2035360069,0.0958256317,729.707,1507.864006,729.707,176.375566,729.707,1174.991896
729.899,537.755886,4310.3448275862,0.0862391136,729.899,1551.213962,729.899,228.61661,729.899,1220.564624
730.09,568.54168,4308.48772081,0.0919977988,730.09,1598.052246,730.09,241.586324,730.09,1258.9357655
730.282,539.51989,4306.632213609,0.0701725188,730.282,1589.063604,730.282,233.533736,730.282,1250.181137
730.474,542.621158,4304.7783039173,0.1059055727,730.474,1616.478236,730.474,219.67869,730.474,1267.2783495
730.665,559.157882,4302.925989673,0.0434954097,730.665,1661.169134,730.665,264.350544,730.665,1311.9644865
730.857,537.913768,4301.0752688172,0.2947351377,730.857,1655.815214,730.857,212.225056,730.857,1294.9176745
731.049,513.404058,4299.2261392949,1.4045037782,731.049,1656.5729,731.049,214.739146,731.049,1296.1144615
731.24,564.047698,4297.3785990546,0.7929044596,731.24,1757.567332,731.24,276.004388,731.24,1387.176596
731.432,571.482888,4295.5326460481,1.0614802748,731.432,1775.068722,731.432,258.93756,731.432,1396.0359315
731.623,550.607208,4293.688278231,0.9366666410,731.623,1812.340766,731.623,250.740842,731.623,1421.940785
731.815,533.135926,4291.8454935622,1.0496351456,731.815,1836.655208,731.815,189.177014,731.815,1424.7856595
732.006,561.287668,4290.0042900043,1.0245681915,732.006,1907.480322,732.006,236.168656,732.006,1489.6524055
732.198,509.56913,4288.1646655232,1.0649968485,732.198,1890.783326,732.198,172.918476,732.198,1461.3171135
732.389,518.458736,4286.3266180883,1.0757207139,732.389,1918.094332,732.389,189.442626,732.389,1485.9314055
732.581,537.43737,4284.4901456727,1.0990869323,732.581,1976.578984,732.581,218.45911,732.581,1537.0490155
732.772,542.17217,4282.6552462527,1.0909791458,732.772,2026.306468,732.772,197.25428,732.772,1569.043421
732.964,531.74088,4280.8219178082,1.1752235375,732.964,2028.406628,732.964,181.306096,732.964,1566.631495
733.155,519.8878,4278.9901583226,1.0710923098,733.155,2044.612972,733.155,206.244804,733.155,1585.0209300000
733.347,504.893064,4277.1599657827,1.3595185630,733.347,2069.152394,733.347,168.20698,733.347,1593.9160405000
733.538,516.755928,4275.3313381787,0.9473060581,733.538,2113.854054,733.538,180.44202,733.538,1630.5010455000
733.729,510.743422,4273.5042735043,12.,733.729,2144.732702,733.729,174.752506,733.729,1652.237653
733.921,543.004426,4271.6787697565,0.4177093173,733.921,2194.43077,733.921,193.92852,733.921,1694.3052075
734.112,529.320396,4269.854824936,0.0699683850,734.112,2199.902228,734.112,210.466526,734.112,1702.5433025000
734.304,561.585388,4268.0324370465,0.1629168492,734.304,2320.125306,734.304,222.209202,734.304,1795.64628
734.495,562.401848,4266.2116040956,0.1139042676,734.495,2318.707516,734.495,217.367616,734.495,1793.372541
734.686,522.12991,4264.3923240938,0.1151480173,734.686,2313.081166,734.686,177.00417,734.686,1779.061917
734.877,539.547722,4262.5745950554,0.0793549986,734.877,2398.08881,734.877,213.377344,734.877,1851.9109435
735.069,534.659646,4260.7584149979,0.0728350257,735.069,2356.014632,735.069,174.141654,735.069,1810.5463875
735.26,544.529912,4258.9437819421,0.0701725188,735.26,2390.678824,735.26,192.267484,735.26,1841.075989
735.451,554.726136,4257.1306939123,0.0725269790,735.451,2506.4774,735.451,239.952994,735.451,1939.8462985000
735.643,534.529654,4255.3191489362,0.0684404329,735.643,2472.101654,735.643,203.241546,735.643,1904.8866270000
735.834,568.350838,4253.5091450447,0.0608802824,735.834,2574.110956,735.834,211.893446,735.834,1983.5565785
736.025,583.435654,4251.7006802721,0.0571985337,736.025,2591.03291,736.025,220.737284,736.025,1998.4590035
736.216,597.898692,4249.8937526562,0.0612801852,736.216,2633.32578,736.216,230.082164,736.216,2032.5148760000
736.407,541.226962,4248.0883602379,0.0668165208,736.407,2619.890934,736.407,189.941798,736.407,2012.40365
736.599,576.36675,4246.2845010616,0.0677292241,736.599,2652.81265,736.599,224.151496,736.599,2045.6473615
736.79,516.60257,4244.4821731749,0.0684912781,736.79,2617.483516,736.79,150.8504,736.79,2000.825237
736.981,575.571466,4242.6813746288,0.0734517754,736.981,2667.164298,736.981,209.106724,736.981,2052.6499045
737.172,614.216052,4240.8821034775,0.0776379032,737.172,2686.851834,737.172,219.370216,737.172,2069.9814295
737.363,584.061552,4239.0843577787,0.0755656365,737.363,2728.602156,737.363,205.08002,737.363,2097.721622
737.554,545.842564,4237.2881355932,0.0686438495,737.554,2754.03946,737.554,213.196832,737.554,2118.828803
737.745,600.919662,4235.4934349852,0.0610302028,737.745,2761.877312,737.745,228.258688,737.745,2128.472656
737.936,576.257856,4233.7002540220,0.0548269538,737.936,2748.132026,737.936,203.120772,737.936,2111.8792125000
738.127,538.935006,4231.9085907744,0.0517827064,738.127,2728.106168,738.127,161.539784,738.127,2086.464572
738.318,596.71936,4230.1184433164,0.0518805756,738.318,2809.223734,738.318,201.657502,738.318,2157.3321760000
738.509,556.817132,4228.3298097252,0.0515381299,738.509,2781.891184,738.509,192.071756,738.509,2134.436327
738.7,543.828556,4226.5426880811,0.0497812334,738.7,2779.39118,738.7,159.661776,738.7,2124.458829
738.891,572.611902,4224.7570764681,0.0489054432,738.891,2821.353876,738.891,196.068332,738.891,2165.03249
739.082,574.067246,4222.972972973,0.0500248222,739.082,2816.820852,739.082,208.373642,739.082,2164.7090495
739.273,584.094674,4221.1903756859,0.0526152983,739.273,2856.57333,739.273,199.186304,739.273,2192.2265735000
739.464,544.308354,4219.4092827004,0.0544329466,739.464,2806.297532,739.464,136.663842,739.464,2138.8891095
739.655,619.2327,4217.6296921130,0.0540884832,739.655,2930.370374,739.655,240.016218,739.655,2257.7818350000
739.846,554.460412,4215.8516020236,0.0504148487,739.846,2848.153612,739.846,175.880286,739.846,2180.0852805
740.037,603.634986,4214.0750105352,0.0422012251,740.037,2880.210272,740.037,248.623216,740.037,2222.313508
740.228,600.818404,4212.2999157540,0.0300252699,740.228,2845.673596,740.228,212.548434,740.228,2187.3923055
740.419,604.478054,4210.5263157895,0.0160130780,740.419,2881.920612,740.419,235.026408,740.419,2220.197061
740.609,591.739508,4208.7542087542,0.0033570086,740.609,2805.897354,740.609,212.838134,740.609,2157.632549
740.8,600.754302,4206.983592764,-0.0050088207,740.8,2800.210704,740.8,191.49806,740.8,2148.032543
740.991,581.44204,4205.2144659378,-0.0073209529,740.991,2792.74141,740.991,207.04582,740.991,2146.3175125
741.182,579.4134,4203.4468263976,-0.0033743540,741.182,2824.0393,741.182,175.389298,741.182,2161.8767995
741.373,573.662688,4201.6806722689,0.0054189187,741.373,2761.976678,741.373,184.526656,741.373,2117.6141725
741.563,525.711774,4199.91600168,0.0166443857,741.563,2715.44819,741.563,149.797354,741.563,2074.035481
741.754,528.979906,4198.1528127624,0.0273806609,741.754,2712.501634,741.754,158.902558,741.754,2074.101865
741.945,536.50361,4196.3911036509,0.0353161850,741.945,2755.51711,741.945,154.327286,741.945,2105.219654
742.136,550.050018,4194.6308724832,0.0388162902,742.136,2720.847532,742.136,177.153536,742.136,2084.924033
742.326,536.524544,4192.8721174004,0.0375833066,742.326,2746.62729,742.326,177.96871,742.326,2104.462645
742.517,550.289978,4191.1148365465,0.0324520238,742.517,2715.9677,742.517,185.467584,742.517,2083.3426710000
742.708,538.9479,4189.3590280687,0.0250740139,742.708,2747.357682,742.708,174.310326,742.708,2104.095843
742.898,517.328476,4187.6046901173,0.0171862379,742.898,2655.763058,742.898,153.567166,742.898,2030.214085
743.089,529.485838,4185.8518208455,0.0102388123,743.089,2752.920356,743.089,173.658798,743.089,2108.1049665
743.28,535.682238,4184.1004184100,0.0048476231,743.28,2729.734514,743.28,176.48613,743.28,2091.422418
743.47,514.071722,4182.3504809703,0.0012177302,743.47,2753.229854,743.47,149.409986,743.47,2102.274887
743.661,526.477672,4180.602006689,-0.0009977304,743.661,2749.147392,743.661,145.663096,743.661,2098.276318
743.851,513.188298,4178.8549937317,-0.002209273,743.851,2792.82355,743.851,150.583006,743.851,2132.263414
744.042,535.853668,4177.1094402673,-0.0028137792,744.042,2835.10291,744.042,162.942262,744.042,2167.0627480000
744.233,488.833084,4175.3653444676,-0.0031157171,744.233,2822.823678,744.233,172.001306,744.233,2160.118085
744.423,526.161628,4173.6227045075,-0.0032019465,744.423,2827.976218,744.423,152.426,744.423,2159.0886635
744.614,536.514442,4171.8815185649,-0.0032450548,744.614,2881.575298,744.614,178.270258,744.614,2205.7490380000
744.804,574.730792,4170.1417848207,-0.0032450548,744.804,2920.189242,744.804,210.303268,744.804,2242.7177485
744.995,540.484468,4168.4035014589,-0.0032450548,744.995,2949.30073,744.995,175.437914,744.995,2255.835026
745.185,563.136216,4166.6666666667,-0.0032450548,745.185,2916.024324,745.185,162.808454,745.185,2227.7203565
745.376,534.090806,4164.9312786339,-0.0032450548,745.376,3063.217194,745.376,204.135722,745.376,2348.446826
745.566,584.267132,4163.1973355537,-0.0032450548,745.566,3124.482866,745.566,204.544966,745.566,2394.498391
745.756,565.181036,4161.4648356221,-0.0032450548,745.756,3177.67711,745.756,199.757452,745.756,2433.1971955
745.947,587.676158,4159.7337770383,-0.0032450548,745.947,3238.313504,745.947,214.07075,745.947,2482.2528155000
746.137,619.648334,4158.0041580042,-0.0032881588,746.137,3293.522418,746.137,221.752226,746.137,2525.57987
746.328,554.816268,4156.2759767249,-0.0032881588,746.328,3287.965366,746.328,175.1834,746.328,2509.7698745
746.518,592.57217,4154.5492314084,-0.0033312586,746.518,3373.960912,746.518,220.150008,746.518,2585.508186
746.708,618.61974,4152.8239202658,-0.0033312586,746.708,3411.478866,746.708,210.687754,746.708,2611.281088
746.899,598.70272,4151.100041511,-0.0033312586,746.899,3459.964678,746.899,186.474592,746.899,2641.5921565
747.089,614.789464,4149.377593361,-0.0033312586,747.089,3516.533206,747.089,217.914298,747.089,2691.878479
747.279,602.477346,4147.6565740357,-0.0033312586,747.279,3630.741102,747.279,195.229182,747.279,2771.863122
747.47,610.561236,4145.9369817579,-0.0033312586,747.47,3631.499414,747.47,209.30574,747.47,2775.9509955
747.66,577.901438,4144.2188147534,-0.0032881588,747.66,3682.790996,747.66,163.399632,747.66,2802.9431550000
747.85,631.735658,4142.5020712510,-0.0032881588,747.85,3779.96509,747.85,206.224452,747.85,2886.5299305000
748.04,644.012272,4140.7867494824,-0.0032881588,748.04,3865.42012,748.04,216.508148,748.04,2953.1921270000
748.231,636.951032,4139.0728476821,-0.0032881588,748.231,3978.13506,748.231,212.02911,748.231,3036.6085725
748.421,641.79565,4137.3603640877,-0.0032881588,748.421,4048.05871,748.421,222.625992,748.421,3091.7005305
748.611,688.475152,4135.6492969396,-0.0032881588,748.611,4106.886504,748.611,240.4293,748.611,3140.272203
748.801,680.78997,4133.9396444812,-0.0032881588,748.801,4188.4907,748.801,208.545856,748.801,3193.5044890000
748.991,710.979214,4132.2314049587,-0.0033312586,748.991,4225.158738,748.991,220.777056,748.991,3224.0633175000
749.182,661.330966,4130.5245766212,-0.0033312586,749.182,4254.368912,749.182,203.250778,749.182,3241.5893785
749.372,690.516548,4128.8191577209,-0.0033312586,749.372,4331.377194,749.372,236.185522,749.372,3307.579276
749.562,678.708828,4127.1151465126,-0.0033743540,749.562,4299.540294,749.562,214.646226,749.562,3278.3167770000
749.752,685.888562,4125.4125412541,-0.0033743540,749.752,4356.784742,749.752,232.531614,749.752,3325.72146
749.942,712.933212,4123.7113402062,-0.0033743540,749.942,4363.499038,749.942,212.49423,749.942,3325.747836
750.132,685.630734,4122.0115416323,-0.0033743540,750.132,4345.440814,750.132,222.43751,750.132,3314.689988
750.322,699.94847,4120.3131437989,-0.0033743540,750.322,4342.988006,750.322,239.455126,750.322,3317.104786
750.512,638.301414,4118.6161449753,-0.0033743540,750.512,4262.413584,750.512,168.888376,750.512,3239.032282
