wavelength,intensity
424.9091082,558.9455777
425.1011292,572.67215
425.2931502,511.0455939
425.4851712,483.3446457
425.6771922,524.1381613
425.8692131,605.6558621
426.0612341,616.3226637
426.2532551,569.4432829
426.4452761,546.5547051
426.6372971,583.9291521
426.8293181,639.4576715
427.0213391,654.6576313
427.21336,558.2223326
427.405381,574.621149
427.597402,607.4779245
427.789423,608.2194475
427.981444,629.7631322
428.173465,658.6979015
428.365486,595.4349237
428.557507,646.1846462
428.7495279,691.1250138
428.9415489,819.3087029
429.1335699,965.6120472
429.3255909,1081.059377
429.5176119,1151.642619
429.7096329,1250.832035
429.9016539,1465.429072
430.0936748,1762.582424
430.2856958,2009.149936
430.4777168,2229.434898
430.6697378,2407.198198
430.8617588,2498.444186
431.0537798,2580.348434
431.2458008,2721.22159
431.4378217,2844.560345
431.6298427,2876.088038
431.8218637,2992.918549
432.0138847,3017.592683
432.2059057,3008.632358
432.3979267,3145.713016
432.5899477,3277.146614
432.7819687,3395.219223
432.9739896,3604.135931
433.1660106,3868.938924
433.3580316,4012.358298
433.5500526,4088.337133
433.7420736,4183.52117
433.9340946,4362.550594
434.1261156,4264.503041
434.3181365,4391.011884
434.5101575,4700.230847
434.7021785,4935.30007
434.8941995,4993.6736
435.0862205,5004.241327
435.2782415,5074.346658
435.4702625,5357.684911
435.6622835,5666.797732
435.8543044,5683.677834
436.0463254,5887.646263
436.2383464,6069.15906
436.4303674,6160.054606
436.6223884,6440.212248
436.8144094,6888.9693
437.0064304,6461.809158
437.1984513,6696.649054
437.3904723,6862.520008
437.5824933,7084.673745
437.7745143,7050.664958
437.9665353,7055.355332
438.1585563,7037.604656
438.3505773,6849.411657
438.5425983,6706.490966
438.7346192,6059.699048
438.9266402,5217.780304
439.1186612,4741.637377
439.3106822,4416.895901
439.5027032,4005.540295
439.6947242,3541.456247
439.8867452,2924.388329
440.0787661,2069.304244
440.2707871,1255.297018
440.4628081,846.1997724
440.6548291,832.8989593
440.8468501,713.1245133
441.0388711,687.2182842
441.2308921,670.5614262
441.4229131,645.076471
441.614934,610.2353912
441.806955,619.5778601
441.998976,714.2973942
442.190997,586.454244
442.383018,680.3456653
442.575039,673.209348
442.76706,625.800435
442.9590809,620.9893594
443.1511019,625.3376817
443.3431229,639.6326151
443.5351439,655.3512321
443.7271649,620.273325
443.9191859,631.9888424
444.1112069,692.1315787
444.3032279,614.7679423
444.4952488,592.8130177
444.6872698,617.3432089
444.8792908,688.4049467
445.0713118,708.9686469
445.2633328,654.0294188
445.4553538,648.3272841
445.6473748,696.957339
445.8393957,604.8543878
446.0314167,580.6543717
446.2234377,660.3890615
446.4154587,564.4144044
446.6074797,559.8675683
446.7995007,620.9871714
446.9915217,615.3748389
447.1835427,592.1200348
447.3755636,591.9707689
447.5675846,595.4001937
447.7596056,618.5034046
447.9516266,632.131088
448.1436476,614.5983359
448.3356686,597.4899439
448.5276896,593.5707144
448.7197105,608.6666596
448.9117315,636.6261112
449.1037525,649.338848
449.2957735,682.1129058
449.4877945,617.958045
449.6798155,630.8318006
449.8718365,612.4512827
450.0638575,626.2517527
450.2558784,668.5075104
450.4478994,643.7055422
450.6399204,588.5107099
450.8319414,666.9196635
451.0239624,633.3706847
451.2159834,668.9044421
451.4080044,653.5566414
451.6000253,648.3158022
451.7920463,631.5817689
451.9840673,629.6779731
452.1760883,662.5267085
452.3681093,712.0538655
452.5601303,729.7235247
452.7521513,681.9932102
452.9441723,663.1197214
453.1361932,716.8027426
453.3282142,659.3114841
453.5202352,678.8551204
453.7122562,688.3856499
453.9042772,716.571018
454.0962982,722.9518301
454.2883192,658.8020338
454.4803401,672.7128182
454.6723611,733.233021
454.8643821,666.2207593
455.0564031,674.9883245
455.2484241,650.0304411
455.4404451,644.1094226
455.6324661,661.2832436
455.8244871,681.7266332
456.016508,687.3509305
456.208529,659.9241212
456.40055,594.4358682
456.592571,639.5256108
456.784592,643.8826951
456.976613,702.9852603
457.168634,759.7989284
457.3606549,718.6195877
457.5526759,663.005577
457.7446969,647.5355821
457.9367179,654.4280872
458.1287389,705.3175276
458.3207599,708.7501417
458.5127809,717.2116437
458.7048019,632.9866749
458.8968228,636.2393092
459.0888438,700.6746539
459.2808648,672.3289841
459.4728858,637.4812539
459.6649068,681.3644629
459.8569278,706.8015925
460.0489488,693.3132523
460.2409697,676.4946254
460.4329907,680.2998844
460.6250117,718.9787548
460.8170327,725.1455994
461.0090537,728.2793722
461.2010747,683.5634259
461.3930957,644.2501445
461.5851167,664.2844059
461.7771376,670.5661181
461.9691586,681.7922644
462.1611796,704.567569
462.3532006,715.2401002
462.5452216,779.6281351
462.7372426,790.3617215
462.9292636,704.811498
463.1212845,705.1976763
463.3133055,750.1218797
463.5053265,692.1510571
463.6973475,688.5882503
463.8893685,726.5573915
464.0813895,726.7394193
464.2734105,676.6061581
464.4654315,703.8331599
464.6574524,771.5312624
464.8494734,848.0801935
465.0414944,812.7902775
465.2335154,756.948292
465.4255364,813.5401465
465.6175574,740.9223838
465.8095784,767.6002357
466.0015993,762.1567243
466.1936203,661.5942011
466.3856413,746.2719371
466.5776623,800.2193815
466.7696833,791.57934
466.9617043,766.380002
467.1537253,780.4071187
467.3457463,826.6632888
467.5377672,788.45019
467.7297882,804.7563516
467.9218092,828.0867265
468.1138302,817.7488785
468.3058512,744.6692284
468.4978722,795.2169674
468.6898932,819.5959878
468.8819141,818.6711309
469.0739351,844.2247917
469.2659561,837.9707697
469.4579771,854.0375242
469.6499981,830.8571597
469.8420191,870.570368
470.0340401,817.0202145
470.2260611,809.9209456
470.418082,830.418434
470.610103,864.8249076
470.802124,892.3074166
470.994145,894.0433291
471.186166,862.501433
471.378187,813.9370151
471.570208,932.656797
471.7622289,886.4212912
471.9542499,806.5637998
472.1462709,840.4560825
472.3382919,846.6821167
472.5303129,839.7690521
472.7223339,883.3653705
472.9143549,949.5947944
473.1063759,962.9016136
473.2983968,948.4031386
473.4904178,912.9567971
473.6824388,872.2918905
473.8744598,840.4991173
474.0664808,846.7847828
474.2585018,905.9650972
474.4505228,899.3188853
474.6425437,866.6420148
474.8345647,887.1832287
475.0265857,949.1118801
475.2186067,1013.20846
475.4106277,932.5002161
475.6026487,1002.658015
475.7946697,1043.626771
475.9866907,979.7642683
476.1787116,993.1621003
476.3707326,1027.693079
476.5627536,1029.37722
476.7547746,1028.515111
476.9467956,1041.282229
477.1388166,1018.769128
477.3308376,1009.794978
477.5228585,1006.1508
477.7148795,1049.784664
477.9069005,1069.935284
478.0989215,1091.419326
478.2909425,1034.288922
478.4829635,990.7212989
478.6749845,1016.254103
478.8670055,1046.819531
479.0590264,1043.129429
479.2510474,1066.332463
479.4430684,1035.968335
479.6350894,999.4267066
479.8271104,1030.099662
480.0191314,1072.600679
480.2111524,1101.157698
480.4031733,1071.285305
480.5951943,1051.449257
480.7872153,1087.889166
480.9792363,1104.833887
481.1712573,1065.900435
481.3632783,1083.799152
481.5552993,1090.903877
481.7473203,1024.742165
481.9393412,1054.922467
482.1313622,1112.663124
482.3233832,1090.378019
482.5154042,1107.655391
482.7074252,1159.567863
482.8994462,1129.71275
483.0914672,1077.796562
483.2834881,1028.877824
483.4755091,1135.941146
483.6675301,1159.196698
483.8595511,1152.645463
484.0515721,1155.201083
484.2435931,1104.023444
484.4356141,1096.846466
484.6276351,1121.023912
484.819656,1133.150563
485.011677,1159.752538
485.203698,1153.96768
485.395719,1124.739138
485.58774,1211.466437
485.779761,1176.316587
485.971782,1125.628121
486.1638029,1190.468917
486.3558239,1199.727473
486.5478449,1141.627561
486.7398659,1117.697764
486.9318869,1162.322049
487.1239079,1208.415716
487.3159289,1189.163577
487.5079499,1145.7653
487.6999708,1189.942362
487.8919918,1224.025889
488.0840128,1223.177105
488.2760338,1258.172529
488.4680548,1307.889731
488.6600758,1310.604989
488.8520968,1278.786218
489.0441177,1285.898588
489.2361387,1326.476807
489.4281597,1275.762055
489.6201807,1218.705118
489.8122017,1297.286409
490.0042227,1247.211509
490.1962437,1253.169573
490.3882646,1285.821958
490.5802856,1265.327118
490.7723066,1264.782255
490.9643276,1310.905529
491.1563486,1292.692088
491.3483696,1219.79221
491.5403906,1253.268186
491.7324116,1305.356001
491.9244325,1365.972599
492.1164535,1316.134904
492.3084745,1263.704596
492.5004955,1288.18457
492.6925165,1298.916472
492.8845375,1298.951156
493.0765585,1283.962962
493.2685794,1228.439024
493.4606004,1283.397702
493.6526214,1276.551157
493.8446424,1272.995885
494.0366634,1318.542748
494.2286844,1293.216389
494.4207054,1316.406173
494.6127264,1336.301577
494.8047473,1369.665041
494.9967683,1386.800701
495.1887893,1349.455148
495.3808103,1308.501733
495.5728313,1318.991007
495.7648523,1329.10973
495.9568733,1261.526614
496.1488942,1217.095176
496.3409152,1273.567936
496.5329362,1257.715062
496.7249572,1190.330833
496.9169782,1187.748136
497.1089992,1209.774501
497.3010202,1215.004008
497.4930412,1209.786355
497.6850621,1120.126351
497.8770831,1231.646164
498.0691041,1215.620116
498.2611251,1176.213222
498.4531461,1165.186354
498.6451671,1236.283052
498.8371881,1249.076391
499.029209,1146.730353
499.22123,1140.475747
499.413251,1248.271678
499.605272,1268.862566
499.797293,1251.510368
499.989314,1162.364397
500.181335,1197.159621
500.373356,1194.183474
500.5653769,1141.340301
500.7573979,1173.040139
500.9494189,1180.393329
501.1414399,1175.675013
501.3334609,1175.898063
501.5254819,1170.227934
501.7175029,1152.634051
501.9095238,1158.847968
502.1015448,1247.063225
502.2935658,1095.166041
502.4855868,1226.840871
502.6776078,1227.470278
502.8696288,1241.611855
503.0616498,1240.618211
503.2536708,1155.231522
503.4456917,1140.77372
503.6377127,1113.354321
503.8297337,1032.72555
504.0217547,1095.404117
504.2137757,1130.987221
504.4057967,1120.131451
504.5978177,1110.928125
504.7898386,1134.002959
504.9818596,1089.750006
505.1738806,1162.981227
505.3659016,1098.882901
505.5579226,1090.118108
505.7499436,1130.499951
505.9419646,1140.807581
506.1339856,1147.621207
506.3260065,1097.878914
506.5180275,1098.984991
506.7100485,1131.143128
506.9020695,1082.180659
507.0940905,1130.15095
507.2861115,1091.098725
507.4781325,1122.846596
507.6701534,1124.014939
507.8621744,1080.386942
508.0541954,1075.162319
508.2462164,1133.34532
508.4382374,1168.365261
508.6302584,1102.142855
508.8222794,1052.132785
509.0143004,1150.509688
509.2063213,1085.05866
509.3983423,1058.368045
509.5903633,1033.017727
509.7823843,1061.968167
509.9744053,1055.501675
510.1664263,1091.795741
510.3584473,1116.38426
510.5504682,1050.730885
510.7424892,1045.78954
510.9345102,1061.725808
511.1265312,1058.228539
511.3185522,1076.652885
511.5105732,1029.991163
511.7025942,1074.010372
511.8946152,992.3714653
512.0866361,1037.48222
512.2786571,1081.073987
512.4706781,1061.226542
512.6626991,1049.229779
512.8547201,1081.407966
513.0467411,1111.17065
513.2387621,1021.990123
513.430783,1106.871858
513.622804,1056.123734
513.814825,1035.772658
514.006846,1030.326789
514.198867,1019.864662
514.390888,1047.693198
514.582909,1067.723727
514.77493,1062.559764
514.9669509,1039.836103
515.1589719,1040.505478
515.3509929,1101.802393
515.5430139,1069.403994
515.7350349,997.8246515
515.9270559,1062.131003
516.1190769,980.8753022
516.3110978,1081.29324
516.5031188,1112.30352
516.6951398,1049.180466
516.8871608,1001.353652
517.0791818,1018.501712
517.2712028,1067.406648
517.4632238,1074.686976
517.6552448,1015.620855
517.8472657,1014.641964
518.0392867,1081.147251
518.2313077,1031.624371
518.4233287,1023.715628
518.6153497,1045.794332
518.8073707,1069.662739
518.9993917,1077.517741
519.1914126,1053.553051
519.3834336,1048.412286
519.5754546,1059.523656
519.7674756,1052.324895
519.9594966,1032.701614
520.1515176,974.648246
520.3435386,999.1670025
520.5355596,995.4216638
520.7275805,942.0960865
520.9196015,973.7518365
521.1116225,1038.407756
521.3036435,1009.31913
521.4956645,969.3772469
521.6876855,977.8529525
521.8797065,988.9110707
522.0717274,973.7317431
522.2637484,973.7566942
522.4557694,985.9042604
522.6477904,936.74749
522.8398114,957.8403606
523.0318324,954.4354136
523.2238534,946.9401838
523.4158744,923.0392835
523.6078953,875.3743555
523.7999163,884.2481161
523.9919373,906.4914146
524.1839583,943.0195553
524.3759793,936.0819187
524.5680003,889.3709285
524.7600213,922.8400723
524.9520422,861.4672489
525.1440632,915.5129978
525.3360842,921.8822121
525.5281052,882.5543979
525.7201262,907.3411123
525.9121472,875.1146558
526.1041682,874.8833051
526.2961892,893.4874721
526.4882101,899.8598789
526.6802311,846.9639835
526.8722521,818.1865911
527.0642731,874.739891
527.2562941,846.0878418
527.4483151,871.6022786
527.6403361,859.4310783
527.832357,942.5353414
528.024378,814.6235725
528.216399,808.5533304
528.40842,837.5910652
528.600441,876.198971
528.792462,874.651419
528.984483,868.9024058
529.176504,864.7118182
529.3685249,840.0705014
529.5605459,833.5491779
529.7525669,847.4017399
529.9445879,785.9599026
530.1366089,803.5800864
530.3286299,832.4814124
530.5206509,851.5686942
530.7126718,811.9208371
530.9046928,766.8263896
531.0967138,778.2577977
531.2887348,788.2341651
531.4807558,791.8795085
531.6727768,800.9511416
531.8647978,798.4676194
532.0568188,796.6262119
532.2488397,805.3657944
532.4408607,736.8944275
532.6328817,754.503316
532.8249027,749.0390223
533.0169237,746.344841
533.2089447,768.6919311
533.4009657,732.1527132
533.5929866,785.3531075
533.7850076,794.5534037
533.9770286,760.3359522
534.1690496,744.4887805
534.3610706,733.5935869
534.5530916,729.5019042
534.7451126,741.9440509
534.9371336,704.8695166
535.1291545,701.8228038
535.3211755,719.3382014
535.5131965,663.8956082
535.7052175,739.0319459
535.8972385,730.69968
536.0892595,713.452688
536.2812805,696.6249155
536.4733014,711.6490777
536.6653224,713.9165284
536.8573434,735.420302
537.0493644,793.3830998
537.2413854,727.1412518
537.4334064,744.4164391
537.6254274,709.526081
537.8174484,777.5747294
538.0094693,729.6189944
538.2014903,697.7276063
538.3935113,726.2190449
538.5855323,755.1293107
538.7775533,768.8918573
538.9695743,760.0275612
539.1615953,713.1434816
539.3536162,689.963075
539.5456372,726.7614285
539.7376582,755.4296066
539.9296792,798.2327297
540.1217002,840.937678
540.3137212,850.0749952
540.5057422,785.8996966
540.6977632,838.4209058
540.8897841,971.9211836
541.0818051,1135.732955
541.2738261,1296.143745
541.4658471,1562.786936
541.6578681,1893.213468
541.8498891,2434.959897
542.0419101,3286.965871
542.233931,4311.359378
542.425952,5439.545057
542.617973,6479.455931
542.809994,7433.088721
543.002015,8447.307809
543.194036,9677.36063
543.386057,10801.91822
543.578078,11820.33946
543.7700989,12642.87503
543.9621199,13361.58079
544.1541409,13873.26111
544.3461619,14114.39063
544.5381829,14326.75618
544.7302039,14603.40812
544.9222249,14759.62734
545.1142458,14848.91485
545.3062668,14908.07144
545.4982878,15006.92308
545.6903088,14968.26641
545.8823298,14760.80391
546.0743508,14708.67019
546.2663718,14469.98855
546.4583928,14272.09231
546.6504137,14021.34828
546.8424347,13990.18155
547.0344557,14021.69219
547.2264767,13936.24758
547.4184977,13951.43345
547.6105187,14131.38165
547.8025397,14183.13371
547.9945606,14245.02646
548.1865816,14367.83766
548.3786026,14588.86302
548.5706236,14859.92884
548.7626446,14782.94042
548.9546656,14992.32292
549.1466866,15051.70942
549.3387075,15256.55629
549.5307285,15372.9085
549.7227495,15357.871
549.9147705,15332.0441
550.1067915,15235.97767
550.2988125,14995.84255
550.4908335,14556.54363
550.6828545,13588.96469
550.8748754,12328.18738
551.0668964,11339.83675
551.2589174,10568.56366
551.4509384,9950.967045
551.6429594,9431.484958
551.8349804,8896.874886
552.0270014,8282.712886
552.2190223,7678.227586
552.4110433,6863.886506
552.6030643,5828.729565
552.7950853,4670.52457
552.9871063,3409.548206
553.1791273,2246.042289
553.3711483,1460.243517
553.5631693,1022.67381
553.7551902,782.8098155
553.9472112,633.7873954
554.1392322,677.5712305
554.3312532,699.8711075
554.5232742,635.2557683
554.7152952,606.6907747
554.9073162,592.4548653
555.0993371,626.5705566
555.2913581,653.3209491
555.4833791,597.0936396
555.6754001,530.0034903
555.8674211,549.2785439
556.0594421,564.5665826
556.2514631,503.3693306
556.4434841,580.9530977
556.635505,545.937192
556.827526,488.9692052
557.019547,558.827919
557.211568,512.9645967
557.403589,482.9200431
557.59561,514.9505369
557.787631,513.7023091
557.9796519,481.9619976
558.1716729,498.9271911
558.3636939,529.5354302
558.5557149,540.4301848
558.7477359,549.3319273
558.9397569,519.2724763
559.1317779,516.5050883
559.3237989,511.8841042
559.5158198,557.0417333
559.7078408,484.2291208
559.8998618,472.514972
560.0918828,550.4742563
560.2839038,502.4574664
560.4759248,533.2546909
560.6679458,465.8204855
560.8599667,416.9227023
561.0519877,443.581199
561.2440087,476.0776351
561.4360297,496.7183543
561.6280507,549.4994949
561.8200717,578.2833259
562.0120927,463.2617622
562.2041137,467.780772
562.3961346,465.5414585
562.5881556,488.5444172
562.7801766,475.1819504
562.9721976,477.6540376
563.1642186,410.379859
563.3562396,398.3482088
563.5482606,462.4158309
563.7402815,467.4912801
563.9323025,461.8440265
564.1243235,461.050664
564.3163445,413.8553998
564.5083655,391.9653788
564.7003865,447.3979531
564.8924075,453.1124151
565.0844285,463.1206842
565.2764494,435.0792608
565.4684704,480.3520138
565.6604914,411.511209
565.8525124,313.5760625
566.0445334,425.4768505
566.2365544,404.7354491
566.4285754,404.4453545
566.6205963,426.5250632
566.8126173,447.7504787
567.0046383,418.0385057
567.1966593,382.9246992
567.3886803,384.0929857
567.5807013,382.1468883
