wavelength_nm,intensity_mean,
546.744,512.441442,
546.95,505.08012,
547.155,505.792272,
547.361,550.641326,
547.566,483.686142,
547.772,559.323566,
547.977,507.518368,
548.182,512.05901,
548.388,476.814022,
548.593,493.575752,
548.799,489.690026,
549.004,530.917816,
549.209,543.468598,
549.415,502.28791,
549.62,482.621696,
549.825,541.598388,
550.031,475.486488,
550.236,478.000306,
550.441,496.776938,
550.646,514.869734,
550.852,508.976406,
551.057,573.61303,
551.262,517.250208,
551.467,529.170796,
551.672,539.954066,
551.878,534.02235,
552.083,528.03562,
552.288,533.841424,
552.493,530.085364,
552.698,488.344778,
552.903,524.555972,
553.108,586.272836,
553.313,529.785736,
553.518,589.112116,
553.723,579.975406,
553.928,599.10902,
554.133,648.319054,
554.338,611.170812,
554.543,683.407806,
554.748,661.061712,
554.953,684.431738,
555.158,698.19484,
555.363,724.560714,
555.568,706.792854,
555.773,745.29373,
555.978,762.180268,
556.182,817.32611,
556.387,838.3048,
556.592,871.948932,
556.797,904.348888,
557.002,958.757456,
557.206,1043.598444,
557.411,1034.066748,
557.616,1056.223658,
557.821,1134.4536,
558.025,1139.318682,
558.23,1152.704568,
558.435,1237.05523,
558.64,1243.398516,
558.844,1231.309504,
559.049,1291.207914,
559.253,1261.555858,
559.458,1232.508552,
559.663,1234.121388,
559.867,1291.471116,
560.072,1281.740432,
560.276,1250.277556,
560.481,1245.485112,
560.685,1281.570786,
560.89,1280.442984,
561.094,1241.059762,
561.299,1286.387914,
561.503,1240.515558,
561.708,1235.55228,
561.912,1164.514758,
562.117,1215.818146,
562.321,1217.381912,
562.525,1194.456146,
562.73,1146.13175,
562.934,1154.001112,
563.139,1117.889258,
563.343,1138.796452,
563.547,1133.62704,
563.752,1126.1429,
563.956,1082.32025,
564.16,1084.635096,
564.364,1028.237866,
564.569,1007.273318,
564.773,1014.556598,
564.977,1026.680524,
565.181,952.029656,
565.385,920.930426,
565.59,919.24528,
565.794,922.70599,
565.998,863.947434,
566.202,834.540636,
566.406,812.380174,
566.61,784.135704,
566.814,800.177318,
567.018,764.25629,
567.222,765.10558,
567.426,721.44805,
567.63,741.300594,
567.834,679.272322,
568.038,680.270696,
568.242,683.825,
568.446,675.648644,
568.65,669.377172,
568.854,658.080974,
569.058,691.532988,
569.262,664.458594,
569.466,713.104292,
569.67,657.106146,
569.874,693.512472,
570.078,659.083336,
570.281,697.42043,
570.485,650.629108,
570.689,606.486642,
570.893,676.287616,
571.097,661.4724,
571.3,620.588008,
571.504,681.42208,
571.708,677.939018,
571.912,644.059032,
572.115,655.85244,
572.319,650.420114,
572.523,661.658146,
572.726,666.824106,
572.93,671.130902,
573.133,673.237462,
573.337,660.969656,
573.541,669.232418,
573.744,679.13346,
573.948,661.1466,
574.151,649.072434,
574.355,646.926868,
574.558,650.401052,
574.762,660.229966,
574.965,656.851784,
575.169,646.985014,
575.372,672.30606,
575.576,627.39353,
575.779,639.331276,
575.983,643.616196,
576.186,699.363498,
576.389,647.125626,
576.593,667.210674,
576.796,668.940228,
577,655.122992,
577.203,682.892174,
577.406,687.689492,
577.609,713.555226,
577.813,702.466578,
578.016,695.559302,
578.219,723.90097,
578.423,736.293882,
578.626,740.170724,
578.829,727.138974,
579.032,767.43391,
579.235,784.551896,
579.438,781.426204,
579.642,771.39882,
579.845,796.11193,
580.048,771.194006,
580.251,779.166776,
580.454,800.768814,
580.657,739.851222,
580.86,801.763444,
581.063,794.87334,
581.266,776.818938,
581.469,781.922176,
581.672,806.220816,
581.875,795.371878,
582.078,745.749026,
582.281,737.419288,
582.484,768.092638,
582.687,778.24543,
582.89,771.849112,
583.093,745.85039,
583.296,753.73943,
583.499,782.615534,
583.702,768.80411,
583.904,737.261728,
584.107,723.051306,
584.31,742.47868,
584.513,743.955678,
584.716,733.845392,
584.918,691.198648,
585.121,695.77635,
585.324,699.611774,
585.527,677.083862,
585.729,697.846476,
585.932,759.36606,
586.135,711.555514,
586.337,681.024212,
586.54,743.82523,
586.743,693.386738,
586.945,695.576442,
587.148,672.09608,
587.35,639.92355,
587.553,639.863084,
587.755,709.292688,
587.958,659.551192,
588.161,627.921578,
588.363,664.215748,
588.566,670.740386,
588.768,653.966526,
588.971,617.170726,
589.173,661.895544,
589.375,622.098076,
589.578,662.612824,
589.78,659.328388,
589.983,592.717216,
590.185,628.591738,
590.387,632.092348,
590.59,668.38568,
590.792,641.198314,
590.994,659.724698,
591.197,679.049818,
591.399,650.693084,
591.601,706.103286,
591.803,663.144738,
592.006,704.633494,
592.208,699.132852,
592.41,663.968868,
592.612,679.015154,
592.815,683.29938,
593.017,677.378022,
593.219,693.225298,
593.421,691.695906,
593.623,673.375302,
593.825,674.245532,
594.027,707.13185,
594.229,674.216294,
594.432,643.496192,
594.634,682.84584,
594.836,708.691998,
595.038,670.514544,
595.24,668.949156,
595.442,669.29253,
595.644,697.324942,
595.846,719.412736,
596.048,722.173994,
596.249,695.575908,
596.451,707.093412,
596.653,712.897238,
596.855,720.40719,
597.057,706.306152,
597.259,729.068294,
597.461,682.04669,
597.663,729.570898,
597.864,710.420704,
598.066,727.76782,
598.268,727.710868,
598.47,678.703798,
598.671,721.593662,
598.873,728.552116,
599.075,728.736972,
599.277,709.917596,
599.478,751.49061,
599.68,747.427296,
599.882,816.186928,
600.083,837.936442,
600.285,813.074224,
600.487,823.237884,
600.688,844.212138,
600.89,848.90187,
601.091,865.24075,
601.293,909.331356,
601.494,872.696922,
601.696,908.282616,
601.898,909.38672,
602.099,916.425064,
602.301,909.240964,
602.502,951.371574,
602.703,938.40366,
602.905,977.678528,
603.106,990.572044,
603.308,980.974012,
603.509,944.882292,
603.711,984.977482,
603.912,1027.26126,
604.113,1007.458994,
604.315,1048.806106,
604.516,1039.149652,
604.717,1088.394924,
604.919,1103.404564,
605.12,1120.66416,
605.321,1112.537192,
605.522,1118.915546,
605.724,1156.263454,
605.925,1121.125548,
606.126,1114.678448,
606.327,1152.282846,
606.528,1187.67638,
606.729,1191.629498,
606.931,1169.447646,
607.132,1162.128208,
607.333,1121.052892,
607.534,1108.59146,
607.735,1137.985666,
607.936,1035.588984,
608.137,1068.257686,
608.338,1044.005288,
608.539,1004.68425,
608.74,1003.389672,
608.941,989.093388,
609.142,1024.496036,
609.343,982.11272,
609.544,993.453076,
609.745,971.638302,
609.946,980.82911,
610.147,908.28912,
610.348,903.69399,
610.549,885.000664,
610.75,898.461468,
610.95,877.183014,
611.151,874.212234,
611.352,878.071772,
611.553,872.527402,
611.754,847.87978,
611.954,851.252462,
612.155,824.015912,
612.356,830.268252,
612.557,815.303894,
612.757,773.703458,
612.958,763.879256,
613.159,723.041632,
613.359,709.280026,
613.56,676.392206,
613.761,640.22567,
613.961,672.366806,
614.162,657.325852,
614.362,633.03427,
614.563,640.562132,
614.764,599.801982,
614.964,613.644914,
615.165,593.263986,
615.365,617.753198,
615.566,622.13375,
615.766,596.34727,
615.967,525.7367,
616.167,589.864952,
616.368,546.649266,
616.568,621.44208,
616.768,529.253924,
616.969,602.690614,
617.169,581.950332,
617.37,587.191442,
617.57,538.118174,
617.77,580.341358,
617.971,499.47992,
618.171,569.739208,
618.371,521.37184,
618.571,539.430878,
618.772,530.469762,
618.972,486.734634,
619.172,527.971024,
619.372,507.551948,
619.573,460.036796,
619.773,485.156506,
619.973,482.903728,
620.173,509.071678,
620.373,470.980194,
620.573,477.628278,
620.774,507.37284,
620.974,422.291648,
621.174,435.795246,
621.374,458.534714,
621.574,445.173694,
621.774,432.651658,
621.974,436.092862,
622.174,425.766692,
622.374,460.70092,
622.574,371.78244,
622.774,394.903212,
622.974,394.23959,
623.174,456.056092,
623.374,451.550996,
623.574,397.638966,
623.774,399.057056,
623.973,436.958098,
624.173,382.266408,
624.373,363.418976,
624.573,439.693802,
624.773,345.26496,
624.973,415.246766,
625.172,402.291768,
625.372,435.311656,
625.572,423.606148,
625.772,401.913144,
625.971,438.039194,
626.171,414.746184,
626.371,443.321842,
626.57,445.648422,
626.77,398.587166,
626.97,413.21904,
627.169,447.504744,
627.369,470.597508,
627.569,478.731246,
627.768,434.770882,
627.968,402.89085,
628.167,420.602302,
628.367,428.848704,
628.566,408.163336,
628.766,429.851104,
628.965,414.580638,
629.165,415.777936,
629.364,432.13024,
629.564,424.352038,
629.763,432.317756,
629.963,450.859718,
630.162,420.889002,
630.362,376.552216,
630.561,446.570958,
630.76,454.078276,
630.96,444.430056,
631.159,424.209846,
631.358,440.748754,
631.558,444.040076,
631.757,377.83041,
631.956,407.796212,
632.155,390.848152,
632.355,395.584296,
632.554,399.121484,
632.753,394.318012,
632.952,406.21473,
